ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
1382,"Nuevamente con lo mismo. Estoy ingresando a mi cuenta de Yape y me pide foto de mi rostro para que salga la notificación: ""Ocurrió un error inesperado"". ¿Por qué? Necesito saber. Por favor, arreglen ese problema. Necesito yapear urgentemente.",authenticity,"Foto rostro→error inesperado + yapear urgente"
1383,"Deben ser claros con los canjes de las Giftcard, ya que en las indicaciones no mencionan que los códigos llegan al correo dentro del juego (no fuera de él), además que las páginas de canje está en otro idioma, además establecen un límite de tiempo, pésimo 👎",not_applicable,"Giftcard canjes: códigos correo dentro juego + otro idioma + tiempo límite"
1384,"Lo único que quería es cambiar el número de tarjeta pero me salió que había agotado los intentos de sesión, ahora ya no puedo utilizar yape porque me salió el mensaje 3 veces , deberían implementar otro método de seguridad si con 3 intentos no funciona se bloquea y ya no tienes opción para utilizar yape y el servicio que brinda por facebook es muy pésimo",authenticity,"Cambiar tarjeta: 3 intentos agotados = sin YAPE + Facebook pésimo"
1385,"Desde hace mas de dos dias que me sale en mi telefono Android que no puedo ingresar a mi cuenta porque ocurrió un error. Hablo con el bot de servicio al cliente (porque ni tienen la decencia de atenderte), y me dicen que debo de ingresar todos mis datos nuevamente, instalar y desintalar la app, ¿que clase de servicio es este? #yape eres una estafa. Si vas a segregar a personas por no tener un sistema operativo android que sea ""compatible"" con tu sistema, mejor salte del mercado. Decepcionada.",not_applicable,"2+ días Android error + bot sin decencia + segregación Android incompatible"
1386,"Antes sin necesidad de tener datos podía usar yape con normalidad ahora necesito encontrar una red wifi para poder entrar porque de lo contrario me sale un aviso de "" ocurrió un problema"" y eso es fastidioso cuando tengo una urgencia, ojalá lo arreglen pronto.",not_applicable,"Antes sin datos normal→ahora WiFi obligatorio urgencias"
1387,"La app era muy buena para realizar mis pagos, ahora no me permite ingresar, desde la actualización esta horrendo, ya llevo 3 días sin poder ingresar a la app, habrá solución para esto, por que no solo me sucede a mi, también a varios conocidos y familiares.",not_applicable,"Actualización horrenda: 3 días + conocidos/familiares mismo problema"
1388,"La verdad no pasa nada con esta app son tres días que estoy interesado descargar y nada es una porquería la verdad se supone que se quiere para un negocio para facilitar a los clientes apagar, 😠😠😠😡😡y ahora que hago. Todos mis clientes me piden yape......... Deberían de cancelarlo esta app de yape ñ,,,,",accountability,"3 días descargar negocio + clientes piden YAPE cancelar app"
1389,"Buen día, hoy 10 de noviembre quise pagar con mi aplicación Yape y al confirmar me indica en una pantalla: ""Tuvimos problemas con tu banco"" inténtelo más tarde si el problema persiste, que me ponga en contacto a través de Facebook mesenger.  Yo tengo saldo suficiente para realizar pagos, necesito que me ayuden a solucionar dicho problema.",integrity,"10 nov: problemas banco saldo suficiente + Facebook Messenger"
1390,"Esta aplicacion ayuda a los rateros, hurtadores y extoraionadores a sustraer rapidamente el dinero.. ya q estando instalado en el telefono .. al llervarselo el telefono movil los rateros y hurtadores... sutraen el dinero con facilidad haciendo compras a nombre de la victima...no lo recomiendo... ayuden a deshacer esta aplicación embaucadora..q no proporciona ningun tipo de seguridad para el usuario..!!!",confidentiality,"App ayuda rateros/extorsionadores + teléfono robado→compras víctima + sin seguridad"
1391,"Me registre y en el momento de validar mi identidad, me dice que yape no responde. Creí que era mi Internet, lo verifiqué y no. Creí que si reiniciaba mi teléfono se arreglaría el problema, tampoco. Esperé 2 días, en los cuales seguí intentando y sigue igual. Necesitaba la aplicación para que me depositen dinero, pero sigo sin poder terminar el proceso de registro.",authenticity,"Validar identidad: YAPE no responde + 2 días intentos + depósito dinero bloqueado"
1392,"Me compré mi empanadita y no podía pagar, felizmente plin tiene la opción de pagar a yape... por favor arreglen ese error, cada vez que entro a la app me sale un mensaje de error diciéndome que intente más tarde. Ya voy así varios días. Utilizo mucho este método de pago.",not_applicable,"Empanadita PLIN paga YAPE + varios días error más tarde"
1393,"Buenas noches, estuve recibiendo yapeos y se desconfiguro la aplicación automáticamente y me solicitó ingresar nueva tarjeta y no he cambiado de tarjeta. Yo trabajo con la aplicación y no quiero resultar perjudicado por alguna mala operación de la aplicación o mano negra, últimamente han comentado los usuarios que han tenido problemas de robo por el yape. Tuve que desinstalar la aplicación por mi seguridad.",confidentiality,"Recibiendo yapeos→desconfiguración automática + robo comentarios usuarios→desinstalar seguridad"
1394,"Cuando trato de usarlo con datos, me dice ¡Ups, algo salió mal, cierre y vuelva a intentarlo! Pero en una red doméstica, abre normal. Antes no pasaba eso pero en estas semanas ha estado fallando al momento de usar datos. Y por más que lo reinicie, sigue fallando con los datos. Solo si está con wi fi funciona.",not_applicable,"Datos UPS algo salió mal + red doméstica normal - solo WiFi"
1395,"Recién lo acabo de descargar para usarlo con mi número de dni por que no tengo tarjeta e hice todos los pasos y al final me salia una encuesta de preguntas para conocerme mejor, le puse comenzar y me salio ""ups, ocurrió un inconveniente intentelo nuevamente o mas tarde"", entonces volví a abrir la app mas tarde y ocurrió lo mismo varias veces, hasta ahora no puedo usarlo por eso. Por favor nose que pasa",authenticity,"DNI sin tarjeta: encuesta conocer→UPS inconveniente múltiples veces"
1396,"La app devería de tener otro método de inicio de seción pues la verificación del rostro no siempre puede ser posible (mi celular se dañó por caida ""la cámara selfie"" solo tomaba imagen BORROSA y no pude iniciar seción) devería de existir mas opciones de seción como cambiar a cámara trasera o delantera, tambien inicio con huella digital ó contraseña de 2 pasos. Sería muy bueno usar la huella digital ó cambiar las cámaras, si una cámara se dañó y admitir un método distinto.",authenticity,"Cámara selfie borrosa caída + sugerencias múltiples métodos acceso"
1397,"Desde que inició junio la app está presentando demasiados problemas no se conecta a la red, indica que está teniendo fallas, demora demasiado en abrir y cuando abre solo sale una ventana indicando fallas, mejoren la aplicación que es una perdida de tiempo estar esperando a que funcione la red",not_applicable,"Desde junio: red fallas + demora abrir + ventana fallas"
1398,"Ay un detalle que deben mejorar y es el porqué no aparece el monto que se tiene en nuestra cuenta!!!",integrity,"Monto cuenta no aparece"
1399,"ahora cada rato tienes que iniciar sesión, por qué te sale un mensaje horroroso qué dice: tu servicio se cerró por inactividad",authenticity,"Cada rato iniciar sesión: cerrado por inactividad"
1400,"Hola! Srs. de Yape, tengo el yape afiliada a mi cuenta del banco de la nación, el día de hoy he realizado un yapeo, me salio error pero si me descontaron de mi saldo, y pensando que era error del sistema lo volví a realizar y nuevamente me descontaron en total 58 soles, necesito su soporte, pensé que yape era super confiable!, me llevo una mala experiencia....",integrity,"Banco Nación: error pero descuento + repetir→58 soles total - confiable vs mala experiencia"
