ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
1286,"Por favor una solución no puedo abrir mi yape y es número de negocio y necesito sacar mi dinero y girar y no se puede abrir ya borre los datos , ya desinstale y lo volví a actúalizar y nada por favor una solución o que procesos puedo seguir para que funciones la aplicación ya que yo la usaba muy bien y de pronto al abrir hoy en la mañana ya no funcionaba , espero una pronta respuesta por favor se los agradeceria bastante , a mi prima le pasó lo mismo no sé si es problema de la aplicación ...",accountability,"Negocio: dinero retenido sin abrir + prima mismo problema aplicación"
1287,"Desde la última actualización mayormente no me permite ingresar a la aplicación, y si quiero yapear se queda cargando y me aparece que hubo un error. Horrible esta nueva actualización, solucionen ese problema cuanto antes porque a ese paso van a perder miles de usuarios.",not_applicable,"Última actualización: no ingresa + yapear error + perderán miles usuarios"
1288,"Pésimo! Desde el 17 /12/2020 no puedo yapear ni hacer uso de la app banca móvil. Me he acercado al banco personalmente, he llamado, he escrito, he vuelvo a llamar muchas veces más, he desafiliado mi cuenta, desinstalado la app, vuelto a instalar y afiliar muchas otras veces más y sigo sin poder usar las apps, ni yape ni banca móvil. Supuestamente me solucionan el problema en cada llamada, pero desde el 17, sigo sin poder usar. Me agoté! No lo recomiendo.",accountability,"17/12/2020: ni YAPE ni banca móvil + banco presencial/llamadas/escritos sin solución"
1289,"Varias veces me sale este mensaje UPS algo salió mal cierre la aplicación y vuelve a intentarlo ya lo intente más de 10 veces y cada vez está peor yo no sé porque el bcp saca aplicaciónes para que cada cierto tiempo no funcione bien. Necesito que me ayuden para poder yapear es urgente.ya los funcionarios del bcp no son como los de antes daban un mejor servicio el bcp se caracterizaba en eso ahora está peor creo que una caja de ahorro saca mejores productos",not_applicable,"10+ veces UPS algo salió mal + BCP funcionarios peores + caja ahorro superior"
1290,"La aplica en si es buena, pero le falta mejorar mucho en el soporte que se le puede dar a sus usuarios. Ejemplo para que te ayuden a solucionar un problema como un simple cambio de contraseña no hay una facilidad para contactar a sus asesores y cuando te responden lo hacen después de varias horas. En fin prefiero usar plin",not_applicable,"Soporte deficiente: cambio contraseña difícil contactar + horas respuesta - prefiere PLIN"
1291,"Lamentablemente lleve pocos días usando Yape y recibo un mensaje dónde indica que solicite la desafiliacion, me comunique q servicio al cliente para que lo revisen y me indicaron que vuelva a afiliarme. Ingrese a la app y no contaba con esa opción, solo no reconoce mi clave. Generando desconfianza y sin ninguna solución hasta el momento.",authenticity,"Pocos días: mensaje desafiliación + reafiliar sin opción + clave no reconoce"
1292,"Me sale que hay una actualización importante y no puedo entrar, lo doy click y me lleva a la play Store pero no hay ninguna actualización y me sale abrir aplicación, y al abrir lo mismo. Es un ciclo sin fin. Mi pregunta es, pero si tengo las actualizaciones automáticas. Pésimo.",not_applicable,"Actualización importante: Play Store sin actualización - ciclo infinito + automáticas activas"
1293,"No se para que actualizaron! Dañaron un app que funcionaba bien. Me sale error, que dobo actualizar y le doy clic y no me deja. Se supone que debía mejorar el servicio no empeorar. Que malo el personal que les hizo esta nueva plataforma! Debo colocar 1 estrella para que se vea mi opinión pero en realidad tienen Cero estrella porque se estallaron horrible!",not_applicable,"Actualización dañó app funcionando + error actualizar + personal malo nueva plataforma"
1294,"No sirve de nada ésta actualización!!! El orden de los números de seguridad lo han quitado y eso es indispensable, cuando deseo ingresar me sale error a cada momento, ni siquiera me puedo recargar, ni hacer ninguna otra operación, mal muy mal!!!",confidentiality,"Actualización quitó orden números seguridad + error constante sin operaciones"
1295,"La aplicación iba muy bien hasta la versión anterior, está nueva actualización no me gusta para nada. Ayer me realizaron 3 yapes y no me aparecen en los movimientos, sin embargo las personas me enviaron su pantallazo dónde salía el pago exitoso. Deberían mejorar eso porque eso trae problemas para los que tenemos negocios. Gracias",integrity,"3 yapeos no aparecen movimientos + personas pantallazo exitoso - problemas negocios"
1296,"Cada vez más lento al abrir en cada actualización. Debería cargar unicamente la forma de pago al abrir, no todos sus negocios con otras empresas, no es suficiente el juego de negocio que hacen con nuestro dinero? usen otra opción para cargar sus ""descuentos"" falsos en otras pestañas.",not_applicable,"Más lento cada actualización + negocios empresas + juego dinero + descuentos falsos"
1297,"Tengo casi 1 mes que desinstale la app para actualizarla y no me deja volver a descargarla. Ya actualice mi teléfono y tengo mucho espacio aún. Hablé por FB y me respondieron a las 2am, como estaba durmiendo y no respondí rápido, a las 4am me dijeron que como no respondí rápido no podían ayudarme. Muy mal!!",not_applicable,"1 mes sin reinstalar + Facebook 2am/4am sin ayuda por no responder rápido"
1298,"Muy mal....la opción de actualización no debe ser obligatoria...si es muy buena y atractiva es el cliente el que debe decidir....uno tiene urgencia de usar el aplicativo y no puede porque justo en ese momento piden actualizar...y si mi equipo está lleno estoy obligado a eliminar archivos.",not_applicable,"Actualización obligatoria urgencia + equipo lleno obliga eliminar archivos"
1299,"Me descargue y cree cuenta y no me permite terminar de crear mi cuenta, me vota cuando estoy en la parte de gifcard, ""ups un error, lo solucionaremos más tarde y hasta ahora no puedo finalizar ya paso mas de una semana y nada, no sirve la app, ni siquiera puedo terminar de crear cuenta...",not_applicable,"Semana+ crear cuenta: expulsa gifcard UPS error sin finalizar"
1300,"Un asco. Descargo la app e intento reabrir yappe (porque ya tengo cuenta), sigo los pasos de validación y cuando ingreso el código de seis dígitos que me envían por mensaje, la app no lo reconoce y, por supuesto, al tercer intento se bloquea. Un desperdicio total de mi tiempo",authenticity,"Cuenta existente: código 6 dígitos no reconoce + 3 intentos bloquea"
