ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
882,"Llevo ya bastante tiempo intentando registrarme con mi DNI pero me sale un mensaje de alerta, de que ocurrió un error y que lo intente luego. Ya pasaron 2 semanas y sigue apareciendo lo mismo. Me gustaría que arreglasen ese problema, porque me parece que es una aplicación bastante útil para realizar pagos y transferencias de forma rápida.",not_applicable,"2 semanas intentando registrarse con DNI"
883,"Hasta ahora no puedo terminar de configurar, ya pasé el dni, la foto, y cuando termino el siguiente paso, sale un mensaje que dice ha ocurrido un error, inténtalo en unos minutos. He realizado más de veinte intentos, en diferentes días. Ya voy como tres semanas....y sigue el mismo problema, de verdad es más que modificante",not_applicable,"3 semanas + 20 intentos configurando"
884,"Con la última actualización que han realizado ya no puedo ingresar a la aplicación, me dicen q mi contraseña no es (vale decir que si es la correcta) ... cuando pongo olvide mi contraseña... sale un mensaje de correo inválido... Yo he usado esta plataforma durante 3 años y desde hace una semana aproximadamente ya no puedo realizar ningún pago por lo comentado. Y me queda la duda si es un problema de seguridad.",confidentiality,"3 años uso - contraseña correcta rechazada + correo inválido"
885,"La última actualización se queda colgada al iniciar, para solucionarlo tuve que limpiar el caché, y no sé qué relación tiene, pero cada vez que lo hago, la oferta de crédito desaparece y se reinicia a máximo 500 soles, la primera vez me ofrecieron 10000, había salido de uno de 1350, y cuando voy a aplicar solo tenía 500, hoy paso lo mismo, limpie caché para solucionar el problema de la carga de la app y luego de tener una oferta de 1350, me aparecen solo 500 máximo.",integrity,"Limpiar caché reduce crédito: 10000→1350→500 soles"
886,"La app es buena en muchas cosas, pero ahora estoy tratando de hacer un yapeo de 500 y no me deja, seguidamente pone el mensaje: ""recuerda que tu límite diaria es 2000"". Me fijé y no hize ningún otro yape. La tienda yape también deja mucho que desear, mis amigos me cuentan sus experiencias y dicen que fue horrible el no recibir sus pedidos y ppr si fuera poco esto, también me cuenta lo angustioso que fue que lo primero que tienes que hacer en estos casos es hablar con un bot.",not_applicable,"No permite 500 con límite 2000 sin otros yapeos"
887,"Creo que no entendieron, no quiero que me aparezca esa opción de activar ubicación ni omitir ""Más tarde"" ni ""Listo"" simplemente no quiero la molestosa notificación y no me estan ayudando, que parte no entienden que es odioso y peor aun con la obligación de Actualizar la app, se supone que uno debe de realizar la actualización cuando deba...",not_applicable,"Ubicación forzada molestosa + actualizaciones obligatorias"
888,"Después de las 12 de la noche empieza a fallar la app y no quiere ingresar y muchas veces si logras ingresar no se puede hacer operaciones,no te permite ver tu saldo. Si hay suerte y logras ingresar te muestra el saldo que tenías hasta el día anterior es decir hasta antes de las 12 de la noche, también sucede que no pueden plinear solo ye permite yapear. Espero lo corrijan.",not_applicable,"Fallas sistemáticas post-medianoche"
889,"No sé si es mi internet o la aplicación me niega e acceso al abrir la aplicación, lo raro fue que descargue la aplicación varias veces, intalalando y desinstalado la aplicación por precaución, accedee desde otro dispositivo con el fin de comprobar si la aplicación no me permite acceder desde este dispositivo. Por favor si no es problemas puedes arreglar este error. O sale que no es compatible con mi Galaxy s20 Ayuda",not_applicable,"Multiple instalaciones - no compatible Galaxy S20"
890,"Instale la app, cuando quiero crear mi cuenta yape con una tarjeta de banco de la nacion, me sale una ventana diciendo "" hubo un inconveniente al validar tu tarjeta visa"". Es algo engañoso cuando dice que puedes crear yape con otros bancos, porque al final no te permite, a menos que explique cual es el inconveniente. Gracias, espero una pronta respuesta.",not_applicable,"Rechaza Banco de la Nación - publicidad engañosa"
891,"Al principio era una excelente aplicación y poco a poco empezó a fallar, se volvió más lento, le quitaron el sonido de notificación yape con eso me sentía más segura cuando me yapean y no estar verificando si llegó el yape, también ahora ya no puedo ver mis movimientos 15 30 90 espero q mejoren todo eso y sea más fluida la aplicación",not_applicable,"Deterioro progresivo + sin sonido + sin movimientos"
892,"Últimamente me pide actualizar a cada rato, lo cual no me parece mal si se da a entender que es para ""mejoras""... Tras ello casi a diario pasa que cuando entro a la app me sale ""Ups, salió algo mal"", ya desinstalé la app y vuelto a instalar pero persiste el inconveniente.",not_applicable,"Actualizaciones frecuentes + UPS diario persistente"
893,"Es buena, pero tiene un problema que está afectando a muchos que son las estafas deberían crear un sistema de ayuda como el envío de información cuando se hace un reclamo de fraude y así no se pierda el dinero, por ejemplo: que exista la opción de yapeo normal y una opción que diga ""yapeo dudoso"" que sirva para cuando las personas que esten en duda lo marquen y así el dinero no pueda ser retirado hasta que que marquen una opción de que están conformes... analicen esa opción seria la 1 app asi",not_applicable,"Sugerencia protección contra estafas masivas"
894,"He tenido varios problemas con el tema de yapeo en consumo y con la app que se cuelga. Luego cuando cambie de número me dijeron que debía dar de baja mi yape con el número anterior y crear usuario nuevo. Escanea el dni ambas caras pero cuando llega al rostro se cuelga o simplemente indica no se válido identidad y luego se bloquea. Llevo una semana intentando validar y no se puede. Deben dar alternativas como cuando estás en el banco y no lee índice derecho, te dan alternativas y solución.",authenticity,"1 semana validando rostro tras cambio número"
895,"Me parece de mal gusto no avisar a los usuarios cuando tienen problemas con el servicio, así como nos llenan la bandeja de correos para promociones y equis cosas del mismo modo avisen cuando hay problemas con el servicio. Hoy mucha gente no ha podido realizar operaciones por BCP. Yape es un soporte para esos casos pero también está fallando. Tengan un mínimo de consideración.",not_applicable,"Falla masiva BCP + YAPE sin avisar usuarios"
896,"Cambié de tarjeta porque caducó y Yape ya no funciona. No llega el código de verificación a mi número. Ya instalé y desinstalé innumerables veces como me dijeron en el banco. Hasta me han pedido la marca de mi teléfono hace una semana y no se han vuelto a comunicar conmigo. Muy mal servicio al cliente! Ya hablé con su fanpage 3 veces y no lo solucionan. Como sugerencia, deberían tener más de un método de verificación, el mensaje de texto y llamada de grabadora por ejemplo.",authenticity,"Tarjeta caducada - códigos no llegan + mal servicio"
897,"Es buena pero se cuelga mucho. Siempre le pasa algo, que falta alctualizar, no carga o algo así. Cuando no es urgente, no me importa mucho. Pero a veces la necesito con urgencia y solo aparece un mensaje ""UPS! Yape no responde, inténtalo más tarde"" O sale una supuesta actualización cuando dos días antes ya había actualizado.",not_applicable,"Cuelgues constantes + actualizaciones fantasma"
898,"La aplicación tiene un tiempo de carga indefinido al momento de entrar, llevo 1 día y medio literal y no hay solución algunahoy 25 /04 lo vuelvo afirmar , ya me dirigí a su operador de wsp pero me sanciones que la verdad hablar con una computadora no facilita la demora al ingresar al yape, si que es cierto que es raras veces pero se complica cuando tengo que hacer un yape inmediato.",not_applicable,"1.5 días carga indefinida + bot WhatsApp inútil"
899,"Con la nueva actualización se queda cargando al inicio y no aparecen los números, no me permite ingresar ya que están aleatoriamente y necesito verlos para poder entrar. Me toca reiniciar y salirme varias veces para que recién aparezcan; por lo que se vuelve incómodo al momento de querer cancelar rápido. Aparte el color de la letra no permite ver nada, independientemente de si le subo el brillo a mi teléfono se dificulta demasiado, están casi invisibles en contraste con el blanco.",authenticity,"Números invisibles + múltiples reinicios para verlos"
900,"Antes de lanzar una nueva actualización revisen primero que todo ande bien. Al igual que muchos por aquí, llevo un largo rato esperando a que cargue la actualización y nada, solo se queda girando y nunca descarga nada. Antes que me digan que intente con datos, wifi o que revise el espacio de almacenamiento tengo cubiertas esas tres cosas de sobra. Por favor solucionen pronto, ya que usamos esta herramienta mucho durante el día, y ahora por este fallo prácticamente nos han dejado en el aire.",not_applicable,"Actualización no descarga - usuarios en el aire"
