ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
970,"Es una aplicación muy útil, pero lo que estoy empezando a detestar es la publicidad al ingresar a la aplicación y las notificaciones con publicidad. Eso es muy molesto. Y por si fuera poco, una aplicación para pagar y recibir pagos se convierte en una tienda.A este paso mejor irse a Plin que es menos invasiva de momento.",not_applicable,"Publicidad invasiva - migración Plin menos invasivo"
971,"La aplicacion estuvo funcionando bien durante un tiempo, lo he tenido recien desde inicios del año y no tuve quejas pero en estas dos ultimas semanas me aparece error cada que intento pagar o transferir. Que debo intentarlo mas tarde o que espere, continuamente. Desinstalo y vuelvo a instalarlo, y sigue igual. Es problemático.",not_applicable,"2 semanas error continuo pagar/transferir"
972,"La última actualización esta fatal, no me deja yapear, hay errores de manera continua, se cierra la aplicación, antes de la actualización estaba bien, 4 estrellas, pero actualmente está pésima, por último la atención al cliente es horrible, tardan días en contestarte y a veces ni contestan.",not_applicable,"Actualización fatal: no yapea + errores continuos"
973,"Deficient, dice ""ACTUALIZACIÓN IMPORTANTE, tenemos una nurva versión de YAPE con mejoras para ti"" y cuando le doy al botón ACTUALIZAR me manda a la pantalla de inicio donde increíblemente no hay nada que actualizar....y no puedo utilizarla porque cada vez que la abro me manda a ACTUALIZAR.....una ACTUALIZACIÓN NO ESTÁ DISPONIBLE.",not_applicable,"Pide actualizar pero no hay actualización disponible"
974,"Esta nueva actualización da mucho que desear, empezando por el interfaz más amigable que era en su versión anterior, y otro punto que destacaba en su manera de procesar el Yapeo sin la necesidad de conectarse a ningún WiFi y paquete de datos en cambio ahora todo eso carece para que sea un App amigable. Mala actualización deberían de regresar a su versión anterior",not_applicable,"Nueva actualización requiere WiFi/datos obligatorio"
975,"Desde que aperturé Yape con mi tarjeta (antes lo tenía con el DNI) se me para cerrando la cuenta de la app y me pide reactivarla constantemente, no me permite Yapear o simplemente no me apertura la App. Además, cuando la quise volver a instalar, el sistema de mi teléfono me lanzó una alerta indicando que era una app que ya ha sido denunciada por varias personas debido a su mal funcionamiento y que no era seguro instalarla, cosa que no me había pasado antes con otras apps, arreglar eso :/",confidentiality,"Sistema alerta: app denunciada por mal funcionamiento - no segura"
976,"Muy mala experiencia con esta aplicación Yape, no se puede ingresar ahora, lo reinstalé y la misma situación, desastre. Lo peor es que tienen los datos personales DNI. Nombres, número de tarjeta y la clave. Es un riesgo esto. El mal uso de nuestra información personal deberá ser denunciado. Esperemos no llegar a esas instancias. Pronta solución.",confidentiality,"No ingresa con datos personales DNI/tarjeta/clave - riesgo"
977,"Cada vez están dejando menos espacio para el cliente y más espacio para las publicidad, quitaron espacio a los datos de las personas que podían llegar a 2 líneas que por seguridad y ahora a esta nueva disque actualización para mayor espacio a sus publicidad. Más cuidan su bolsillo que a los que apostamos por ustedes. Y no se diga que la actualización la hice yo sino que ya no puedo entrar si no es que yo actualizo, es autoritario todo esto",not_applicable,"Menos espacio cliente más publicidad - autoritario"
978,"Es decepcionante que sea la unica app de bancos que falla tanto ,lo peor es tener que depender de esta billetera digital hasta para comprar el pan,perjudicando nuestro trabajo y verdaderamente no sirve, sale a cada rato que ocurrio un error y lo intentes mas tarde , esto es capaz de arruinarle el desayuno a los hijos y hacerte caminar cuadras para sacar dinero y pagar, la instale y la desinstale un monton de veces y sigue sin fucionar, no lo recomiendo.",not_applicable,"Única app bancos que falla tanto - arruina desayuno hijos"
979,"Cada vez al abrir la app sale un molesto mensaje "" Pidiendo que active la ubicación "" esta opción bien podría estar en configuración, como opcional para cada usuario. Lo que se requiere es una app simple y sencilla de ingreso rápido sin tanta publicidad, sin animaciones en la página principal para teléfonos de gama baja. Implementar la seguridad, hay estafadores con yape falso, como es posible que estos tengan acceso a nuestros datos.",confidentiality,"Ubicación obligatoria + estafadores YAPE falso acceden datos"
980,"No sé porqué actualizan a cada momento la App,piensen en otros que al actualizar ocupa espacio de almacenamiento y ya uno mejor lo desinstala y así pierden clientes. Además cuando actualizan igual en vez de mejorar,peor es cada vez. Igual que el BCP la App tmbn. Con tanto espacio que alcanza,ya no puede usarlo uno",not_applicable,"Actualizaciones constantes ocupan espacio - pierden clientes"
981,"Ayer tuve que hacer el cambio de mi tarjeta que tenía afiliada a yape, todo estaba bien con el uso de la app (me llegaban las notificaciones, el sonido de alerta de yape también...), pero tuve que desinstalarla para agregar mi nueva tarjeta, y me doy con la mala sorpresa que ya no tengo notificaciones de yapeo ni nada....¿Porqué en ves de mejorar le quitaron esa opción importante?... Ahora tengo que ingresar a verificar cada que alguien dice que me hizo un yapeo...¡Activen esa opción otra vez!",not_applicable,"Cambio tarjeta elimina notificaciones/sonidos YAPE"
982,"Le doy 2 estrellas porque hay importes que no registra y al sacar mi saldo, hay una diferencia en mi contra, escribi en sus redes y desde esa fecha no me dieron solución, no sé si será porque sólo era Yape DNI y no tengo cuenta. Ahora estoy tratando de plinear y me sale error. Pero de otro Yape si me pueden plinear. Entro a otra aplicación para revisar algún dato y me regresa a la página principal del Yape. Ingreso a ver las promociones y me saca por tiempo inactivo ☹️ Pago de servicios fácil.",integrity,"Importes no registra + diferencia saldo contra usuario"
983,"No sé si es mi internet o la aplicación me niega el acceso al abrir la aplicación, lo raro fue que descargue la aplicación varias veces, intalalando y desinstalado la aplicación por precaución, accedee desde otro dispositivo con el fin de comprobar si la aplicación no me permite acceder desde este dispositivo. Por favor si no es problemas puedes arreglar este error. Gracias.",not_applicable,"Múltiples instalaciones múltiples dispositivos - acceso negado"
984,"Últimamente se volvió pésima la APP, lenta al iniciar y más pesada. Lo peor realicé un pago del recibo de gas, finalizó la transacción, emitió el comprobante, operación número 02173198, descontó el importe del saldo y sigue apareciendo la deuda del mes,el recibo igual, así con que confianza puedo hacer mis pagos de servicios. AHORA SE ACTUALIZARA MI PAGO O A DONDE RECLAMAR 😡😡😡😡😡",integrity,"Pago gas con comprobante pero deuda persiste - descontó saldo"
985,"La aplicación es muy buena y todo pero últimamente el dinero que tienes ahí se va de la nada ya que el otro día estaba tuve una transferencia hacia mi cuenta y luego de unas horas ya no había el dinero. Pero yo no había usado el aplicativo y además no había ningún movimiento realizo. Se me perdieron como 400 soles. Entonces yo les recomiendo que no confíen mucho en la aplicación y quisiera que me den una solución para mi dinero.",integrity,"400 soles desaparecen sin movimientos ni uso"
986,"Pésimo servicio, llevo más de una hora en afiliarme para obtener el bono y al momento de registrarme con mi DNI solo sale un cartel diciendo: Uno o más datos han sido bloqueados temporalmente... me dirijo al servicio del cliente( Facebook-mensajes) y nisiquiera se molestan en contestar mi problema. Yo no recomendaría esta aplicación para las personas que no tiene una tarjeta de crédito.",authenticity,"Más de 1 hora afiliación - datos bloqueados temporalmente"
987,"Muy mal, cuando tengo un crédito de Yape lo podía cancelar cualquiera día por el aplicativo y pagar menos intereses, ahora puedes cancelar el cerdito con los mismos intereses del día acordado. Solo se pueden cancelar el crédito en agencia. El yape no es para sacar dinero a los peruanos, son créditos pequeños y no deberían aprovecharse",not_applicable,"Cambio créditos: antes menos intereses, ahora iguales + solo agencia"
988,"Como puede ser posible , que cuando uno más necesita de hacer un Yape urgente, este demora un montón en cargar y para colmo sale que están actualizando.Y no se puede abrir!!!! Sale un mensaje que lo intente más tarde .No puede ser , por favor solucionen pronto el tema de su aplicativo por qué perjudica enormemente. Al que no maneja efectivo con sigo.😠",not_applicable,"Yapeos urgentes bloqueados por actualizaciones"
989,"Muy mala app, de mal en peor, al inicio fue buena, pero con las actualizaciones y la implementación de la Yape Card se fue en picada. Para desafiliarte de Yape Card tienes que llamar, esperar mucho (cuando deberia de ser online y de manera automática), te atienden y te dicen que en 72 horas te desafilian, cosa que no pasa, vuelves a llamar y te dicen, no, son 5 dias, pasan los dias y más, vuelves a llamar porque no solucionan nada y te dicen que no hay registro de ninguna solicitud anterior.",accountability,"Yape Card: 72h→5 días→sin registro solicitudes anteriores"
990,"No recibo el mensaje de código de verificación a qué se puede deber eso ayudaaaaaaaaaaaaaaaaaaa por favor , enverdad estoy que lo intento muchas veces y nada , termina el conteo y sigue igual , lo vuelvo a intentar y es lo mismo , por favor alguien que le pasó lo mismo o tiene el mismo problema que yo por favor reportense , pensé que era mi operador pero no es , me dice que si solo es de esa app está pasando algo , por ese motivo estoy haciendo mi comentario para ver si alguien puede ayudarme ..",authenticity,"Códigos verificación no llegan - problema específico YAPE"
991,"Muy mal la última actualización ya no me deja entrar a mi cuenta tuve que eliminar mi cuenta y crear una una nueva igual no me deja, aparece como si estaría cargando todo el rato y nada, los asesores de yape solo dicen ya vamos a mejorar los inconvenientes y hasta ahora nada ya son 3 días peleando con este problema.",not_applicable,"Cuenta eliminada + nueva cuenta no funciona - 3 días problema"
992,"Yape era un buen aplicativo, pero viendo la nueva actualización, en dónde hace relucir que cobrará tal porcentaje de comisión se me hace un abuso. Espero que se retracten o busquen una comisión más reducida y teniendo en cuenta a los comercios minoristas, porque si no, lamentable la mayoría de los peruanos dejarán de usar yape. Puesto que este se volvió utilizable debido a que no se pagaba comisión y como eso actualmente ya cambio, dudo mucho de que siga tan relevante como antes.",not_applicable,"Nueva comisión abusiva - mayoría peruanos dejarán YAPE"
993,"Pésima la App. Nos hace perder tiempo llenando los datos para luego decirnos vuélvelo a intentar. Lo intenté varias veces. Pareciera que solo quieren robarte tus datos y contraseñas. Somos muchísimos a los que nos ha pasado esto. Sin contar el hecho de que cuando descargas estas Apps gratuitas le das permisos que no creerías y que estoy segura que ha nadie le guste.",confidentiality,"Roba datos/contraseñas + permisos excesivos aplicaciones"
994,"La app presentó un fallo de envío se realizaron 2 operaciones solo realice una presente un reclamo y no ubo repuesta... La use bastante tiempo y es la segunda vez me sucede... Aparte la atención al cliente es muy lenta y lo único que me dijeron es que me comunique con mi banco... Ahora ese dinero que perdí la verdad pésimo servicio",integrity,"2 operaciones realizó 1 + 2da vez sucede sin respuesta reclamo"
995,"Pésimo. La app falla justo al hacer un yapeo y te descuentan, pero no figura y tampoco le llega a la otra persona. Al ver a dónde puedes llamar o quejarte te mandan a su página de Facebook que por cierto también tiene un pésimo servicio. Llevo más de 24 hrs que me den una solución y sólo vuelven a hacerme la misma pregunta a cada rato.",integrity,"Yapeo descuenta sin figurar ni llegar + 24h sin solución Facebook"
996,"Para mi estaba bien antes de la última actualización, ahora no puedo yapear si no tengo datos , no soy alguien que tiene un plan pospago y bueno, ya no uso la app como antes ... Antes no cargaba efectivo y pensaba en yape , antes me quedaba sin saldo y lo recargaba en yape ... Ahora se volvió inútil , espero lo solucionen",not_applicable,"Requiere datos obligatorio - app inútil sin pospago"
997,"Que paso con la aplicación quiero entrar a yape y me pide actualizar y me dice que hay un problema esto ya está días así y tengo dinero ahí que necesito, ya libere espacio, ya borre la memoria cache de la app seguí todos los pasos que podrian causar inconvenientes y nada! Solucionen esto ya! Porque intente descargar la app en otro cell y dice igual actualizar pero no se puede entrar",accountability,"Días sin entrar con dinero adentro + múltiples dispositivos"
998,"Hace poco tuve un inconveniente en un pago, al momento de yapear me salió el mensaje de que había un inconveniente con mi banco, 3 veces intente y nada, al día siguiente mire mi cuenta bancaria y estaba registrado las 3 veces que intenté pagar con Yape, básicamente esa plata se fue al agua, en la app de Yape no aparece nada y en mi cuenta bancaria si contó, si es un error, porfavor deben solucionar.",integrity,"3 intentos banco registra pero YAPE no muestra - plata al agua"
999,"Enserio yape ! Hay transacciónes que no se ven en el aplicativo , yo saco mis cuentas con yape por qué se me es más fácil ya que siempre se guarda con fecha y hora y me sirve demasiado ahora no puedo sacar mis cuentas por qué no aparecen todos los yapeos que hago, y manejo varias cuentas y esto es un desastre para mí !",integrity,"Transacciones no aparecen - desastre contabilidad múltiples cuentas"
1000,"Me elimiaron la cuenta yape, reclamo y dicen que fue un error que desinstale al otro dia y vuelva a instalar, llevo 1 semana tratando de instalarlo nuevamente y no permite descargarlo, que pasa con si asquerosa app, porque no se puede instalar, que asco, al menos solucionen estos problemas, y lo pwor que no tienen atención al cliente, o soporte, todo es a través de Facebook y tardan una semana en responder que mierd4.",accountability,"Cuenta eliminada por error + 1 semana sin reinstalar"
