ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
1076,"Todas las aplicaciones actualizan y actualizan, vuelven inservible al poco tiempo el mejor celular, cada Android nuevo significa desechos electronicos que ni sabe donde acaban, algún desvencijado que no podra usar esta importante aplicacion por incompatibilidad. Los ""desarrolladores"" de apps juegan en pared con los consorcios tecnológicos y entidades de todo tipo. Lo peor es que obligan al usuario a actualizar, sino la app no funciona, inutilizandola...",not_applicable,"Actualizaciones forzadas crean obsolescencia programada"
1077,"es una wbda con cada actualización, a parte que siempre se cae el servicio en las noches , migró a izipay",not_applicable,"Cada actualización peor + caídas nocturnas - migró izipay"
1078,"En pandemia funcionaba mucho mejor que ahora. Acabo de cambiar el yape a otro número porque el anterior equipo se malogró, además de que no nos quieren atender en el banco para éste cambio de información, ahora que logré instalarlo lleva actualizando desde varios días y no puedo cobrar mi dinero. Tener en cuenta los reclamos por favor, que son muchos.",accountability,"Pandemia mejor que ahora + varios días actualizando sin cobrar"
1079,"Estuvo muy bueno la aplicacion. Ahora me sale no se pudo leer el código QR inténtalo más tarde y esto al tratar de hacer un pago efectivo por Yape. Las compras online están activadas ya reinstale varias veces y el ayudante de WhatsApp es una porquería no ayuda nada una perdida de tiempo. Espero solucionen pronto esto.",not_applicable,"QR no lee + WhatsApp ayudante porquería"
1080,"Hasta hace un mes tenía instalado la aplicación en mi celular pero un día apareció "" actualizar"" y cuando intenté ya no accede por tanto ya no puedo abrir la aplicación. Desinstalé para volver a instalarlo y me sale que mi teléfono no es compatible . ¿ Porqué está así ? ¿ Qué solución van a dar ? O al menos expliquen que marca de teléfono es compatible. Yape nos a solucionado muchas situaciones será una pena no volver a usarlo 😞",not_applicable,"Actualización volvió teléfono incompatible de la nada"
1081,"una estrella porque los asesores de yape jamás están disponibles ante cualquier situación nefasta.",not_applicable,"Asesores jamás disponibles situaciones nefastas"
1082,"Al ser una app de uso diario, las últimas actualizaciones están presentando fallos, no carga la app, no muestra el saldo, no muestra el nombre de la persona a la que vas a yapear e incluso el diseño de la app ah empeorado ya que todo se ve grande, almenos deberían dejar que uno modifique el tamaño de sus letras",not_applicable,"Uso diario: no carga/saldo/nombres + diseño grande empeorado"
1083,"PESIMA ATENCION, PÉSIMA APLICACIÓN PRESENTA MUCHAS FALLAS, HACE UN PAR DE SEMANAS TODO APARENTEMENTE NORMAL, PERO LUEGO NO CONSEGUIA ENTRAR.ME ACERQUE AL BCP(AV. PETIT THOARS)PARA RESOLVER MI PROBLEMA CON LA APP Y ME DIJERON QUE HABLARA CON LA EMPRESA QUE ME VENDIO EL CELULAR QUE ELLOS NO PODIAN HACER NADA, (MI CELULAR ES NUEVO Y COMPRADO EN TIENDA). LO PEOR ES QUE NO TUVIERON LA AMABILIDAD DE RESOLVER EL PROBLEMA , Y EL TRATO DE LA ASESORA FUE TERRIBLE. PRÁCTICAMENTE ME DEJARON EN EL AIRE.",not_applicable,"BCP Petit Thoars: echan culpa empresa celular nuevo"
1084,"Pésima! Cuando quiero poner mi clave para ingresar, de modo que aparezca el teclado numérico, la app se cierra. También intente poniendo que no recordaba mi contraseña, pero de nuevo: al poner la clave de la tarjeta, cuando tiene que parecer el teclado numérico, se vuelve a cerrar. Leí comentarios y muchas personas se están quejando de lo mismo. Necesitamos una solución dadas las circunstancias de aislamiento social.",authenticity,"Teclado numérico cierra app - problema masivo aislamiento"
1085,"de verdad ke pesima actualizacion necesito hacer una recarga al mobil , pagar , o retirar efectivo . y sale el detalle ""Intentelo mas tarde upps ocurrio un error "" , no el error somos todos los que estamos usando el aplicativo . ya kiero cobrar ese dinero y cerrar el aplicativo , tambien mi cuenta de ahorros . ke pesimo bcp cada dia estas peor . saludos",accountability,"Quiere cobrar dinero y cerrar cuenta/app por pesimo BCP"
1086,"No puedo entender cómo es posible o si es por esta última actualización. Pero siempre pagaba puntualmente incluso muchas veces antes de la última fecha los préstamos pequeños que no excedían los 300 soles por medio del yape y ahora que requiero nuevamente de un préstamo me sale que no hay ninguna oferta para mí. Entonces supongo que todo era un tema de marketing mientras que hubo esto del retiro de la afp.",not_applicable,"Pagaba puntual 300 soles - ahora sin ofertas por AFP"
1087,"No sirve con señal inferior a 4.5 G. Cuándo quería hacer una transacción la señal se cortaba y tenía que volver a entrar una y otra vez. Por alguna razón tiene un límite de ""consulta"" lo cual significa de que si le doy a un usuario que quiero pagar y no me deja por la porquería de señal, entonces yape ta no me deja realizar la consulta de nuevo. Honestamente es una regla estúpida y debe ser removida.",not_applicable,"Requiere 4.5G + límite consulta estúpido"
1088,"Si pudiera le pondría -5 estrellas, es una porquería el servicio, no me permite ni que me depositen dinero, ni tampoco poder depositar a nadie. Por último, ya ni me carga la aplicación para poder revisar mis saldos o por lo menos revisar si llegó el dinero a la cuenta. Pésimo servicio y mejor ni se molesten en descargar esta aplicación.",not_applicable,"-5 estrellas: no deposita/recibe/carga - no descargar"
1089,"En si la experiencia con esta plataforma.. tiene sus inconsistencias.. será debido a la alta demanda, que ofrecen.. pero se nota que no pueden contener.. a los usuarios.. de no ser.por que algunos amigos.. la usan.. "" no serías"".. mi opción.. Yape .. y sobre el contestador (IA) para atender.. los reclamos.. ! Definitivamente.. existen "" oportunidades de mejora"".! Y. Sobretodo.. en las actualizaciones...",not_applicable,"Alta demanda no pueden contener + IA reclamos malo"
1090,"Nada practico, olvidé mi clave y fuera de darme una solución práctica me dicen que tengo que escribir al chat de Facebook para que ahí me llegue un mensaje automático de ""ingresa a la web de yape para solucionar el problema"" posteriormente, me piden llenar un formulario para que en 72 horas me llegue un correo. Nada Práctico. Y mientras tanto? Mal.",not_applicable,"Recuperar clave: Facebook→web→formulario→72h - nada práctico"
1091,"He recibido tres yapeos de 500 de diferentes clientes y todo ok, lo reviso y efectivamente si ingreso esos 3 montos, luego más tarde resibo otros 2 yapeos de 500 de mis clientes y lo reviso y efectivamente si los tenía en mi cuenta, de unos 5 minutos aproximadamente vuelvo a revisar de casualidad y sorpresa 😮 1 yapeo anterior de 500 había desaparecido y en mi cuenta también ya no tenía ese dinero, reclame al bcp y jamás me solucionaron solo me dicen que esta en investigación y son 6 meses.",integrity,"500 soles desaparece 5 min después - 6 meses investigación BCP"
1092,"La nueva actualización es el problema, le di click a dónde sale donar por error Pensando que era el nro del último yapeo que realicé y me confundí por las letras pequeñas que sale a quien vas a yapear, antes salía grande y uno lo podía ver, sufro un poco de la vista... Por favor hagan más grandes las letras como antes !!",not_applicable,"Letras pequeñas confunden - donó por error problemas vista"
1093,"Buenas mis estimados tengo problemas con la app ya que no me deja configurar la cuenta con mi número. Y creo que deberían arreglar el hecho de que si utilizas un correo para hacer un yape no puedes útilizarlo nuevamente para otro yape debería existir una manera de anular o borrar todo los datos dado para poder utilizarlo en otra cuenta.",not_applicable,"No configura cuenta + correo bloqueado tras uso"
1094,"Pésima actualización. Para entrar es una perdida de tiempo, para que salga un aviso que se presentó un problema vuelve a intentar o supuestamente clave incorrecta. Pero para inundar el teléfono con notificación de ofertas y cualquier tontería si funciona al 100%. Le doy una estrella porque menos no se le puede dar.",not_applicable,"Entrada problemática pero notificaciones ofertas 100% funcionales"
1095,"Cada vez que descargo la app e intento registrarme, no puedo siempre me sale ups... Yape no funciona y tengo que recurrir a otros medios, se supone que la app debe estar habilitada para cualquier momento, caso contrario no tiene sentido descargarla o estar viendo videos para ver como se soluciona. Más compromiso con el mejoramiento de la app por favor, ya que como toda aplicación su objetivo es brindar mayor facilidad a nuestros servicios y de forma segura, seria una pena dejar de lado esta app",not_aplicable,"Cada descarga falla registro - recurre otros medios"
1096,"La aplicación no se puede abrir Se congela ..no carga Solo dicen k siga los pasos los seguí varias veces pero no responde la aplicación .. Lo peor es k te dicen k te vas a comunicar con un asesor y nada de comunicarte....después de estar perdiendo mucho tiempo me dicen k lo intente en unos días....parece una burla ..te hacen perder tiempo..",not_applicable,"No abre/congela + prometen asesor inexistente - burla"
1097,"Desde que instale la app no había tenido ningún problema , pero ahora está que presenta muchas fallas , ya sea a la hora del registro , también cuando se ingresa la clave o hasta para yapear a una persona ... Son errores que espero que arreglen y más que nada el de yapear por qué no funciona para nada a cada rato sale el "" vuelve a intentarlo más tarde "" 🙄 y eso cansa y aburre . SI NO LO SOLUCIONAN TENDRE QUE BORRAR LA APP Y DECIRLE ADIOS AL BCP !!!",not_applicable,"Múltiples fallas: registro/clave/yapear - amenaza borrar app"
1098,"Deberían dar un límite de tiempo para poder cancelar los yapeos de un monto mayor, por ejemplo de 100 soles en adelante ya que últimamente, se está estafando gente y al ser un yape directo no hay opción de recuperar el dinero y los fascinerosos felices ya que no hay marcha atrás en poder cancelar el yapeo. Favor de agregar esa opción y así ya no puedan estafar a más gente.",not_applicable,"Sugerencia cancelar yapeos +100 soles anti-estafas"
1099,"Que paso con el yape no me llega el código de validación. Cambie de cel pero no me dan solución ya casi un mes eh ido 2 veces a la central eh llamado 4 veces y hasta ahora nada.andan correo pero el área correspondiente tarda y tarda die que me llamaron una vez usando fui hoy. Y jamas tube llamada perdida volvi a hacer El reclamo ahora me pasean UE regrese el viernes, hacci pasan las semanas y no pudo uzar mis app, pero si son puntuales en cobrar!!!!",authenticity,"Mes sin códigos cambio cel: 2 veces central + 4 llamadas sin solución"
1100,"La app es una porquería, llevo semanas intentando crearme una cuenta y cuando pasa en la parte de tomar foto para validar datos siempre me sale que no pudieron validar, que me vuelva a sacar foto hasta que termina diciendome que esta bloqueado, ni con sus ""tips"" lo consigo y sinceramente ya es frustrante que da ganas de dejarlo.",authenticity,"Semanas foto validación falla - bloqueado pese a tips"
