comentario_id,contenido,clasificacion_seguridad,justificacion
2291,"No deja ver cuentas, entras y no puedo hacer ni un movimiento y yo utilizo bastante la aplicación para pagar y controlar, aparte no se por que cobran porcentaje de interes por compras online, en cuánto salga de mi trabajo nunca más quiero saber de scotiabank",not_applicable,"Bloqueo funcional sin aspectos específicos de seguridad"
2292,"Pésima Experiencia. Tengo más de 24 Horas intentando ingresar y me dice que tiene un problema con la Aplicación y no me permite el Ingreso. No sirve esta App. Actualicen y hagan las reparaciones necesarias para evaluar cambiar lo opinión. Que hasta ahora es: NO SIRVE PARA NADA..!!!",not_applicable,"Error técnico prolongado sin aspectos específicos de seguridad"
2293,"No me gusto para nada se supone que tiene que ser más práctica se borraron todas las cuentas frecuentes que tenia guardadas y esa bendita clave de inicio horrible hasta ahora no puedo entrar en lugar de mejorar la pusieron recontar mal Por favor ya actualicen la app no la retrasen más la de ahora no sirve",authenticity,"Pérdida de datos de cuentas frecuentes y problemas con clave de inicio"
2294,"Le di actualizar y hasta ahora no puedo abrir el app... lo elimine y volvi a descargar 3 dias para q descargue error en descarga segun el sistema al fin hoy lo descargo y ahora sale con q hay un error en la aplicacion intentelo mas tarde ....",not_applicable,"Error técnico post-actualización sin aspectos específicos de seguridad"
2295,"Todo el dia de hoy no he podido hacer transacciones, pagos ni nada e incluso la desinstale y la volvi a instalar y no me permite ingresar, en tiempos de pandemia me ha obligado a salir de casa e ir al banco para poder cumplir con mis pagos... Asco de aplicacion",not_applicable,"Error técnico que fuerza exposición presencial sin aspectos específicos de seguridad"
2296,"Pense q el problema era con mi telef o algo,pero al leer las demas opiniones m doy cuenta q el problema esta en la aplicacion,no puedo abrirla m dice q hay error e intente mas tarde,asi llevo varios dias ,desinstalo e instalo y nada puedo resolver,por favor es necesario q se tome conducta al respecto y se haga funcional esta aplicacion para poder agilizar los pagos d servicios y transferencias y evitar aglomeraciones en los bancos.",not_applicable,"Error técnico generalizado sin aspectos específicos de seguridad"
2297,"Esta aplicacion siempre falla, te dice que has superado el num de intentos para ingresar cuando has puesto la clave bien. Ademas, el Plin tmb falla constantemente, una pena porque durante 2021 y 2022 funcionaba muy bien.",authenticity,"Falsa detección de múltiples intentos fallidos con clave correcta comprometiendo acceso"
2298,"No puedo ingresar a mi cuenta despues q la actualize puse contraseña y volvi a ingresar. Sale error de la aplicacion.. Pense q me olvidaba la contraseña.. Pero al intentar cambiar. E igual salee error de la aplicacion.. Pesima actualizacion.",not_applicable,"Error técnico post-actualización incluso en cambio de contraseña"
2299,"Hace varios dias que no puedo ver mi lista de operaciones frecuentes, y cuando intento agregarlas nuevamente me aparece el mensaje que ya estan guardadas, solo se ven guardadas la lista de transferencias frecuentes.",not_applicable,"Problema de sincronización de datos sin aspectos específicos de seguridad"
2300,"No puedo ingresar a la app, termino de colocar los datos para poder entrar y sale que ""La app no funciona"", que hay un error, necesito con urgencia estar al tanto de los movimientos de mi tarjeta y esto es estresante. Pésimo.",not_applicable,"Error técnico general sin aspectos específicos de seguridad"
