comentario_id,contenido,clasificacion_seguridad,justificacion
2187,"23/01/2020 Últimamente no se puede acceder al app, muestra mensaje de error: ""Hubo un error en la aplicación. Por favor volver a intentar mas tarde."" 01/07/2022 Persiste el mismo mensaje de error. Se mandó correo electrónico reportanto la falla, sin éxito. ""The following message to was undeliverable. The reason for the problem: 5.1.0 - Unknown address error 550-'5.0.0 ... User unknown'""",not_applicable,"Error técnico persistente con falla en canal de reporte sin aspectos de seguridad"
2188,"Siempre falla, no se actualiza, demoran las transferencias a otros bancos, te cobran por inactividad de cuenta, todo mal con este aplicativo y sale que no tengo saldo en una cuenta y es mentira. Si pueden cámbiece de banco.",integrity,"Información incorrecta de saldos y cobros por inactividad no justificados"
2189,"Que mal esta la app, cada ves q trato de ingresar me dice q hay un error en el servidor y q intente más tarde. Busquen la manera de mejorarla porque muchos nos tocara desistir de ella o hasta cambiar de banco",not_applicable,"Error de servidor recurrente sin aspectos específicos de seguridad"
2190,"No ingresa, no responde. Pésima aplicación. No permite acceder a realizar ningún movimiento. Supuestamente sirve para hacer operaciones sin acercarse a una ventanilla de atención. Pero fatal. Si van a hacer algún mantenimiento deberían de realizarlo en horas de la noche o madrugada.",not_applicable,"Problema de acceso general sin aspectos específicos de seguridad"
2191,"Problemas de carga, problemas para conectar, problemas para el plin, problemas de cobros dobles, poblemas de que activas notificaciones y no salen las notificaciones, y si eso es poco notificaciones falsas... Dolor de cabeza total",integrity,"Cobros dobles y notificaciones falsas comprometen integridad del sistema"
2192,"Gente, no está funcionando el envío de la Clave Digital por MAIL. Reclamé varias veces y no lo solucionan. Yo NO tengo celular y necesito operar en mí cuenta, por favor! Me pueden ayudar? Necesito una solución a éste problema, necesito hacer transferencias y me es imposible. Por favor consideren contratar testers senior, se nota que no los tienen xq jamás dejarían pasar estos errores tan groceros.",authenticity,"Fallo en envío de claves digitales por email compromete autenticación alternativa"
2193,"Esta muy mal el servicio, primera ves que un aplicativo bancario no me deja realizar mis pagos por Banca Mobil, no hay cuando me llega el msn con la clave y en ves de eso me sale ""Hubo un error en la aplicación"" espero y lo puedan arreglar, sino me cambiare de banco.",authenticity,"Fallo en envío de códigos de verificación SMS para pagos móviles"
2194,"Es una tontera está actualización , que tipo de soporte utilizan, ya estaba registrado y ahora no puedo entrar y me piden que me acerque a una agencia para poder dejar mi correo y número nuevamente siendo que uds ya tienen todos mis datos ,en fin , una porquería de actualización",authenticity,"Pérdida de datos de registro válidos post-actualización requiere re-verificación presencial"
2195,"Pésimo servicio, desde que me afilié a la clave digital no me deja acceder a la app, la borre y volví a instalar para ver si podía solucionar el problema pero aún así no puedo, todos los códigos que me envían dicen que son inválidos.",authenticity,"Códigos de clave digital sistemáticamente marcados como inválidos comprometen autenticación"
2196,"La App anterior estuvo más o menos, Ahora se actualizo, y se puso peor, no puedo entrar al banco a través del App, me sale ocurrió un error, igual que las demás personas, en vez de mejorar se empeoró, mal scotiabank.",not_applicable,"Degradación post-actualización sin aspectos específicos de seguridad"
2197,"Pésima es poco no e podido ingresar a la aplicación más más en dos oportunidades y luego sale q hay un error en la aplicación.. hasta cuando podrían informar cuando aya fallas en la aplicación para así no perder tanto tiempo en ingresar",not_applicable,"Error técnico recurrente sin aspectos específicos de seguridad"
2198,"Hoy se actualizo mi app y al intentar abrir se cierra y no abre la aplicación en la anterior versión funcionaba normal. Sigo con el mismo problema mando mis datos al correo indicado por ustedes pero nunca contestan que mala atención desea la solución.",not_applicable,"Falla post-actualización sin aspectos específicos de seguridad"
2199,"Hay que tratar de entender la aplicación, un poco rápida para algunas cosas en las que uno quisiera una confirmación. Ojalá tmb este disponíble en app gallery, creo que no cuesta mucho esfuerzo.",not_applicable,"Crítica constructiva de usabilidad sin aspectos de seguridad"
2200,"Buenas tardes Scotiabank hay problemas con su app, no dejan ingresar. Pensé al inicio que era por error de contraseña pero ya lo cambie, en ves que me den acceso me finaliza y se cierra y me para llegando mensaje de código de acceso que no sirve para nada",authenticity,"Cambio de contraseña no resuelve problema de acceso y códigos inválidos"
