id,comentario,Clasificacion_ISO_25010
1027,"Desde el año pasado la aplicación falla, ya no se puede hacer transferencias interbancarias directas solo diferidas. Ahora la última novedad es que no reconoce el token, dice que pones la clave mal cuando la estas poniendo bien y se bloquea, me cambie al sistema SMS y ahora solo dice que no se puede atender la solicitud y asi todo el dia. No se porque una entidad del estado de aventura a hacer cosas que no puede mantener, dicen que facilitan las cosas para no ir al banco y lo empeoran todo.",authenticity
1028,"Muy lamentable que un banco de esa magnitud no puedan solucionar el problema ya que, por mi zona el establecimiento es pequeño para retirar en efectivo, por las extensas colas y tenemos que recurrir a los agentes cuando las cantidades que queremos sacar son mínimas . Solucionen el problema del aplicativo y también modernicen el banco urgenteeeee que ya tiene años y nada de nada.",not_applicable
1029,"El aplicativo es una tontería. la he re instalado más de 10 veces y cuando la abro no dura ni un minuto y se cierra. en verdad no sirve. no sé si alguno de ustedes les pasa lo mismo, pensé que era mi teléfono pero si fuera así pasaría lo mismo con otros aplicativos de otros bancos pero el problema solo lo tengo con el aplicativo del Banco de la Nación.",not_applicable
1030,"Anteriormente estuvo funcionando bien, y ahora no vale para hacer transferencias, recargas, giros, retiros, etc. hace pocos días me afilié a la clave dinámica y ahora de vuelta me pide que me acerque al banco, muy mala... demasiado mala. Sugiero que mejoren para trabajar sin dificultades y necesitamos para cualquier emergencia. No para adorno...que mala.",authenticity
1031,"Desde que se actualizó, dejó de funcionar, no puedo ni abrir la aplicación, simplemente sale la pantalla roja del banco e inmediatamente se cierra la aplicación, una verdadera porquería, antes era una gran aplicación sumamente útil, hoy es un desperdicio en su totalidad y parece que no les importa en lo absoluto la incomodidad de quienes estan inconformes porque pese a todas las malas reseñas, no han hecho nada por solucionar el problema, solucionenlo de una buena vez",not_applicable
1032,"Es la peor app que esxiste, por qué el estado no puede generar una buena aplicación, todo el tiempo el sistema está actualizando se y nunca se puede usar, lo único bueno es Multired celular. Espero puedan arreglar este problema de su app para poder ser usada ya que he tenido que hacer varias colazas para obtener la clave dinámica y para que su sistema siga en este problema de más de una año.",not_applicable
1033,"Con la última actualización no puedo hacer nada. Me piden actualizar datos, para ello piden digitar la token, lo hago y me rebota, sale ""operación no procesada"", repito los pasos y sigue sin funcionar. Luego deseo hacer transferencia a otro banco, en el horario correcto, coloco toda la información y el monto, y cuando hago clic en SIGUIENTE, sale un anuncio de que el servicio no está disponible. Entonces la app no me sirve para nada. Solo sirve para ver cuánto dinero tienes y tus movimientos.",authenticity
1034,"Descargue la aplicación y me salía error , después salió la nueva actualización y nada , para eso mejor borren la aplicación, primero porque no funciona correctamente, segundo porque solo llena el espacio de almacenamiento de nuestros celulares. Se supone que esto sería un beneficio para no estar afuera del banco o en agente haciendo una colasa para realizar algún trámite.!Mal servicio.!! 😔🤨",not_applicable
1035,"Desde la última actualización no se puede utilizar la app, no deja escribir ni el número de cuenta ni ningún dato, solucionen este grave problema ya que hay muchos usuarios que tienen el mismo problema, no tenemos ningún otro medio digital para ver saldos, movimientos ni realizar operaciones... SE REQUIERE URGENTE SOLUCIÓN!!!",not_applicable
1036,"Mí opinión más sincera con la aplicación del banco es que es casi ineficiente por la pésima interfaz y las constantes veces que por alguna razón se bloquea el acceso y tenes que ir a una agencia para volver a hacer el trasmite de afiliación me a pasado que es muchas veces solo porque sí. Realmente una pérdida de tiempo, ojalá solucionen eso y sea más práctico",not_applicable
1037,"¿Qué tipo de ingenieros de software contratan? La aplicación es pésima, antes de las 8am no se puede ingresar, en la madrugada, tampoco, ahora estoy intentando ingresar hace 3 días y me dice que no se puede realizar la operación. Desinstalé y volví a instalar, pero el problema persiste. En serio, qué ineptitud.",not_applicable
1038,"09AGO2022 Actualizo mi opinión: la app sigue siendo una basura. Si habría otra opción seguro la elegirías. Basura de aplicación, es una pena que tratándose de un banco del Estado sea tan limitada y sufra muchas caídas. Si la descargan será solo para ver sus últimas transacciones en resumen, y hacer giros a cuentas del mismo banco pero cuando más lo necesitas no será posible por errores del sistema.",not_applicable
1039,"Pésimo servicio, al momento de actualizar el app piden reiteradas veces colocar el token digital para actualizar los datos y nunca se puede ingresar a ver ninguna transacción o verificar saldo, no se puede hacer absolutamente nada en conclusión, una tontería... Lo peor es que una no se puede comunicar con el banco porque sus canales de atención no sirven.",authenticity
1040,"Espero que solucionen el problema. Muchos usuarios estamos siendo afectados, y veo en los comentarios que es hace tiempo. En mi caso hace 5 días quiero entrar a la aplicación, en diferentes horarios durante el día, pero me piden actualizar datos y cuando ingreso el código que llega al celular. Dice: ""no puede En estos momentos no pueden atender la solicitud"" 🙄",authenticity
1041,Es horrible. Muchas veces sale que he ingresado erróneamente 3 veces y en otras ni carga o solo aparece que no se ha podido procesar la operación cuando ni siquiera uno a ingresado. Ahora me pide nuevamente que actualice mi información pero para eso me pide un código el cual no puede ser enviado por cierto problema. Es de lo peor. 0 estrellas.,authenticity
1042,"Es la peor de las app de banco que tengo (tengo otras 3), muchas veces no abre, algunas otras veces sale que ingrese mal mi clave 3 veces cuando solo ingresé 1 vez, y bien ingresada. Solo tiene para pagar algunos servicios. No se permiten hacer transferencias después de las 4, ni los sábados ni domingos. No permite agregar números frecuentes.",authenticity
1043,"Soy invidente, por lo tanto siempre el smartphone manejo con lector de pantallas esta aplicación no es amigable con lector de pantallas por lo tanto se me hace muy complicado interactuar en la aplicación, más aún cuando el teclado numérico está en completo desorden, me refiero al orden numérico, encontrar cada número se me hace complicado, no sé quién de los desarrolladores de esta aplicación tuvo la idea de alterar el orden numérico, para nosotros es una barrera muy grande que le hace inaccesib",not_applicable
1044,"Pésima aplicación no sirve para nada, desde agosto que se actualizo y no puedo hacer ninguna transferencia, tengo que retirar y depositarme a mis otras cuentas de bcp, no me permite ingresar ningún dato, y la clave token se desactiva, cuando ya lo autorice, muy mala aplicación, espero que vuelva a ser como estaba antes de agosto. 🤦🏻‍♀️ Y no se merece ninguna estrella, solo le pongo una para publicar mi opinión.",authenticity
1045,"Desde cuándo está aplicación paso de ser una buena app a ser una completa basura?. Por más que intento ingresar me sale un mensaje de ""en este momento no hemos podido procesar la operación. Por favor intente más tarde"". Así lo intente más tarde el resultado es igual, tienen a disposición todos los medios para ser una buena aplicación y sin embargo la temrinan cagando, una cosa solamente se les pidió, que hicieran una app para facilitar las cosas a sus clientes y ni eso pueden hacer. Ineptos.",not_applicable
1046,"Pésima aplicación, se desafilió sola la clave digital y al momento de ingresar otra vez me sale un mensaje para afiliar mi teléfono al token digital, ingreso ahí, me mandan un código y al momento de ingresarlo me aparece siempre el mismo mensaje: ""En este momento no podemos atender su solicitud"" ¿Entonces para que proponen éstas opciones si su App no es lo suficientemente buena y no va a funcionar correctamente? He instalado muchas veces y hasta me han bloqueado la cuenta y no me solucionan nada",authenticity
1047,"No se puede ingresar, me sale que ya hice varios intentos de ingresar y que pase lo permitido, pero yo no he ingresado apenas era la primera vez en semanas, y siempre que quiero entrar pasa ese problema, inviertan un poco en sus programadores por favor... Se trata de dinero, no debería tener fallas de este tipo...",authenticity
1048,"Al parecer no soy el único que tiene el inconveniente de sin haber entrado a la app, me sale bloqueada con el mensaje de 3 intentos fallidos, pensaba que posiblemente habrian ladrones ciberneticos intentando ingresar por la poca seguridad que ofrece esta app y falta de eficiencia de los programadores de esta app, ya que es un error que se repite y se repite, aparte que las funciones que tiene la app, son limitadas y en muchos casos no sirven y para lo único que entro es para ver movimientos.",resistance
1049,Es una App de porquería. Recién la instalo y quiero ingresar para obtener información. Y no abre la App. Deben arreglarlo. O crear una App mejor. Esta no sirve para nada. Y lo peor que a cada rato te pide claves. Códigos. Y tantas webadas. Porquecno le generan un acceso biometrico o facial ??? Sería más seguro incluso,not_applicable
1050,"La aplicación nunca funciona, los movimientos que hago no figuran todos en la plataforma y tampoco me cuenta el saldo que debería, además de que me descuentan dinero que supuestamente gasté de más cuando es ilógico y de todas maneras no eh hecho tal movimiento, cuando quiero entrar a la app, no me deja, constantemente sale que mi clave está mal cuando es la correcta, todo mal.",integrity
1051,"La app el 98% no funciona, o ponen que está en mantenimiento el 99.9% de las veces, se queda cargando, actualiza y nada, pide actualizar token aunque digas que no o ya pones. Al último, tantos funcionarios, especialistas. Y no pueden hacer trabajar una app de manera eficiente. Pésimo el trabajo de esta app.",not_applicable
1052,"Muy mala la aplicación, intento ingresar, me pide correo y vuelve a la página de inicio, escribo otra vez #de tarjeta, clave, luego otra vez mi correo y vuelve otra vez a la página de inicio, en ese bucle una y otra vez, entonces desinstalé la app, pongo instalar otra vez y cargaaa, nunca se descarga ahora. Igual, en momentos de mi vida en los que necesité usar la app nunca hay servicios disponibles, nada funciona, al final siemore tengo que ir al banco o a algún agente, y las colas ni hablar.",not_applicable
1053,"Este servicio del banco de la nación es una porquería en los momentos de urgencia no podemos solucionar nuestros problema a pesar de tener nuestro dinero guardado y tener token pero si el usuario tiene una pequeña falla los del banco se quieren comer su plata, hice intentos de poder entrar y no se puede. Solucione ése problema ineptos",not_applicable
1054,"El aplicativo no deja hacer transferencia interbancaria, siempre cuando intento realizar algún movimiento tiene que haber un error de sistema, a pesar de ser del estado está muy obsoleta y no tiene ninguna mejora, es mejor que cambien a los programadores, y contraten a personas con mejor capacidad de desarrollo, porque los que tienen los están dejando con su imagen muy por debajo de los suelos.",not_applicable
1055,"Al intentar una transferencia a otro banco aparece un mensaje que dice que el horario es de lunes a viernes, de 8 am a 4 pm. Son las11:31 del miércoles 29 de julio. De sus tres teléfonos de ""asistencia"", dos suenan ocupados y uno fuera de servicio. Construir y configurar una app que invoque servicios web y mantener actualizada la base de datos de días útiles no es tan complicado. Recursos para ello, tienen por demás. ¿Cuál es su excusa por tan mal servicio?",not_applicable
1056,"La opción de transferencia interbancaria nunca funciona, siempre presenta el problema de ""No podemos atender tu solicitud en este momento"" y desde que instalé esta aplicación hace ya muchos años, nunca he podido hacer una transferencia interbancaria, es una pena en verdad. Espero mejoren.",not_applicable
1057,"Hace meses no se puede hacer transferencias interbancarias, más de 6 meses, fui al banco y me dijeron que ellos no veían eso, sino sistemas o algo así, entonces ni dónde quejarse. Llamo al teléfono del banco y nunca contestan. Cada cierto tiempo se cuelga la app. Ahora pide actualización y no se puede actualizar , por lo tanto no puedo ingresar a la cuenta.",not_applicable
1058,"La peor aplicación me ha pedido actualización 2 veces en la primera me pedía la clave token, lo digitaba y regresaba a la pagina inicial. Ahora en la segunda actualización me dice token errado o usado en el ultimo minuto, y eso es mentira porque he intentado varias veces y de manera correcta. Incluso en la aplicación me salio que de tanto intentar bloquearon mi token. Un porquería de app!",authenticity
1059,"No funciona siempre para restringido. Es igual q ir a una agencia bancaria dónde trabaja un solo personal para atender a muchos, mejoren el servicio. Si fuera una o dos veces talves no diría nada pero es lo mismo siempre y si voy a un cajero es lo mismo aver si asen algo pues se q soy solo uno pero estoy decidido a cambiar de banco gracias tengan un gran día",not_applicable
1060,Porque no me deja entrar ala app? Me aparece en estos momentos no hemos podido procesar la operación eso pasa a cada rato no puedo entrar ala app para verificar mis depositos tienen que solucionar ese tema la app debe estar 24/7 abierta ya tengo este problema más de 2 años y sigue solo tiene horarios la app para abrir? Los domingos para que decir es imposible hacer transferencias no funciona para nada,not_applicable
1061,"Inicio la aplicación y me dice que debo actualizar, voy a Play Store y no hay para actualizar. Adional a ello hagan que el token sea digital, es muy necesario para no estar acercándose a oficina que prácticamente se pierde 1 día para que te atiendan y con lo bonito que te atienden!!",not_applicable
1062,"Pésima APP, desde el inicio se colgaba y no permitía hacer transferencias interbancaria, pone límite a transacciones virtuales, ahora que la actualice repetidamente sale el mensaje ""Banco de la Nación no puede procesar su operación, intenté más tarde"" como si se bloquearía constantemente. Por favor respondan los comentarios dados acá.",not_applicable
1063,"La app me pide actualizar mis datos, pero en cuanto coloco mi clave SMS se cierra de repente. Lo desinstalé y lo he querido volver a instalar, pero la descarga se detiene cuando llega al 90%. Intenté ingresar a través de la web y cuando lo hago me aparece un mensaje que señala que ha ocurrido un error y que lo intente nuevamente y hasta ahora no he podido acceder de ninguna forma. Pésimo servicio. Espero que se pueda solucionar pronto este inconveniente.",authenticity
1064,"Es muy molesto, a que no te dejan crear tu cuenta yape con ru número de cuenta de banco de la nación, te piden a que vayas al banco a pedir un número token, a sabiendas que el banco de la nación está rebasando la cola en las ventanillas. Debería de ser como cualquier otro banco que te permita vincular tu billetera digital como yape con tu número de cuenta bancaria.",not_applicable
1065,"Estoy tratando de ingresar a la app sin embargo desde hace 4 días sale ""datos inválidos""... He ido al banco y supuestamente tenía que afiliarme pero aún asi después me sigue saliendo error. Porfavor pronta solución ya que nadie da razón y necesito ver mis ingresos. Y si van a forzar usar su aplicativo al menos den un buen servicio ya que borraron la opción *551# que era más eficaz... Gracias.",not_applicable
1066,"Pésima, si bien no es que la use todo el tiempo no hay notificaciones de mis pagos, no hay para pagos aunque tenga toke digital y si no fuera poco la mayoría de las veces ni siquiera abre la app pues dice que hay un error y lo intente más tarde. Siempre es lo mismo y no creo que esto sea confiable en lo absoluto.",not_applicable
1067,"Que basura de aplicación, de vez en cuando me sale el mensaje de que hubo 3 ingresos errados, y no, no estaba mal, pero sigue diciendo lo mismo. Además la aplicación siempre está en mantenimiento o algo así. Esta lenta y fatal, lo peor de todo es del estado.",authenticity
1068,"Comparto el mismo problema que algunas de las personas en las opiniones, desde hace un tiempo la aplicación no permite o no reconoce la activación del teclado. Y sólo funciona en algunos dispositivos. La cuestión es, ¿no debería ser accesible para todos? Se espera que este problema se solucione pronto.",not_applicable
1069,"😡😡😡La aplicación es una porquería, no le pusiera mada de estrella. Cada que quiero ingresar a realizar alguna transferencia o ver mis movimientos, me dice que ya realice 3 intentos, si en ningún momento andaba entrabdo ni intentando nada, y lo otro es que también al ingresar nunca carga me dice que estan solucionando un problema 😡😡😡 por eso ya no utilizaré, es un asco esta aplicación deberían de arreglar eso.",authenticity
1070,Verdaderamente nefasto. Me tienen cansado con su actualización de datos. Lo peor es que puse mi token 3 veces seguidas correctamente y su página web lo detectó como erróneo y me bloqueó el token. Ahora debo hacer una cola de 2 horas para entrar a ventanilla por ineptitud de su sistema.,authenticity
1071,"La verdad no se que está pasando con esta aplicación deberían actualizar esta aplicación, para dar mejor atención a los usuarios, me sale tres veces la clave errada con el primer intento de tal manera que no puedo ingresar, desinstalé la app y volví a instalarlo y me sale lo mismo, es un caos lo siento pero NO los recomiendo, es un cero a la izquierda.",authenticity
1072,"Muy pésimo en las operaciones .la mayoria de veces .no se puede ingresar y a cada momento pide actualizar ..mucho ase demorar.y son aparte que te descuentan por todo uno ya no se puede dejar guardado nada por que luego ases consulta tu dinero ya se encuentra implementó y no es justo ,uno se deja el ahorro para aumentar y no para que vaya vajando el dinero ,para mi es una molestia total .no entoy de acuerdo con nada lo que ase esta entidad financiera .deven ser mas .sensatos con los clientes ..",not_applicable
1073,"Siempre presenta fallos mostrando el mensaje ""en estos momentos no podemos atender su solicitud"" en cualquier momento del dia, dificultando a los usuarios verificar las operaciones que realizan, y también me sale en ocasiones que mi tarjeta ha sido bloqueada por número de intentos fallidos sin haber intentado ingresar a la cuenta😬",authenticity
1074,"La aplicación no funciona, no puedo hacer ninguna operación, me dice que no tengo mi toquen digital activado cuando realmente está activado, otras ovaciones sale que ya hice 3 intentos errados cuando solo intenté una vez...¿Podrán hacer que funcione bien?...realmente es un fastidio, porquería de aplicación.",authenticity
1075,"Estamos en el año 2023 y el banco de la nación parece que sigue en los 80ts, servicio deficiente, lento, se lagea, ahora mismo está fallando, no me deja entrar a aplicación a ver si se efectuó el intento de varios retiros el un agente, me enviaron mensaje y correo de que se realizó, sin embargo no permite se verifique y lógicamente el agente no me da el dinero que requiero.",not_applicable
1076,"Pésimo!! Desde la última actualización no se puede realizar ningún movimiento ya que pide actualizacion de datos con token(eso ya no se usa hace tiempo) ya deberían anular su uso, ahora se realizan los pagos o cualquier actualización con el token digital por favor BANCO DE LA NACIÓN si se actualizan en ese aspecto... GRACIAS",authenticity
1077,"Realmente esta app se supone que deberia ayudar a verificar en que se ah gastado el dinero pero no lo hace , por que resulta que poco a poco mi dinero se desvanece y yo no utilice mi tarjeta en dichas fechas , todo el tiempo pide actualizacion, no se puede abrir por que sale NO HEMOS PODIDO PROCESAR LA INFORMACION, tambien deberia de tener la opcion de poder utilizar dos tarjetas y no la tiene , tomen como ejemplo a BCP que ellos si tienen esa opcion y su sistema no se cae como la de esta.",integrity
1078,Es un asco la aplicación con esta última actualización 😡 no me permite realizar mis pagos y aparte de eso me sale que que ya realicé 3 intentos y se bloquea por 48 h y eso que ni siquiera yo realice los intentos pareciera que otra persona aya intentado entrar pero no ua que vivo solo y solo yo utilizo mi teléfono. La versión más anterior era mejor.,authenticity
1079,"En la última actualización han cometido muchos errores, aparte de lo ya mencionado debo agregar que el vínculo de ubicaciones no funciona correctamente, no se puede seleccionar ni agencia, ni agente, ni cajeros tampoco muestra ningún punto en el mapa en conclusión ese apartado de ubicación está errado completamente.",not_applicable
1080,"Pésimo!!. Para que tener una app si se demora al ingresar, no puedes realizar transferencia y para que al final al ingresar te mencioné que ""En estos momentos no hemos podido procesar la operación. Por favor intentar más tarde "". Traten de solucionar ese problema. Estoy desde hace ya un mes con el mismo problema.",not_applicable
1081,"Pésima aplicación, deberían solucionar los problemas que persisten y del que todo el mundo se queja. No puede ser que no se pueda ingresar, ni carga y se sale automáticamente. Si no lo piensan solucionar deben eliminar la aplicación del play store y punto.",not_applicable
1082,"No sé porque tiene el problema de ingresar la contraseña como si hubiese fallado, pero ahora ya está todo normal, solo que con lo que experimenté del problema, ya bastaría decir que la atención al sistema de la banca es muy mala. La atención que le ponen en verificar al usuario es en ocasiones muy terrible en esta aplicación.",authenticity
1083,"Que pasó con la app, no funciona a partir de las 12 de la noche ahora, se supone que uno sale sin efectivo porque se confía de que la tarjeta debería funcionar siempre y se da sorpresa que no se puede utilizar para pagar por favor solucionen... Uno siempre confía en las apps...",not_applicable
1084,Pesima actualizacion no me reconoce la clave digital ingrese 3 veces y como que la bloqueo...quise cambiar la clave segui los pasos y me salia QUE INGRESE 3 VECES INCORRECTAMENTE LA CLAVE. Desinstale la app y volvi a instalar y sigue en lo mismo. Me sale un aviso de que por el momento no se puede o no se encuentra activo el servicio. Es un caos...espero poder ingresar desde la web... necesito hacer pagos.,authenticity
1085,"La aplicación es muy pésima, ahora me sale que tuve 3 intentos errados a mi app, cuando no entre hace días deja mucho que pensar 😒 Para colmo la opción de retiro sin tarjeta ni funciona porque cada que quiero usar me sale ""En estos momentos no está disponible"" mi pregunta es: para que implementan más opciones cuando nisiquiera se podrá utiliza.😤😤",authenticity
1086,"Premio a la ineptitud, ineficiencia, incompetencia, el peor banco en atención precencial y la aplicación una tontería completa, no me deja ingresar desde hace días, solo sale que he hecho 3 intentos de mi clave, y nunca ha sucedido eso, nadie da solución, y por la web igual no puedo ingresar, entonces si necesito hacer una operación urgente por si tontería de app no puedo, por la web tampoco y nadie da solución que se puede hacer? Asco de entidad",authenticity
1087,"Veo que a algunos usuarios les pasa lo mismo que a mi, cada vez que intento abrir el aplicativo con mi contraseña aparece un mensaje que dice que he ingresado 3 veces una contraseña equivocada lo cual es falso, exijo una explicación y solución de este problema porque no me permite acceder a la información de mi cuenta",authenticity
1088,"Al principio entre normal al siguiente día, trato de ingresar y me dice que utilizado mi clave 3 veces, cuando no es así, trato de cambiar clave lleno toda la información, para la nueva clave, y cuando voy a dar aceptar ultimo tramo, me sale de nuevo ese aviso, que ya utile 3 veces la clave, esta mal está app, no me siento que esta seguro mi dinero, es frustante, y llamo central, y nadie contesta, solo la música y espere y espere, que mal servicio, y siendo banco del estado debía ser, de primera",authenticity
1089,Realmente una decepción total en estos tiempos en que una no puede salir de casa que la aplicación no funcione como es debido que abra cuando quiera y que toda la vida salga un aviso de SINCRONIZAR SU TOKEN es un abuso. Sobre todo por que ya fui al Banco actualice mis datos pedí que revisarán mi token me dijeron que todo está bien y sigue saliendo el aviso que lo sincronice llamé a los números incados y nadie contesta realmente muy malo el servicio.,authenticity
1090,"Una aplicación pésima, pude descargar después de varios días de intentos fallidos, auna vez instalado no reconoce mi clave y me dice que ingresé pornterecera vez una clave errada cuando no es así. Corrijan esos errores y suban un aplicativo terminado y validado.",authenticity
1091,Esta es la aplicación más deficiente y peor de todos los bancos no sirve para nada casi siempre para malogrado no se puede hacer transferencia interbancaria inmediata... Si no pueden mantener este tipo de aplicación no lancen al play store para que la gente no descargue y evite tener mala experiencia... Pareciera que no tienen presupuesto para contratar buenos programadores y mantener una aplicación que cumpla los requisitos del mercado así como de otros bancos... 👎🏽,not_applicable
1092,"Primero que ponen un horario para las transferencias, hacen madrugar porque una necesita hacer la transferencia, ponen un límite? Y a la hora la aplicación decidió nunca abrir, entonces apara que el horario en primer lugar? No tiene sentido, además muchas veces me ha pasado de o poder ingresar a mi cuenta porque ingresé mal mi contraseña?? Si en esa semana ni intente ingresar",authenticity
1093,"Parece que con esta app todo son contras, todas las veces que entro me dice que ud hizo 3 intentos y se bloqueo el acceso a tu banca por 48 horas, como si alguien agarrara mi celular e intentara entrar ai banca, pero no es así, nadie agarra mi celular aparte de mi, y siempre hay problemas al inicio de sesión, cuando presiono el icono de la app, se demora 5 minutos en cargar para que salga los números para escribir tu clave y todo para que me diga que hay errores como si no tuviera Internet",authenticity
1094,Definitivamente está aplicación es peor que ir al mismo Banco. Aparte que nunca funciona y el bendito mensaje de ingreso más de 3 veces clave errada; cuando eso no sucedió. Debería de modernizarlo para poder ver los verdaderos cambios. De nada sirve actualizarlo y seguir con los mismos errores de lo mismo.,authenticity
1095,"😡😡😡No se puede ingresar a la app. Es lamentable que el aplicativo que nos ayude con nuestras transacciones sea deplorable e ineficiente, llevo con este problema ya más de 1 mes. No es posible que este mismo problema siga pasando. Hasta cuándo vamos a tener una app que verdaderamente ayude, estamos como en los tiempos de antes que tenemos que ir hasta la oficina para hacer una simple transferencia 😡😡😡😡",not_applicable
1096,"Señores del Banco de la Nación, me pidieron actualizar mis datos, traté de hacerlo a través de la App, no se pudo, me acerqué a una agencia y solucione el inconveniente. Ahora, necesito ser transacciones y no pasa ni un minuto, me arroja el siguiente mensaje: ""ESTIMADO CLIENTE, SU SESIÓN HA EXPIRADO POR LÍMITE DE TIEMPO"", señores como cliente del banco de la nación, exijo una solución. Gracias.",not_applicable
1097,"Más de un mes que entró al aplicativo ahora ingreso mi clave , me dice que hice tres intentos , género cambio de clave me dice que igual hice 3 intentos enserio que fea aplicación que uno no puede entrar a cualquier hora una solución o den de baja a este aplicativo y así también bloquear la tarjeta eh irme a un banco que realmente trabaje bien , esto no es que me pasa recién esto es desde el momento que descargue la app sale que intente ahora como repito no entro más de un mes y tengo 3 intento",authenticity
1098,"Desde hace varios años, que contamos con la tarjeta, realizó el retiro de dinero por cajero, quedando saldo en soles, la cual no entiendo bajo que política el banco lo desaparece, para lo cual cuento con los baucher, de saldos así como también tome fotos desde este aplicativo, solicito una explicación y la devolución de los soles retenidos mensuales gracias.",integrity
1099,"Soluciones para la app si se congela o se traba. 1. Desinstalar la aplicación luego apague el dispositivo o reiniciarlo, después instale nuevamente la aplicación. 2. Valla a la configuración de aplicación y ponga borrar datos ,borrar cache o forzar detención y Aser el paso uno. Espero que les funcione",not_applicable
1100,"Pésima app desde su actualización no funciona, no se puede ingresar los datos, se cierra automáticamente. Y los canales de atención del Banco nunca funcionan, se supone que está app es para evitar estar yendo a perder tiempo en el banco por las colas extensas. Por favor solución inmediata",not_applicable
1101,Esta actualización del 28 de mayo esta con errores. Una vez que actualizé la app no me mostraba el teclado para digitar la clave. Lo que hice fue desinstalar y volver a instalar. Me solucionó el problema por un momento y ahora otra vez no me aparece el teclado. Con la versión anterior funcionaba ok.,not_applicable
1102,"La aplicación no me deja ingresar a la cuenta. Me sale un anuncio que pide actualizar datos, lo acepto, me mandan el código, lo ingreso y se actualiza la aplicación, cerrando la sesión. Es decir, me pide actualizar los datos pero no me lo permite y por consecuente tampoco puedo ingresar a la cuenta.",authenticity
1103,"Al app no funciona en ciertos horarios es un calvario, una porquería diría yo, se supone que la app debería de servirnos para todo tipo de servicios, de seguro que si lo hace pero cuando quieres por ejemplo transferir a un horario (6 AM por ejemplo no funciona) no carga la ap, en una emergencia la app no funciona, es un desastre, no sé quiénes sean los programadores del mantenimiento del app, no sé dónde estén alojados los servicios de la app, deberían de despedirlos por inútiles.",not_applicable
1104,"Pésimo servicio. Constantemente sale ""usted hizo tres intentos incorrectos"" o ""en estos momentos no podemos responder a su solicitud, inténtelo más tarde"". Y, para activar el token digital demora una eternidad el mensaje de confirmación al celular.",authenticity
1105,"Pésima gestión de atención al cliente a través de sus canales; usan bots, ponen que un asesor se va a comunicar contigo y no lo hacen, no responden los teléfonos (casi media hora esperando). No brindan soluciones al problema, la app está terrible.",not_applicable
1106,"Despidan al programados que hizo esta k-gada de aplicación. Te registra 3 intentos cuando no la haz usado, funciona solo por horas diciendo que no puede procesar tu operación, en la noche se desactiva sin poder usarse, no permite transferencias interbancarias, es una PORQUERÍA.",authenticity
1107,"Enserio, no lo creo, para lo único que uso esta app es para ver los movimientos de mi tarjeta, nada más, solo la uso yo, pero desde ya hace una semana me sale 3 intentos fallidos, he llamado para que me solucionen y literalmente he esperado una hora hasta que me responda una persona que al parecer no le gusta su trabajo y me diga ya lo vamos a solucionar, pero al final no solucionaron nada, entonces me preguntó yo,¿que función tiene una app que me para saltando avisos que no se puede usar?",authenticity
1108,Pésima. Debería ser como la app del BCP porque llevo días y no puedo hacer una transferencia a otra cuenta del mismo BN. Ahora que debemos evitar salir hacen estos experimentos y nos complican más la vida. Si no tienen una app bien programada entreguen token físico porque los mensajes del token virtual llegan con retraso no se puede realizar las operaciones. Ojalá solucionen pronto porque es una pena que el Banco de todos los peruanos de un pésimo servicio,authenticity
1109,Muy pésimo el servicio de esta aplicación ya que por muchas razones: no te permite realizar transferencias al instante. Cuando creas cuenta de yape no te permite hacer obsolutamente nada y a un así permiten que vincule con el yape. Las transferencias demoran un montón de tiempo y desconfianza de los transferidos. La aplicación no sirve para realizar compras y pagar mediante la aplicación. ...,not_applicable
1110,Una pésima aplicación yo no la recomiendo a nadie ahora que la eh actualizado me pide colocar token para actualizar datos y se cierra automáticamente generando su propio error aprenda hacer una buena aplicación ni para eso son buenos aparte de que siempre están fuera de linea para hacer transferencia u otras transacciones.,authenticity
1111,No pasa nada con esta aplicación deberían mejorarlo todo cada ves que quiero ingresar solo aparece banco de la nación y después dice que no puede ingresar y sale a inicio otra ves es pésima está aplicación no entiendo por qué no lo actualizan bien cada ves una actualización es pésima es más cuando me depositan y quiero ver el saldo y no quiere entrar aunque ponga la contraseña correcta dice que es incorrecta,authenticity
1112,"Muy mala aplicación y sistema en el banco, siempre se deshabilita las propiedades para hacer operaciones en línea, no puedo hacer transferencias ni nada. Es la tercera vez que tendré que ir al banco para habilitar está opción, es un asco, los ing. De sistemas no trabajan, nose que hacen que no innovan. Quizás sean familiares o conocidos los que ocupan el puesto y no tienen ni idea de que deben hacer en esos cargos.",not_applicable
1113,"Cada vez está peor, a cada rato sale que has ingresado 3 veces tu contraseña y no permite hacer ningún movimiento o consulta. Además la tarjeta multired cada vez que pasa en algún comercio sale inválido. Hay q estar rogando q acceda al sistema sin problemas.",authenticity
1114,"Sigue el mismo problema la app no funciona, para que existe una app del bn si no va a funcionar? No se puede colocar nada de datos, pareciera sólo una imagen, con tanto movimiento financiero y no invierten en buena tecnología, todo por ser el banco de la nación, es una pesadilla su atención.",not_applicable
1115,"Muy mala, no hay facilidades de uso para todo hay que ir al mismo banco deberían agilizar mas la app ejemplo para cambiar los datos de usuario hay que ir al banco cuando todo eso se podría hacer directamente desde la app así como también algunas configuraciones de la tarjeta deberían realizarse directamente desde la app y no tener que ir a ventanilla para que lo solucionen.",not_applicable
