id,comentario,clasificacion_ISO_25010,banco
462,LA CLAVE DINÁMICA NUNCA LLEGA ARREGLEN SU APP!!!!!!!!! sería excelente si la app funcionará sin la necesidad de datos o onsumir mis gigas y las actualizaciones llegan SIN previo aviso causando malestar y actualizar la app mientras se quiere pagar HAGAN BIEN SU TRABAJO!!!!!!,authenticity,INTERBANK
463,"que molesto es actualizar cada semana, a veces hasta 2 o 3 veces por semana",not_applicable,INTERBANK
464,No funcionq,not_applicable,INTERBANK
465,Actualicen la aplicación!!!!!! la clave dinámica no llegaaaaa,authenticity,INTERBANK
466,"un asco su clave dinámica, te deja esperando por horas",authenticity,INTERBANK
467,"la app es demasiado lental, no llegan el codigo para plinear y hacer trabsferencia tengo que retirar dinero en cada agente o cajero que pueda encontrar no ayuda en nada, rn estos momentos tengo una emergencia de plineo y no me llega el codigo",authenticity,INTERBANK
468,el bendito código de verificación que problema es!,authenticity,INTERBANK
469,"PÉSIMO. Nunca llega la clave dinámica, estoy cansado, solo queda migrar de este banco.",authenticity,INTERBANK
470,"Demora en llegar la clave dinámica, eso es muy incomodo para hacer las operaciones.",authenticity,INTERBANK
471,a cada rato me pide la clave dinámica y no me deja plinear,authenticity,INTERBANK
472,nose por qué nunca me llega la clave dinámica y es bien lento tendré que llamar o retirar mi dinero definitivo,authenticity,INTERBANK
473,"yo no lo recomiendo, ya que nunca llega la clave dinámica para cuando deseo hacer un yapeo",authenticity,INTERBANK
474,"no funciona, cada vez que quieres transferir tarda demasiado la clave dinámica y ya no lo acepta luego.",authenticity,INTERBANK
475,no me deja hacer transferencia,not_applicable,INTERBANK
476,nunca llega la clave dinamica,authenticity,INTERBANK
477,no puedo realizar operaciones ni planear,not_applicable,INTERBANK
478,Muy lentl,not_applicable,INTERBANK
479,"cuando uno necesita hacer una operación, la clave dinámica se demora una eternidad, y cuando llega, te dice que el tiempo límite paso, 😠😠😠",authenticity,INTERBANK
480,"El App ya no es de ayuda. En banca por internet te obligan a usar la app para las transferencias inmediatas, pero al hacerlo el msg con el código de confirmación nunca llega y genera una pérdida de tiempo (mañana, tarde o noche) ... Ya lo reporte a mi sectorista y aun no lo solucionan. PÉSIMO",authenticity,INTERBANK
481,Después de la Última Actualización se volvió super lenta para todas las opciones en la app.,not_applicable,INTERBANK
482,ya no puedo hacer pagos... que pasa?,not_applicable,INTERBANK
483,"hace 4 días se demora mucho en abrir , esta lento todo",not_applicable,INTERBANK
484,"No entiendo porque esta app todos los días tiene problemas, literalmente cuando más urgencia tengo de realizar una transferencia, me sale con su típico mensaje de que no pueden realizar la operación, que lo intente más tarde. Es desesperante esto, y solo por eso cambiaré de entidad bancaria.",not_applicable,INTERBANK
485,"la clave dinámica no me llega, en casos de emergencia me deja mal varado, siempre problemas con este banco, es hora de cambiar a otra entidad.",authenticity,INTERBANK
486,la app es muy lenta... en cada update lo hacen peor de lo que es...,not_applicable,INTERBANK
487,"funcionaba bien. Pero la versión 20.1 No sirve, tarda mucho tiempo en abrir y la navegación en la app es súper lenta. Por favor corregir el problema pronto.",not_applicable,INTERBANK
488,"He tratado de transferir desde un movimiento guardado predeterminado, ingresar 5 minutos después de 4 intentos, luego ingresar a movimientos otros 6 minutos más, para q al final cuando quise realizar la operación me saque dela aplicación x exceso de tiempo de espera, esta horrorosa esta app, antes era más amigable, espero lo solucionen pronto, xq sino hasta luego.",authenticity,INTERBANK
489,"No es posible que tome 10 minutos entrar a el aplicativo y no puedo sacar mi dinero porque demora tanto en cargar y sale ""Tiempo de sesión expirado"" no vuelvo a usar más interbank",authenticity,INTERBANK
490,una porquería está aplicando. nunca se puede yapear o plinear. se demora,not_applicable,INTERBANK
491,estou mejor lá aplicação de interbak,not_applicable,INTERBANK
492,"Sinceramente me cambie a interbank pensando que no tendría problema en utilizar la app, pero esta horrible no puedo hacer transferencias ni plinear, ojalá mejore pronto si no, me cambiare de banco.",not_applicable,INTERBANK
493,un dolor de cabeza está app la clave dinámica nunca llega,authenticity,INTERBANK
494,"No me permite hacer transferencias ni usar plin, una basura este banco",not_applicable,INTERBANK
495,"Pésimo, que pasa con la aplicación esta fallando no se puede ingresar, se queda cargando y nada..no puedo hacer ninguna transacción! terrible!",not_applicable,INTERBANK
496,no me permite habrir una cuenta virtual si foto,not_applicable,INTERBANK
497,"Al personal que maneja esta APP dejen de estar jugando, a cada momento hay cambios que generan pérdida de tiempo. No ayudan en la fluides del uso de esta APP tanto cambio y propaganda que ahora sale cuando se abre.",resistance,INTERBANK
498,"se demora demasiado en cargar la aplicación pones tu clave y demora para entrar para usar Plin, transferencia y etc, tienes que ir a banca por Internet y recién hacer tus trámites, malísima se puso la app.",not_applicable,INTERBANK
499,"Esta terrible esta actualización, no me deja entrar, indica que lo lamenta que pronto solucionaran el problema. Sin embargo, quien me soluciona en el momento que quiero hacer uso de mi dinero.",not_applicable,INTERBANK
500,"Esta App me está convenciendo de pasar todo mi dinero a otro banco, cuando quiero hacer una operación no me llega la clave digital y es muy fastidioso no poder operaciones cuando lo necesito.",authenticity,INTERBANK
501,"No sirve. No abre, cuando abre se demora demasiado. Es una ridiculez",not_applicable,INTERBANK
502,funcionaba bien y ahora su aplicación no logra ingresar,not_applicable,INTERBANK
503,"Pésima la aplicación, estaba funcionando relativamente bien. pero ahora desde hace dos días me es difícil hacer pagos por Plin, no puedo hacer pagos ni siquiera de la tarjeta porque demora en cargar demasiado. Si no mejora tendré que retirarme de este banco",not_applicable,INTERBANK
504,"Pésima App, nunca llega la clave dinámica. hola de nuevo YAPE !!",authenticity,INTERBANK
505,el pin no funciona y causa molestia e incomodidad,authenticity,INTERBANK
506,A cada rato se debe estar desinstalando y volviendo a instalar,not_applicable,INTERBANK
507,Que pasa con la app dos días que no funciona no se puede ni ingresar,not_applicable,INTERBANK
508,"los deberían multar por el mal funcionamiento del aplicativo, siempre de manera repentina deja de funcionar, ahora casi todos los días a partir de la medianoche no funciona.",not_applicable,INTERBANK
509,actualicen la aplicación que se congela y no deja entrar.,not_applicable,INTERBANK
510,porqeria no sirve .no se puede enjiar dinero al yape solo plin cochina ase perder tienpo,not_applicable,INTERBANK
511,no abre,not_applicable,INTERBANK
512,"estaba funcionando bien hace una semana pésimo, se cuelga, no se puede transferir tampoco plinear, nunca te llega lá clave dinâmica, llevo 2 dias sin hacer movimentos, dejare de ser cliente",authenticity,INTERBANK
513,continuamente no puedo entrar al app,not_applicable,INTERBANK
514,no sirve el plin.,not_applicable,INTERBANK
515,"es una mrd, todos los días antes de trabajar y pagar el desayuno existen problemas, que de plin a BCP no se puede, que plin está en mantenimiento, que no llega la clave dinámica , nunca puede estar bien está app y sus problemas",authenticity,INTERBANK
516,"aplicacion fea, no llega la clave dinámica, no hay forma de hacer transacciones o plinear, lo único que me queda es retirar todo mi dinero y no volver a usar la aplicación nunca más",authenticity,INTERBANK
517,Estoy teniendo poblemas con Interbank Plin demora muchísimo al cargar. cuando deseo plinear me indica q se acabo el tiempo y no puedo plinear,authenticity,INTERBANK
518,no se puede cambiar sonido,not_applicable,INTERBANK
519,Me sale que tengo una pago atrazado cuando no tengo ninguna deuda hace años no se actualiza los pagos desde hace 3 meses en el app y siento que me esta perjudicando porque tengo una tarjeta con garantia y cuando fui a solicitar una tarjeta de credito me dijeron que tengo una deuda de hace dos años en otro banco y que todavia no se actualiza que pesima atencion recibo del banco tanto en ventanilla como por wasap por eso pronto optare por otro banco,integrity,INTERBANK
520,"muy malo, ineficiente nada intuitivo,",not_applicable,INTERBANK
521,"¿Cuando van a arreglar la clave dinámica? cuando por fin llega después que se demora la vida, sale un mensaje que la clave dinámica es incorrecta o expiró, sigue pasando el tiempo y no hay cuando lo solucionen.",authenticity,INTERBANK
522,"horrible el app, quiero hacer mis transferencias y me pide clave, clave que me llega depues de 10 minutos. horrible no se lo recomiendo",authenticity,INTERBANK
523,"una porquería de aplicación y también de banco, recomiendo salirse",not_applicable,INTERBANK
524,"malísima la aplicación, la clave dinámica no permite hacer pagos y demora mucho",authenticity,INTERBANK
525,es un desastre de aplicativo tengo una semana y no habre .pesimo sistema. por eso mejor trabajo con yape,not_applicable,INTERBANK
526,Constantemente pide actualización,not_applicable,INTERBANK
527,Nuevamente con fecha de 22/06/2025 La aplicación sigue fallando.,not_applicable,INTERBANK
528,Asco de aplicacion,not_applicable,INTERBANK
529,"terrible aplicativo de interbank no deja hacer transacciones, ni plinear, ni recargas nada de nada solo por que la clave dinamica llega siempre tarde minutos o incluso horas despues, hasta antes de la actualizacion estaba todo bien despues de actualizar empezo a tener estas fallas y ahora hace 2 dias no deja hacer nada por culpa de la clave dinamica arreglen este fallo por dios o vere la necesidad de usar yape",authenticity,INTERBANK
530,"todo el tiempo en mantenimiento, pasada las once ,ya no sirve el plin ,que tontería de desarrolladores contrata interbank ,pésimo",not_applicable,INTERBANK
531,Malisimo siempre anda en mantenimiento las transferencias igual no se puede hacer nada realmente.,not_applicable,INTERBANK
532,es una pésima aplicación he trabajado con BCP y BBVA son muy buenas pero cada día me sale que tienen problemas y según ellos lo solucionan,not_applicable,INTERBANK
533,"La peor app de banca del país, usen BCP mejor.",not_applicable,INTERBANK
534,muchos errores desde las nuevas actualizaciones,not_applicable,INTERBANK
535,Plin es una porquería,not_applicable,INTERBANK
536,Demasiado lenta y nunca llega el código de verificación,authenticity,INTERBANK
537,la app está teniendo muchas fallas desde hace dias ...demora mucho para ingresar y para hacer alguna transacción,not_applicable,INTERBANK
538,sinceramente decepcionada de esta app quiero hacer un pago y siempre tengo problemas con la clave dinámica y eso me atrasa en muchascosas,authenticity,INTERBANK
539,nunca llega la clave digital que asco de banco,authenticity,INTERBANK
540,"ya desinstale la aplicación dos veces y me asegure que fuera la última versión, pero no puedo mover nada de dinero, está estancado cada que quiero mandar o pagar con Plin me dice que no hemos podido realizar tu operación. Estamos trabajando para solucionar el inconveniente. todo el tiempo lanza eso y no puedo mover mi dinero no se qué hacer",integrity,INTERBANK
541,últimamente el código nunca llega para realizar las operaciones.,authenticity,INTERBANK
542,"App deficiente, no me deja pagar mi tarjeta de crédito. Los asesores del banco poco útiles, me dijeron que tenía que tener una tarjeta de débito para que funcione. La saqué y la App sigue sin dejarme pagar. 0 recomendada. Aparte es bastante insegura, porque el CVV no es dinámico; es decir, no cambia periódicamente. Hace 1 mes me realizaron un cobro fraude en dólares. Mejor usar BBVA.",confidentiality,INTERBANK
543,no carga el aplicativo,not_applicable,INTERBANK
544,Lo peor,not_applicable,INTERBANK
545,"Actualizaron la aplicación y se puso demasiado lenta casi inservible, no puedo realizar transferencias, ni depósitos, tampoco usar yape, ni plin. Porfavor cada vez que actualizan hacen más pesada la App. Creo que me voy a cambiar de Banco, si continúa con error, porque no me sirve. Llevo dos días desde el 19 de Junio 2025 hasta hoy 21 de Junio 2025 intentando transferir y la app Interbank no lo permite.",not_applicable,INTERBANK
546,"Funciona bien recién instalada, pero si deseo hacer uso nuevamente ya no se puede, tengo que desistalar la aplicación y volver a instalarla para poder usarla, la verdad que me resulta tedioso y molesto hacer esto una y otra vez, por favor mejorarla en ese aspecto.",not_applicable,INTERBANK
547,la actualización es una tontería nunca sale la clave dinámica esta bien ina semana y luego otra vez lo mismo con la clave dinámica cada vez es peor,authenticity,INTERBANK
548,"Horribleeee, cada vez que deseo pagar no me abre el aplicativo, casi siempre me sale que están arreglando y nose qué tontería más!!!",not_applicable,INTERBANK
549,"Me decepcionó cuando tuve que hacer el pago de mi tarjeta de crédito de interbank en la app usando mi tarjeta de otro banco, solo carga para al final cerrar la app o mostrar una notificación de ""inténtelo más tarde"" (lleva así más de 3 meses)",not_applicable,INTERBANK
550,"Desde hace una semana está que falla, la clave dinámica se demora una eternidad en llegar. Me acerque a una Tienda y tampoco dieron solución. Lo iban a reportar al área encargada, pero hasta ahora nada. Tengo otras aplicaciones de otros Bancos y trabajan sin ningún inconveniente. Está de mal en peor.",authenticity,INTERBANK
551,"pésima, demora en cargar los datos y quita demasiado tiempo.",not_applicable,INTERBANK
552,Tengo que pagar la tarjeta de credito y no puedo ni entrar si es de esta manera como generan mas intereses y me cobran morosidad tendre que cancelar esa tarjeta de credito y buscar credito en otro banco y si esto continua asi pedire tambien que paguen mi sueldo en otro banco,integrity,INTERBANK
553,Es muy mala quiero entrar y no puedo ayer entre normal y hoy no puedo,not_applicable,INTERBANK
554,Demora demasiado en ingresar no se que hicieron en la última actualización qué tengo que esperar como tres minutos para que inicie la app y encima no por completo aun siguen cargando las opciones. Encima meten publicidad dentro e la aplicación qué la vuelve más lenta aún. Todo de mal en peor.,resistance,INTERBANK
555,"No tenía problemas con el app, pero desde que se actualizó a la versión v20.0.4 está demasiado lento. Navegar entre las distintas opciones se ha vuelto una eternidad. Me parece que este problema lo están teniendo equipos Redmi 9C, ya que he leído comentarios anteriores indicando el mismo problema. Por favor, arréglenlo pronto 🙏",not_applicable,INTERBANK
556,"Arreglen la validación biometrica, ya desinstale, volvi a instalar y nada. No es la primera vez que debo ir al banco para esto.",authenticity,INTERBANK
557,"hola Interbank, podrían mejorar una vez cuando quiera realizar un envío sea de una vez y no un error....",not_applicable,INTERBANK
558,"Por favor solucionen la clave dinámica que fastidiooooooo tener que esperar demasiado tiempo para obtenerla y después salga un aviso que caducó el tiempo de espera y se cierra el aplicativo, ya lleva días así, tendré pasar mi dinero a otro banco. Pésimo.",authenticity,INTERBANK
559,nunca llega el código de confirmación para transferir o plinear,authenticity,INTERBANK
560,Últimamente una de las peores app,not_applicable,INTERBANK
561,la verificación facial no es muy buena,authenticity,INTERBANK
562,excelente,not_applicable,INTERBANK
563,"Más de 30 minutos tratando de realizar alguna transferencia y no se puede porque no llegan las claves dinámicas, hasta para tratar de quitarle la opción igual hay que esperar y tampoco llegan. Me cansé de esperar.",authenticity,INTERBANK
564,"cada vez que quiero abrí el app, no se puede",not_applicable,INTERBANK
565,"Antes era mi favorita de todas las apps de banco, pero ahora es un completo desastre no carga, no se puede plinear demora demasiado y encima salen errores de q no se pudo realizar la operación, estamos trabajando para solucionar por favoooooor llevo una semana tratando de transferir un dinero a otro banco y no se puede, lo q quieren es que se siga quedando ahí supongo por eso no permiten que salga para ningún lado, me siento estafada!",integrity,INTERBANK
566,"jamás funciona la app, no puedes disponer de tu propio dinero, voy a cerrar mi cuenta",integrity,INTERBANK
567,ok,not_applicable,INTERBANK
568,Ok,not_applicable,INTERBANK
569,no carga ni entra pésimo deberían arreglarlo,not_applicable,INTERBANK
570,no puedo entrar a mi tarjeta de crédito cada que lo intento no acceder se sale el aplicativo,not_applicable,INTERBANK
571,"no hay palabras para describir esta nefasta aplicación, no la usen, nada funciona, es horrible",not_applicable,INTERBANK
572,No entra.aveces demora mucho,not_applicable,INTERBANK
573,"tengo problemas con plin , no me deja transferir dinero a yape, por favor espero puedan darme una solución pronto",not_applicable,INTERBANK
574,"Horrible, no sirve.",not_applicable,INTERBANK
575,"arreglén su app , no se puede hacer plin, viene fallando desde hace varios días.e voy a cambiar de banco",not_applicable,INTERBANK
576,una basura nunca te mandan la clave dinámica :/ y te hace pasar malos ratos cuando necesitas pagar,authenticity,INTERBANK
577,"Hace buen tiempo que las actualizaciones no ayudan sino que empeoran. Cada vez que abro la app va lenta, no me deja ver las cuentas porque se abre Notificaciones y da vuelta y vuelta y se queda así. Tengo que retroceder para ver las cuentas. Anda de mal en peor.",not_applicable,INTERBANK
578,malo,not_applicable,INTERBANK
579,No mandan o se demoran los codigos para transacciones de pago y a veces hasta ni se puede ingresar al app,authenticity,INTERBANK
580,plin no funciona y no puedo mover el dinero de mi cuenta,integrity,INTERBANK
581,muchas complicaciones,not_applicable,INTERBANK
582,Horrible,not_applicable,INTERBANK
583,"fatal está app no me deja hacer transferencias, espero que los desarrolladores arreglen las fallas",not_applicable,INTERBANK
584,Algunas fallas,not_applicable,INTERBANK
585,esta pésima esta ap,not_applicable,INTERBANK
586,"El sistema más inestable de todos los bancos, [ DICE ESTAMOS TRABAJANDO PARA SOLUCIONAR EL INCONVENIENTE ] cuando quiere funciona.",not_applicable,INTERBANK
587,es una molestia porque cuando a vecd quieres plinear sale el mensaje estamos trabajando... y una por mas que intente no se puede plinear 🤨,not_applicable,INTERBANK
588,muy mala,not_applicable,INTERBANK
589,"Que hicieron en las últimas actualizaciones, es terriblemente lenta, el código no llega nunca!!!",authenticity,INTERBANK
590,VOY A TENER QUE CERRAR MI CUENTA SI ES QUE CONTINUA CON ESTE PROBLEMA NO LLEGA LA CLAVE DINAMICA PARA REALIZAR EL PLIN PESIMO ... 😏🫤,authenticity,INTERBANK
591,muy bien 👍,not_applicable,INTERBANK
592,no abre enmi celular,not_applicable,INTERBANK
593,estoy usando la versión 20.01 una reverenda kkota nunca llega la clave encontré un truco tan pronto se actualiza tienes q reiniciar el celular para q pueda llegar la clave,authenticity,INTERBANK
594,"Si podía le daba 0 estrellas a esta basura de app, siempre se cae, su red es pésima y es muy frecuente que no se pueda incluso usar el plin, pésima.",not_applicable,INTERBANK
595,cada cierto tiempo se requiere actualizar generado problemas ala transferencia y por momento estoy teniendo inconveniente para ingresar ala app .que decepción,not_applicable,INTERBANK
596,una porquería de aplicación hasta se realizó un doble cobro de mk tarjeta,integrity,INTERBANK
597,malisima no funciona no puedo plinear rápido,not_applicable,INTERBANK
598,"una mrd esta aplicacion , siempre hay fallo y ya nose puede ni echar recarga , xq se domar cantidad para que den el codigo para ser el tramite",authenticity,INTERBANK
599,esta muy lenta la app,not_applicable,INTERBANK
600,se malogra a casa rato,not_applicable,INTERBANK
601,"Srs. de Interbank, desde hace un tiempo tengo problemas con la clave dinámica, en una ocasión tuve una emergencia y no pude realizar un pago, deberían ver alguna actualización para solucionar esto, entiendo que no soy el único.",authenticity,INTERBANK
602,"Deberían mejorar sus sistemas, una hora para poder transferir dinero. pésima app",authenticity,INTERBANK
603,"Las claves dinámicas no llegan hasta 1 hora después, una emergencia que tenga recurro a otro banco. Paupérrima actualizacion!!!",authenticity,INTERBANK
604,que pesima app,not_applicable,INTERBANK
605,no se puede ni plinear ni transferir no llega el código,authenticity,INTERBANK
606,"No le pondría ninguna estrella porque son una basura, le puse una estrella porque sino no deja publicar la opinión, su app solo es pérdida de tiempo. No se puede hacer ninguna transacción porque la bendita clave dinámica nunca llega.",authenticity,INTERBANK
607,con la última actualización no llega el código de verificación,authenticity,INTERBANK
608,"Pésimo servicio, no me permite hacer transferencias ni yapear a otro número. Llevo varios días sin poder retirar el saldo de mi cuenta, solo puedo optar por cajero.",integrity,INTERBANK
609,"desde la última actualización no me deja hacer pagos por plin ni yape , ese era el único motivo por el cual tenia esta aplicación pero ahora que ya no se puede por que el código nunca llega toca cambiar de banco",authenticity,INTERBANK
610,"PÉSIMO!!! PARA CUANDO PIENSAN ARREGLAR SUS FALLAS DE SISTEMA COMO LA MALDITA CLAVE DINÁMICA QUE NUNCA LLEGA!!! PARA UNA EMERGENCIA RETIRAR O PODER HACER TRANSFERENCIA POR EMERGENCIAS LA CLAVE DINÁMICA NUNCA. LLEGA O LLEGA LUEGO DE 10 MINUTOS!! MAL, MALÍSIMO,PÉSIMO.!!",authenticity,INTERBANK
611,"Ya me queje hace más de 1 mes y nada que dan solución está pésimo , la clave dinámica demora en llegar de 15 a 30 minutos y no se puede realizar ningún pago .",authenticity,INTERBANK
612,cada rato se actualiza y aburre,not_applicable,INTERBANK
613,"desde su última actualización ya no llega el código de verificación, tengo q estar reiniciando el móvil para q el app funcione",authenticity,INTERBANK
614,está horrible desde la nueva actualización nunca me llegan los códigos para hacer los pagos y si me llegan son códigos anteriores y no sirve está hasta el pincho,authenticity,INTERBANK
615,pésima App 🤮,not_applicable,INTERBANK
616,siempre que estoy a punto de hacer un pago importante nunca llega el código de verificación. asco de banco 🤮,authenticity,INTERBANK
617,su toque falla mucho . el aplicativo esta un desastre .,not_applicable,INTERBANK
618,"La clave dinámica nunca, NUNCA LLEGA! si tengo que pagar o hacer transferencias no se puede!",authenticity,INTERBANK
619,mucho falla pésima la.aplicacion,not_applicable,INTERBANK
620,"no merece ninguna estrella, quieren hacer un Plin y los códigos de verificación nunca llegan. no se puede realizar compras mediante este medio. en una emergencia quedo al aire, pésima aplicación",authenticity,INTERBANK
621,14/06/2025 ESTA DESACTIVADA LA OPCION RETIRAR SIN TARJETA,not_applicable,INTERBANK
622,"ultimamente esta fallando la app, no me manda el codigo de verificacion al instante, arreglen eso por favor.",authenticity,INTERBANK
623,"la clave dinámica nunca llega para realizar un pago, pésimo servicio con esta app",authenticity,INTERBANK
624,es una porquería,not_applicable,INTERBANK
625,Nunca me llega el código de verificación,authenticity,INTERBANK
626,"es la peor app, las claves dinamicas llegan invalidadas por la demora de la misma",authenticity,INTERBANK
627,La aplicación está fallando no puedo hacer mis pagos por plin porque tarda en llegar la clave dinámica llega después de 3 minutos a más cuando plineo dice clave incorrecta o expirado arreglen ese problema es bien molesto estresante me decepciona Interbank tendré que cambiar de banco,authenticity,INTERBANK
628,desde hace un tiempo se ha puesto lento y sale un aviso que no se puede hacer nada.SOLUCIONEN SU APP para que ayude!!!,not_applicable,INTERBANK
629,tengo varios errores con el app que no quieres abrir y se queda congelada,not_applicable,INTERBANK
630,Deseo plinear y no me llega el código de verificación ¿qué está pasando con esta app?,authenticity,INTERBANK
631,"La identificación de rostro no sirve, estoy varios minutos y no toma foto. Justo cuando debo se hacer un pago importante",authenticity,INTERBANK
632,no se que pasa con la aplicación no está funcionando ya no se puede plinear con facilidad..,not_applicable,INTERBANK
633,"La aplicación está fallando,sale error estamos trabajando reiteradamente.",not_applicable,INTERBANK
634,hasta las webas. nunca llega la clave dinámica,authenticity,INTERBANK
635,"Pésimo, no se puede realizar los plineos y recargas. En vez de mejorar está peor la aplicación.",not_applicable,INTERBANK
636,no me llega la clave dinámica,authenticity,INTERBANK
637,"Me gusta mucho interbank pero últimamente a dejado mucho que desear, prácticamente un día me boto de la aplicación, pensé que no sería nada pero al día siguiente me di con la sorpresa que no podía hacer plin, ni transferir a ningún lado, este fin de mes me cambiaré de tarjeta porque simplemente no me deja hacer ni una sola operación y lo peor es que dijeron que lo iban a resolver y hasta ahora estoy esperando, una total barbaridad",authenticity,INTERBANK
638,nada puedo hacer no me sale la clave dinámica tengo que hacer diferentes movimientos y no me sale la bendita clave dinámica,authenticity,INTERBANK
639,mal el app mejor me cambio de banco no se puede hacer ni transferencia ni plin,not_applicable,INTERBANK
640,demora la clave dinámica,authenticity,INTERBANK
641,"Inservible quiero hacer una transferencia de mi plin a yape y nunca llega la clave dinámica estuve esperando media hora y nada, luego cuando intento plinear a otro contacto la misma historia no me llega nada ninguna clave dinámica",authenticity,INTERBANK
642,tengo la cuenta hace años porque ahora no me deja plinear,not_applicable,INTERBANK
643,"La ultima actualización ha malogrado plin totalmente, la aplicación se demora HORRIBLE en mandar la clave dinamica y cuando llega, ya esta vencida. No puedo ni comprar tranquila porque la clave NUNCA LLEGA.",authenticity,INTERBANK
644,nunca se puede entrar siempre dice que están solucionando inconvenientes. una emergencia y nunca se puede usar la app,not_applicable,INTERBANK
645,"no abre app..."" problemas de conexion"" no obstante tengo internet y otras apps bancarias si abren. ultimamente todos los servicios intercorp estan deficientes desde interbank, agora, app financiera oh, , iziya, , hasta nass e inkafarma",not_applicable,INTERBANK
646,"La app venía funcionando muy bien hasta hace una semana. Me dijeron de soporte que la volviera a instalar y tengo una versión 20.1 cuya presentación es distinta a otra también 20.1. La clave dinámica demora en llegar, además que no tendrían que pedirme con cada transacción; y, plin falla constantemente. Adicionalmente, está lenta en cargar los datos.",authenticity,INTERBANK
647,"El plin falla demasiado últimamente, no carga el código de verificación .",authenticity,INTERBANK
648,"pésima actualización, no puedo ingresar a la app, más de 3 intentos y nada.",not_applicable,INTERBANK
649,El banco obliga a usar su app y está no funciona en lo más básico. Un desastre.,not_applicable,INTERBANK
650,mala,not_applicable,INTERBANK
651,"Muy lenta y deficiencia en las opciones de las tarjetas, deberían incorporar todas la herramientas de la web al aplicativo",not_applicable,INTERBANK
652,"Ya hace 2 semanas que no funciona la app, demora demaciado en llegar el código, muy decepcionante.",authenticity,INTERBANK
653,está ves es pésima hay que mejorar mucho más no me habré el plin,not_applicable,INTERBANK
654,la actualización está pesima,not_applicable,INTERBANK
655,lo instale más de 7 veces y no puedo recibir la clave dinámica,authenticity,INTERBANK
656,mal servicio,not_applicable,INTERBANK
657,Cansada me tiene esta app a cada rato tengo que instalar y desinstalar ya que no puedo plinear,not_applicable,INTERBANK
658,Hasta ahora sigo esperando a que llegue la clave dinámica. Avi no ayuda 👎🏻,authenticity,INTERBANK
659,ARREGLEN QUE LLEGUE EL CÓDIGO DE VERIFICACIÓN DIOS,authenticity,INTERBANK
660,"últimamente es pésimo no me permite ingresar, hasta dos días sin ingresar me tiene",not_applicable,INTERBANK
661,mala aplicación,not_applicable,INTERBANK
662,"Es genial est app pero últimamente está fallando no me llega la clave Dinámica para hacer algún pago, al esperar un rato llega pero ya es invalida y realmente molesta eso 😒",authenticity,INTERBANK
663,"Pésimo servicio , demasiado lento ,la clave dinámica llega cuando la sesión ya expiró . Tendré que anular esta tarjeta ,ya que tiene muchos errores .No sirve.",authenticity,INTERBANK
664,"Desde hace semanas quiero pagar o enviar un plin y nunca me llega el código de aprobación, una desgracia de app actualizaciones inservibles...",authenticity,INTERBANK
665,"Cómo comentan, ya no se puede transferir, no llega el código, se reinicia la app, es algo que incómoda demasiado",authenticity,INTERBANK
666,"una porquería de aplicación, no sirve, uno espera más de 8 minutos por la clave dinámica. PERO SORPRESA, LA APP SE CIERRA A LOS 5 MINUTOS, ENTONCES ME PUEDEN EXPLICAR COMO LOS USUARIOS PUEDEN HACER. LO PEOR ES QUE AL BANCO NO LE INTERESA.",authenticity,INTERBANK
667,"Quiero utilizar el app, y hasta para plinear 1 sol me pide la clave dinámica, que llega luego de 15 minutos cuando la sesión ya expiró. El banco últimamente esta cada vez peor será motivo para cambiarme de entidad financiera.",authenticity,INTERBANK
668,"la clave dinamica llega despues de media hora, interbank eres un asco",authenticity,INTERBANK
669,"no llego la clave de verificación no puedo hacer ningún cambio en configuración, había cambiado mi mínimo de compra de Plim a 100 soles sin clave y me pide por cualquier monto. muy mala",authenticity,INTERBANK
670,no me deja plienar según que código y nunca llega,authenticity,INTERBANK
671,Nunca funcionó,not_applicable,INTERBANK
672,Terrible experiencia con esta aplicación no me da la clave dinámica.,authenticity,INTERBANK
673,"no es amigable, complicado para ingresar",not_applicable,INTERBANK
674,"Pésimo sistema, nunca funciona cuando quiero realizar plin o alguna transferencia. todo el tiempo dice lo sentimos y justo en momentos donde no tengo dinero en efectivo 😔",not_applicable,INTERBANK
675,horrible el app no llega nunca la clave dinámica,authenticity,INTERBANK
676,un fiasco el servicio de plin,not_applicable,INTERBANK
677,"terrible, no me permite hacer movimientos, es incómodo que tenga que estar insistiendo varias veces, y no siempre uno tiene el tiempo que quiera la app... malísima",not_applicable,INTERBANK
678,las 2 últimas actualizaciones que hice de la app igual de lentas y desesperantes si no fuera porque necesito llevar un control de mi cuenta eliminaría está app,not_applicable,INTERBANK
679,"No sirve la aplicación, desde su actualización está pésimo, no llega la clave dinámica.",authenticity,INTERBANK
680,"No funciona, hay un problema recurrente hace 2 semanas, no llega el código de verificación para hacer el pago, cada vez peor Interbank",authenticity,INTERBANK
681,No están generando las claves dinámicas para los plineos!!!!!!,authenticity,INTERBANK
682,esta muy lenta ... a veces no funciona el plin,not_applicable,INTERBANK
683,"Pésima, pésima es demasiado lenta y tratar de pagar con Plin es una tortura. Así van a perder clientes",not_applicable,INTERBANK
684,la clave dinámica nunca llega,authenticity,INTERBANK
685,"Está horrible el sistema, no permite enviar dinero, no me genera el codigo de confirmación, terrible con esto.",authenticity,INTERBANK
