id,comentario,Clasificacion_ISO_25010
437,"Es horrible está app , cada que ingreso como puedo hacer ninguna transferencia me pide actualizar información actualizo no me deja ingresar, cierro la app vuelvo a ingresar me vuelve a enviar a actualizar información, un desastre total 😞",not_applicable
438,la app es muy lenta y cada vez que ingreso la clave se cierra y tienes que volver a ingresar y es muy estresante cuando estás apurado,not_applicable
439,"Desde ayer no puedo entrar a la aplicación, nose q pasa con su app; sii tienen algun problema, deberían publicarlo y no hacer pasar un mal rato a sus clientes.",not_applicable
440,no funciona la biometria en samsung s24+,authenticity
441,"la tarjeta falla en compras por Internet, no me deja agregarla a Google pay. pésimo banco.",not_applicable
442,Horrible no puedo creer que este intentando hacer un pago desde hace una hora y esta app no me deja increíble,not_applicable
443,La mayoría de tiempo está fallando y encima te bloquean la tarjeta aduciendo que es por robo,not_applicable
444,una basura su app,not_applicable
445,Pésima aplicación la verdad falla cuando más se nesecita y ni que desir de su plataforma,not_applicable
446,esta que falla,not_applicable
447,"arreglen su basura de app, tengo que intentar como 3 veces entrar para que recién agarre su aplicación. encima el plin se cae a cada rato.",not_applicable
448,No sirve,not_applicable
449,"una tontería su aplicación, se para colgando la aplicación, te sale error en iniciar sesión",not_applicable
450,"pésimo servicio, como es posible que me descuenten de plin más de 170 soles sin yo hacer algo, aparte siempre ponen en mantenimiento en la noche y no se puede hacer nada",integrity
451,cagao,not_applicable
452,"Cada ves empeora la app de Scotiabank, varias veces no me pemite ingresar, no es de confiar",not_applicable
453,basura de banco,not_applicable
454,"la aplicación no sirve ya no abre y no se puede usar Plin, la verdad no sé que paso.",not_applicable
455,Hola está aplicación tiene problemas no funciona bien muchas veces sale error,not_applicable
456,no puedo entrar a aplicativo,not_applicable
457,"En verdad pésimo la aplicación, intento en varias oportunidades poder ingresar . Y en la parte final siempre me sale... error de aplicación, inténtelo más tarde. en lo cual eh desinstalado y vuelto a instalar, y sale lo mismo. Ahora que seguridad me dá, si ya me hizo poner el número de mi tarjeta y mi clave plin?... Intento llamar a la operadora y me pide lo mismo, número de tarjeta y clave plin para poder atenderme.",resistance
458,"pésima la aplicación, falla todo el tiempo, un dolor de cabeza !",not_applicable
459,No funciona el PLIN ... la app se cae a cada rato.,not_applicable
460,Malaza,not_applicable
461,"montón de fallas, te deja colgado en cualquier momento, no se puede confiar para plinear",not_applicable
462,"Cada vez que quiero abrir la app me sale mensaje de error intente más tarde, pésimo :@",not_applicable
463,siempre se cae o no sé puede plinear a ciertas horas pésimo,not_applicable
464,"siempre me sale error,",not_applicable
465,"pésima aplicación ,debería existir una sanción al banco por ineficacia!",not_applicable
466,hola estoy intentando ingresar y me dice que he superado el límite que se han bloqueado y q cambie la clave y me sigue diciendo lo mismo como resuelvo por favor?,not_applicable
467,Ya varios días que no se puede ingresar ni hacer ningún tipo de transferencia que mal servicio.,not_applicable
468,"Es buena app, pero a veces demoran mucho en llegar los mensajes con el código de confirmación y hasta eso ya se cierra la sesión. Para ser una app de banco deben mejorar bastante.",authenticity
469,una plataforma que se cae todos los días,not_applicable
470,"es la peor apk, me falla en los peores momentos y encima me cobran mantenimiento, malazo",not_applicable
471,"Pésimo hace dias no me sale la opción de iniciar sesion de la app, y no puedo hacer nada. La actualización del 21/2/25 arruinó mi aplicación no puedo ingresar se borrar el icono de huella y el boton de iniciar sesión no funciona, ya voy asi mas de 1 mes",authenticity
472,siempre falla,not_applicable
473,para q crean una aplicación a la cual no pueden darle una solución cuando aya problemas,not_applicable
474,pesima aplicación.,not_applicable
475,No puedo ingresar me pide cambiar contraseña lo hago y me vuelve a pedir que cambie la contraseña,authenticity
476,"trato de ingresar a mi aplicativo y me dale erro , no puedo ingresar ingreso con mi clave y no me permite ingresar . pésimo servicio.",not_applicable
477,pesima opinion cuando tengo problemas no me los solucionan me ponen trabas para solucionarlos,not_applicable
478,tiene varias semanas sin funcionar!!,not_applicable
479,muy buena,not_applicable
480,quien quiera un dolor de cabeza descargue este aplicativo ... realmente estresa un poco,not_applicable
481,malisima,not_applicable
482,"Pésimo. Las transferencias ""inmediatas"" no llegan tardan a veces falla la operación trae confusiones y no te brindan ningún soporte de ayuda. Cuidado",integrity
483,muchas traba,not_applicable
484,"De todos los bancos, este tiene la peor app. Sin duda.",not_applicable
485,"pésimo app, no deja crear nueva contraseña para usuario nuevo, recién estoy teniendo la tarjeta...",authenticity
486,la versión anterior estaba mejor ahora no vale nada,not_applicable
487,Pronto se instalara y ya pasaron 3horas,not_applicable
488,pésimo se cuelga el sistema,not_applicable
489,la app me presenta problemas para ingresar desde el día de ayer,not_applicable
490,a partir de las 11pm entra en mantenimiento dice por 1 hora pero generalmente es hasta el otro día dejándonos a la deriva. Se cuelga el plin etc.,not_applicable
491,Pésima aplicación. Siempre sale que hubo un error al intentar ingresar.,not_applicable
492,tienen demasiados fallos,not_applicable
493,"pesimo, en momentos d gran necesidad deja d funcionar y no permite acceso",not_applicable
494,la aplicación no sirve,not_applicable
495,"Cada intento de inicio de sesión dice falla, intente más tarde y nunca puedo entrar",not_applicable
496,no sirve,not_applicable
497,"No me permite usar biometria (galaxy s24+ y Fe), y veo que es algo desde el (09/2024) no puedo creer que no lo arreglen hasta ahora",authenticity
498,"Porquería de app si van hacer algo , que por lo menos funcione para tanta cosa que piden al pedir la vendida tarjeta por lo menos en su app debería ser buena",not_applicable
499,"Tengan cuidado con la super cuenta en dólares, no pagan nada de interés, cuando sus asesores indican que si se paga intereses y por más que pongan reclamos nunca te lo pagarán 😤",not_applicable
500,"Hola, no puedo ingresar a mi cuenta desde mi Moto Edge 30 pro. Me lanza una advertencia de que mi número de tarjeta está inactivo. Lo cual no es cierto, ya que desde otros dispositivos puedo ingresar con normalidad. ¡Ayudaaaaaa por favor!",not_applicable
501,"No se puede abrir la aplicación sale error , ya tiene más de 3 meses que no se puede ni abrir la aplicación",not_applicable
502,Mala,not_applicable
503,pésima aplicación. Es una incertidumbre dado que no se sabe si se podría plinear.,not_applicable
504,No hay detalles para AND versión 8.8.3,not_applicable
505,"Pésimo. No funciona en algunos modelos, pero antes si funcionaba y eso que los equipos son nuevos, no tienen más de 6 meses.",not_applicable
506,"Una reverenda desgracia su app, el peor de todos los bancos que he probado, su presupuesto puede ser tan mediocre para esto?",not_applicable
507,"No funciona, llevo días intentando crear mi clave y solo indica ""ocurrió un error con la aplicación"".",authenticity
508,Una tontería mejoren la app que no se puede entrar ni por la wep de mal en peor,not_applicable
509,"Soy fan de la aplicación pero hay veces que cuando se quiere plinear sale ""error,hubo un inconveniente"", pero igual se va la plata y gracias a ese problema pline 3 veces a la persona Porfa mejoren esooo 😩",integrity
510,Mucho se lagea... malaso,not_applicable
511,Pésimo,not_applicable
512,"Esta app está presentado varios inconvenientes, no abre,cierra rápido",not_applicable
513,"Pésimo servicio, ayer me aperturaron una cuenta y no funciona la app, necesito hacer transacciones y no ingresa la app",not_applicable
514,"App horrible, jamás funciona que porquería",not_applicable
515,No puedo ingresar a mi cuenta por ste aplicativo m sale error del DNI o tarjeta es una completa perdida de tiempo y en el banco no hay asistentes todos los trabajadores paran en su teléfono sin brindar atención al cliente..pésimo servicio,not_applicable
516,No puedo entrar tarda mucho,not_applicable
517,No sirve esta app no pierdan su tiempo,not_applicable
518,Está aplicación no sirve para nada Hace 3 meses decidí probar con este banco y hasta ahora no puedo usar la aplicación siempre sale un mensaje que parece que hubo un error y cada vez que quiero ver saldo o hacer alguna operación tengo que salir a buscar dónde hay un cajero,not_applicable
519,Desde hace varios días ...no me deja ingresar con clave sms..alguien sabe si está fallando,authenticity
520,Horrible,not_applicable
521,"Desde hace 3 días aparece mensaje de que hubo un error en la aplicación, nompuedo realizar ninguna operación por la app, pésimo servicio",not_applicable
522,La Biometría falla demasiado y no permite hacer pagos,authenticity
523,"10/03/25 ACTUALIZACIÓN. Arreglaron eso de que la app no era compatible con mi A-55. Aún así, me molesta que desde las 11pm aprox, o antes, no se puede usar casi nunca, sale error o mantenimiento. Hace unas semanas llegué de madrugada en taxi y cuando me tocaba pagar con plin NO PUDE! y no tenía nada de efectivo! Felizmente el taxista me dijo que le pagará al día siguiente (por plin). Y dice ""mantenimiento programado"" pero a los usuarios nadie nos avisa. ANTES ERA MEJOR 👎",not_applicable
524,"estimados quiero entrar a la aplicacion para transferir mi dineeo y me.sale mantemimiwnto programado, donde reportam esos manteninwintos para conocomiento de los usuarios?",not_applicable
525,"Se cuelga demasiado, mucho mantenimiento y el plin a veces manda un mensaje que no se pudo realizar la transacción y finalmente si lo hizo o viceversa. Tiene cosas positivas de seguridad, pero deben mejorar eso para ser la mejor app",integrity
526,No sé puede abrir la aplicación,not_applicable
527,"Maal, se cierra solo, tiempo de carga excesivo, intentar más de 4 veces para que se haga un Plin",not_applicable
528,Pésimo app del banco no respeta la hora de mantenimiento y con muchos errores,not_applicable
529,"La peor banca móvil, años de años y no solucionan un problema tan sencillo como el plin y sus innumerables fallas",not_applicable
530,"Si pueden jamás abran una cuenta en este banco, es horriblemente malo y su plataforma de pagos digital es mucho peor",not_applicable
531,Muy mala el aplicativo se congela y dice que no se puedo hacer la transferencia y al rato aparece que te descontó y varias veces me descontó montos grandes,integrity
532,"Pésima app y pésimo banco, siempre están en problemas de conección",not_applicable
533,Tengo k abrir varias ceses el palicativo,not_applicable
534,No puedo ingresar ni al app ni a la web que está pasando cuando ingresood al apps me dale que hay un error y que intente más tarde y cuando entró por la web me sale que hay un problema de sistema y que están solucionandolo la verdda está así desde que se cayó el sistema de mal en peor ..,not_applicable
535,esta fallando la aplicación,not_applicable
536,Ascooooo,not_applicable
537,"He estado 2 semanas sin la posibilidad de entrar a realizar operaciones, pésimo >:(",not_applicable
538,"No me deja pagar aciertos contactos, sale que no tienen ninguna cuenta",not_applicable
539,Es una estafa. Te cobran comisiones sin pedir confirmación de la transferencia. Tengan cuidado.,integrity
540,Nunca abre la app y si lo hace demora mucho,not_applicable
541,Pesima aplicacion al entrar se cierre de nuevo sesion terminada entro dd nuevo lo mismo muy lento horrible experiencia con scotiabank hagan algo x mejor,not_applicable
542,No la vuelvo a descargar,not_applicable
543,"No estoy pidiendo ,exijo que arreglen su app por que no consigo hacer nada,yo he ido hasta el banco y nada de solución la app esta fallando constantemente y me causa mucho perficio econômico",not_applicable
544,Cuando piensas mejorar la app. Cada actualización funciona peor que la anterior,not_applicable
545,"Siempre falla, el Plin funciona a veces, dificultades constantes para ingresar a la aplicación",not_applicable
546,"Sigo con problemas con la aplicación, intento ingresar y no funciona el ingreso por biometrica, coloco contraseña, sale que supero el intento, coloca cambiar contraseña y me sale que no en mi número de tarjeta. Siendo un banco no deberían presentar estos problemas en su app, solo generan inseguridad.",authenticity
547,Es una aplicación que rara ves esta funcionando simpre esta en mal estado sin funcionar la verdad no ayuda mucho por favor mejorar el servicio de este aplicativo,not_applicable
548,"La aplicación no es mala, es terrible. Es la tercera o cuarta vez que califico la app de lo furioso que estoy. Cómo es posible que una app de banco no te permita acceder a tu cuenta ni a ninguna opción. Casi siempre se cae la aplicación y no se puede hacer nada digitalmente. Si el servicio es tan malo, debería desaparecer está opción.",not_applicable
549,"Mediocre!!No me dja hacer nada despues d e q abrir mi cuenta.Me dijeron q descargara la aplicativo y todo pa q no me deje hacer nada,ni siquera puedo activar mi tocken,tengo q ir de nuevo a la sede mas cercana para poder hacerlo.",authenticity
550,"La aplicación presenta serios problemas de rendimiento y estabilidad. Con frecuencia, tras iniciar sesión, se cierra abruptamente con el mensaje de que la sesión ha finalizado, obligando a repetir el proceso. Además, el tiempo de carga es excesivo, especialmente al utilizar datos biométricos para el ingreso, lo que hace que la experiencia sea frustrante. Se espera que una app bancaria ofrezca rapidez y confiabilidad, pero esta deja mucho que desear.",authenticity
551,"Porquería de aplicativo, se bloquea y te manda a agencia como si uno tuviera el tiempo para perderlo",not_applicable
552,"A mi me sale problemas con la biometria, para realizar un pago por plin al momento de dar confirmar me llega un SMS con el código pero en la app no hay donde poner ese código y me sale error de biometria, esto pasa cuando al abrir la apk no me pide la huella digital sino la clave, pero cuando pide huella no hay error de biometria, entonces es al azar, debo tener suerte si quiero plinear o no y depende de si me pide huella digital al entrar o no. Muy mala la aplicación.",authenticity
553,"Aplicativo obsoleto, inútil con muchas fallas en el sistema, no sirve para hacer ningún tipo de transferencia incluyendo el plin, pésimo servicio, ya habían anunciado su retiro del país, no entiendo que esperan para irse.",not_applicable
554,Siempte hay problemas con la aplicacion y mas los dias de pago . Es de lo peor,not_applicable
555,"Pésima. Desde la última actualización falla constantemente, se cierra la sesión, tienes que poner varias veces la clave, sale inténtelo más tarde, tiene demasiadas fallas. La voy a desinstalar porque no saca de ningún apuro cuando se necesita.",not_applicable
556,no sé puede entrar en la app,not_applicable
557,Terrible no me deja ingresar a la app,not_applicable
558,Desde la última actualización no puedo usar la aplicación,not_applicable
559,Anuncios maliciosos,resistance
560,La aplicación se mantiene o falla cuando quiere hace un mantenimiento programado cuando le da la gana en los momentos más críticos cuando la necesitas más te falla mas aparece el diablo 👹👺,not_applicable
561,desde hace varios días figura ERROR y no se puede abrir la app ... a pesar de que la actualicé....,not_applicable
562,Varias veces la aplicacion no me permite ingresar a mi cuenta,not_applicable
563,"No carga la aplicación de noche o madrugada, te hace quedar mal cuando no cargas efectivo en un país tan peligroso como Perú o necesitas ingresar a tus cuentas con urgencia",not_applicable
564,Pesima,not_applicable
565,Siempre hay problemas en el inicio de sesión de la aplicación,not_applicable
566,Llevo varios días en los cuales me sale este mensaje al ingresar a la app : HUBO UN ERROR EN LA APLICACIÓN. POR FAVOR VOLVER A INTENTAR MÁS TARDE. Llamo al número que aparece y nadie me contesta 🤷🏽‍♂️,not_applicable
567,Suscita desconfianza,not_applicable
568,El yape de BCP es mucho mejor,not_applicable
569,"Sigue teniendo problemas con respecto a las transferencias inmediatas, todos los fines de semana esta activo solo transferencias por horarios incluso para cuentas propiaa a otroa bancos, el plin esta activo de vez en cuando, cuando mas se necesita se desactiva la biometria coiside con los fines de semana y luego de las 10 pm, bcp y yape hasta ahora no presentan problemas asi",authenticity
570,"La aplicación lleva más de una semana siendo inútil. Grave, tratándose de un banco.",not_applicable
571,Falla mucho esta app últimamente,not_applicable
572,"Estoy por retirar todo mi dinero de este banco porque no me permite ingresar al app, me pide cambiar la contraseña, lo hago y nada. PÉSIMO",authenticity
573,"No me permite sincronizar contactos, cuando le doy permisos para acceder a mi lista de contactos la aplicación se cierra constantemente.",not_applicable
574,No se puede activar la validación biometrica Samsung s24fe,authenticity
575,"Me sale error hace 3 días de ""no hay detalles para AND versión 8.8.3. Llame a soporte y me dice que es una incidencia en ciertos celulares y nadie me da una solución",not_applicable
576,"Creo que es hora de cambiar de banco, la app siempre falla y en el primer ingreso te bota automáticamente. Ahora mismo pide actualización y cuando buscas en la Play Store no hay actualización disponible. Un fiasco, mala calificación.",not_applicable
577,no me carga la apps necesito pagar mejor me cambiaré de banco,not_applicable
578,"Pésimo, ahora entiendo porque van a cerrar ese banco....",not_applicable
579,q pasa no puedo actualizar la app y tampoco entrar,not_applicable
580,No ay muchas opciones de pago,not_applicable
581,"Es una porquería! Todas las noches deja de funcionar! Todas las noches está en mantenimiento, si tengo la mala suerte de no sacar efectivo...morí gracias a este aplicativo!!! Porfavor pidan consejos al yape!! a ver si por fin, empieza a funcionar mejor!!!",not_applicable
582,"Cómo vas a inhabilitar el acceso para las versiones de Android menores a 13, más seriedad.",not_applicable
583,"Aún sigue en mal funcionamiento, ahora no se puede hacer plin",not_applicable
584,"No puedo usar la App hace más de 2 días, no se que hicieron con su actualización, nadie me da una solución, estoy pensando en cambiar de banco.",not_applicable
585,"No funciona, cada vez dice que se vuelva intentar",not_applicable
586,"Que pésimo esta app, no puedo ingresar, actualizo, instalo, desinstalo, reinicio y nada de nada.... pésimo la verdad",not_applicable
587,Sale error de ingreso por ADN y no se que vainas más... Pésima aplicación.,not_applicable
588,"Horrible app no te deja hacer plin tienes que intentarlo como 5 veces para que agarre , luego a cada rato te aparece el mensaje que esta fallando aveces hasta 4 días seguidos es un horror , te falla la huella dactilar, en el compartimiento de metas tampoco te deja finalizarla o si quieres retirar de ahí te aparece que esta fallando. Pésima app de móvil la peor que he tenido",authenticity
589,Al día de hoy no funciona,not_applicable
590,"INSATISFACCIÓN TOTAL. PÉSIMA LA ÚLTIMA ACTUALIZACIÓN DE SCOTIABANK. NO ME PERMITE INGRESAR A MI APLICACIÓN CAUSÁNDOME UN PERJUICIO TOTAL EN EL ACCESO A MIS CUENTAS. ""Que al ingresar mi DNI en la aplicación de Scotiabank, me sale este mensaje: ""Nueva versión disponible. No hay detalles para AND versión 8.8.3. ACEPTAR"". Sin embargo, lo he realizado y me envía para el App Store. No me figura actualización alguna las opciones son ""desinstalar"" o ""abrir"", las cuáles he realizado ambas y sigue igual.",not_applicable
591,"Porquería de app, no funciona. Que clase de banco es este??",not_applicable
592,Que está pasando con la app de Scotiabank ya hace 2 días que no esta funcionando señores del banco arreglen sus porquerías por favor,not_applicable
593,Ya no puedo ver mis cuentas por qué hay nuevos aplicativo que solo se puede ver en celular de alta gama y no puede ser así hay gente que no puede tener celular de alta gama y no pueden,not_applicable
594,Pesimo,not_applicable
595,"Terrible desdia el día 22/02 no se puede ingresar, DE LO PEOR",not_applicable
596,horrible,not_applicable
597,Demasiado lenta y ahora con la nueva actualización no me deja abrir la app. El plin nunca manda notificación de las operaciones realizadas y por lo tanto hay que estar entrando en la app para poder certificar si la operación llega.,accountability
598,"La app en vez de mejorar a empeorado, ahora con la nueva actualización ni se puede ingresar",not_applicable
599,"Ya no funciona la app? O está en mantenimiento, llevo días sin poder acceder.",not_applicable
600,Mala desde el sábado sale erros en el aplicativo,not_applicable
601,Muy mala app,not_applicable
602,No puedo entrar ala app,not_applicable
603,Para fallando 👎👎,not_applicable
604,Muy mala la aplicación no puedo actualizar,not_applicable
605,"Es una aplicación que tiene muchos problemas para transferir y pliniar, el banco debería de solucionar porque genera problemas cuando más se necesita",not_applicable
606,Es una porquería no funciona.,not_applicable
607,"Me indica que hay nueva actualización, sin embargo no me da la opción y no me permite ingresar al app.",not_applicable
608,Es una basura no lo descargue búscate otro me da mucho error al ingresar la contraseña y te bloquea,authenticity
609,"El app del banco está presentando fallas ... No permite ingresar Nueva versión disponible No hay detalles para AND versión 8.8.3 Al colocar el DNI, no me permite ingresar",not_applicable
610,Tengo un celular honor y no puedo abrir el aplicativo,not_applicable
611,No sirve desde el día 22 de febrero 2025 fui perjudicado rotundamente,not_applicable
612,"Deberian de informar sobre el mantenimiento del aplicativo, es con demasiada frecuencia y genera complicaciones a la hora de utilizar el plin para pagos inmediatos como son los taxis o compras en tiendas, realmente pésima gestión para la formación precisa hacia sus clientes",accountability
613,La app cada cierto tiempo no me permite entrar. No sé si es que le hacen mantenimiento pero a partir de las 11 pm muchas veces no te sirve la app o incluso hace transferencia de yape y no se visualiza en el receptor,not_applicable
614,"NO FUNCIONA, ME SALE QUE HSY FALLO!",not_applicable
615,No puedo abrirla,not_applicable
616,Malísima. Un desastre.,not_applicable
617,"Tengo instalada el App desde hace años y hasta ayer funcionaba bien. Hoy quise ingresar y me aparece un mensaje de error diciendo que tienen una nueva version, la desinstalo y vuelvo a instalar y me aparece el mismo mensaje. Repito la desinstalacion y vuelta a instalar y sale el mismo mensaje de error. Llamo al numero de atencion al cliente, marco la opcion para que me deriven a un representante y a la 2da timbrada se cuelga. Mal servicio del App y de atencion al cliente.",not_applicable
618,No me permite ingresar,not_applicable
619,No abre la app desde la última actualización.... Alguien podría ayudar,not_applicable
620,"Desde su última actualización, no permite ingresar parece que han restringido marcas de celulares o años de fabricación porque mi Android es el 14 y no funciona",not_applicable
621,"Desde la última actualización está aplicación no abre en mi celular. Siempre he tenido problemas de todo tipo, con Plin, mantenimientos de la nada, imposible de ver mis pagos y hasta dijo que mi Dni no existía 🤣. La verdad muy mala experiencia, no la recomiendo.",not_applicable
622,Horrible nose puede entrar ala app,not_applicable
623,"Luego de su terrible actualización que dejó de funcionar por 2 días, sigue igual de lento al entrar, los procesos de carga en cada acción son igual de lentos y para hacer un simple plin se demora demasiado. Le doy una estrella porque no se puede poner menos.",not_applicable
624,No sé puede actualizar el app en Perú,not_applicable
625,Nose puede descargar que pasa con este sistema,not_applicable
626,Muy mala aplicación no se pueden realizar pagos a altas horas de la noche hay veces que se cuelga la app...quiro cancelar o pagar alei y no me deja...que mi transacción no o se pudo realizar..que lo intente más tarde,not_applicable
627,"Terrible! Funcionaba muy bien hasta noviembre/diciembre 2024, pero desde entonces cada ingreso es un parto, y desde su última actualización es imposible entrar. La cag**ron!",not_applicable
628,No funciona. Ya voy esperando un día para actualizar y nada . Llamo a la banca por teléfono y tampoco responden.,not_applicable
629,Cuando arreglaran el problema de la app no se puede acceder,not_applicable
630,"Está nueva versión no trabaja para varios equipos Motorola, es un desastre, no permite ser instaladas, por lo cual te deja sin posibilidad de usar la banca",not_applicable
631,"pesimo , me sale que tengo que actualizarlo para seguir usandolo y no puedo actualizarlo , literalmente no me aparece ninguna actualizacion , lo desinstale y lo volvi a instalar y nada , pesima app ademas que no funciona bien",not_applicable
632,De regular para mala,not_applicable
633,Pésima app no hay compatibilidad no se xq de un momento a otro pasa ésto,not_applicable
634,"la verdad es que es demasiado mala esta app, nunca funciona, y ni te comunican nada y ni se disculpan, sales a la calle y no cuentas con la app para hacer pagos. No la recomiendo, vayan a otros bancos, éste va pésimo pésimo.",not_applicable
635,Es la peor app de bancos que existe,not_applicable
636,Actualicé y no puedo ingresar al app,not_applicable
637,La app con muchos problemas de conexion,not_applicable
638,Desde hace 2 días la aplicación me indica que no es compatible con mi equipo que tiene aproximadamente dos años de vigencia. Me dejaron sin aplicación,not_applicable
639,No puedo ingresar ni actualizar,not_applicable
640,Literal su app del Scotiabank es malísima y ni hablar del plin una basura.,not_applicable
641,NO PUEDO ABRIR MI APLICATIVO.ES COMO SI ESTUVIERA BLOQUEADA. Quiero abrir la nueva versión como se indica PERO NO SE ABRE.ESTOY COMO BLOQUEADA,not_applicable
642,Terriblemente lenta. Quiero usar plin y demora demasiado en procesar. Incluso hay ocasiones en las que simplemente me bota un mensaje de error sin ningún motivo. No recomiendo su uso como plin,not_applicable
643,"Con la actualización, la app no abre, cada vez los servicios de Scotia son malos.",not_applicable
644,Terrible ahora me sale que no es compatible conmigo dispositivo y no puedo acceder al aplicativo 2 años con el aplicativo y ahora no se que actualización abran tenido que ahora no me permite usar el aplicativo lo peor,not_applicable
645,"No puedo entrar a mi aplicativo, me notifica que hay una versión nueva, sin embargo, cuando entro a playstore no me sale la opción de actualizar",not_applicable
646,"No puedo descargar el app en mi celular, dice que no es compatible..",not_applicable
647,Se para cayendo la conexion. El plin tiene inconvenientes todo el tiempo y cada dos por tres se hacen consumos no deseados. Cambiaré de banco proximamente,integrity
648,"Hola hace mucho escribi una reseña que no funcionaba la app para mi movil por la nueva version de android, lo arreglaron ahora pasa que de nuevo no se puede actualizar no se si es por el nuevo movil que tengo es el S25 ultra. Revisarlo por favor",not_applicable
649,Su última actualización no carga en Android 8.8.3,not_applicable
650,"Terrible, tengo repetidos inconvenientes para ingresar a la app, y para realizar pagos por plin, son inconvenientes aleatorios que no permiten confiar en la app. Muy mal servicio no me ha pasado con otras apps de banco. Además no es fácil trasladar tu dinero entre tus mismas cuentas Scotiabank, cosa en otras apps es súper sencillo.",not_applicable
651,"Esta App deberían mejorar en todo los aspectos, ya que en cada actualización empeora",not_applicable
652,No funciona!! Sale error.,not_applicable
653,"No entiendo que han hecho con la última actualización, primero eliminan la opción de biometría, ok es un error, pero ahora cuando intento ingresar con mi contraseña, sale que tengo que actualizar otra vez la app, pero sigue fallando, solucionen esto lo más pronto posible. Añado que acabo de actualizar, siguen lo errores, de verdad que deben mejorar en contratar mejores desarrolladores, pésimo todo un día sin una solución",authenticity
654,Se cuelga. Cuando necesitas el Plin te deja botado. Instalé y desistalé la app y sigue con inconvenientes. Tomo un taxi y cuando quiero pagar se cuelga o está en mantenimiento o hay inconvenientes.,not_applicable
655,"De veras tienen un equipo trabajando en esto..... Pésimo equipo y servicio, uno puede aceptar un par de horas pero muchas horas sin solución ?",not_applicable
656,Tmr no me abre la app,not_applicable
657,"La app empeoró demasiado, tiene muchas caídas, no puedo disponer de mi dinero cuando lo necesite",not_applicable
658,La peor app q hay y sigue empeorando,not_applicable
659,"Malísima la experiencia, espero no cometan el error de usar está app.",not_applicable
660,"Desde hoy prácticamente no puedo usarla, me aparece un error de aplicación y no pude ingresar a ella, se actualizó y por un breve momento se corrigió, ahora intento ingresar para hacer transferencias y Plinear y no puedo. Qué hago? Necesito realizar pagos y transferencias con urgencia? Uno tiene estas molestias y ni siquiera es resarcido de manera alguna.",not_applicable
661,Es muy mala,not_applicable
662,"No me permite activar mi huella, pesima la aplicacion. Ni el mi anterior celular, ni en el nuevo celular. Tengo un S24FE por favor necesito solucionen esto",authenticity
663,No es posible q xq se actualizo la app los cel Android no lo pueden usar más intente usarlo en tres cel diferentes,not_applicable
664,"Al día 22/02, ya está corregido el aplicativo",not_applicable
665,"Pésima siempre hay problemas para ingresar, lenta horrible una pésima atención para el. Clienete",not_applicable
666,No funciona,not_applicable
667,"Al fin apareció la app, ojalá me deje actualizar",not_applicable
668,Es algo pésimo que no me funciona absolutamente nada,not_applicable
669,App no funciona para Android,not_applicable
670,"Cómo es posible que en un teléfono Android 11 no es compatible este aplicativo, En lugar de mejorar ha empeorado totalmente,",not_applicable
671,"Estoy teniendo problemas con mi app, cuando deseo ingresar al aplicativo me sale error ADN VERSIÓN (8....) Yni siquiera me permite a utilizar. Porfavor una solución....",not_applicable
672,Ahora me sale que la app ya no es compatible con mi dispositivo desde la última actualización. Cómo es eso posible?? Deberían corregir eso cuanto antes!!,not_applicable
673,No puedo ingresar con la nueva actualización del app. De esta fecha ya no puedo entrar al aplicativo arreglar de una vez,not_applicable
674,Con esta última actualización del aplicativo ya no funciona en el Samsung A 54 con la situación que hay obliga a renovar celular no debería obliga a cambiar a otra aplicación de banco.,not_applicable
675,Son una porquería de banco. Por ningún lado puedo acceder a ver porque mi T.C tiene saldo insuficiente. Pueden estarme robando y por ningún lado veo nada,accountability
676,No deja ingresar a la aplicación después de actualizar,not_applicable
677,No entiendo por qué me dice que esta app no funciona en tu dispositivo. Si tengo andoid 13 y en sus requerimeintos dice que funciona mínimo con android 8. A ver si solucionan Scotiabank,not_applicable
678,No puedo ver mis saldos ni planear me sale que app no es compatible cuando lo manejaba con normalidad,not_applicable
679,Me trae muchos problemas esta app,not_applicable
680,Ahora no es compatible con mi celular,not_applicable
681,"No me permite ingresar a la app porque dice que no es compatible con mi dispositivo, siendo este uno actual...",not_applicable
682,"No se puede descargar, no me permite realizar mis operaciones.",not_applicable
683,Banco basura,not_applicable
684,"Ya no puedo utilizar el app porque mi dispositivo no es compatible, es el único banco que me restringe el acceso. Pésimo servicio y experiencia",not_applicable
685,Como que no hay versión disponible si mi teléfono es un galaxy S20 ultra,not_applicable
686,Nunca tuve más problemas que con este banco,not_applicable
687,"Hola buenas, necesito ayuda, me sale que hay una nueva versión luego me sale que no es compatible con mi celular",not_applicable
688,Nose que pasa con la app.. me sale no contatible.,not_applicable
689,Solucionen la aplicación en la mayoría de celulares sale el dispositivo no es compatible y no se puede instalar.,not_applicable
690,Indica que no es compatible con mi poco X5 pro,not_applicable
691,Que paso con la aplicación no funciona y,not_applicable
692,No abre la aplicación. Tengo un moto g54 5g con Android 14 sale q ya no es compatible xq???,not_applicable
693,No me permite descargar app por incompatibilidad del dispositivo,not_applicable
694,No está actualizada la aplicación. No es compatible con ningún teléfono.,not_applicable
695,Actualizaron la app para versión de android 8 hacia adelante y tebgo android 12 y no .e permite instalar,not_applicable
