id,comentario,Clasificacion_ISO_25010
655,lo instale más de 7 veces y no puedo recibir la clave dinámica,authenticity
656,mal servicio,not_applicable
657,Cansada me tiene esta app a cada rato tengo que instalar y desinstalar ya que no puedo plinear,not_applicable
658,Hasta ahora sigo esperando a que llegue la clave dinámica. Avi no ayuda 👎🏻,authenticity
659,ARREGLEN QUE LLEGUE EL CÓDIGO DE VERIFICACIÓN DIOS,authenticity
660,"últimamente es pésimo no me permite ingresar, hasta dos días sin ingresar me tiene",not_applicable
661,mala aplicación,not_applicable
662,"Es genial est app pero últimamente está fallando no me llega la clave Dinámica para hacer algún pago, al esperar un rato llega pero ya es invalida y realmente molesta eso 😒",authenticity
663,"Pésimo servicio , demasiado lento ,la clave dinámica llega cuando la sesión ya expiró . Tendré que anular esta tarjeta ,ya que tiene muchos errores .No sirve.",authenticity
664,"Desde hace semanas quiero pagar o enviar un plin y nunca me llega el código de aprobación, una desgracia de app actualizaciones inservibles...",authenticity
665,"Cómo comentan, ya no se puede transferir, no llega el código, se reinicia la app, es algo que incómoda demasiado",authenticity
666,"una porquería de aplicación, no sirve, uno espera más de 8 minutos por la clave dinámica. PERO SORPRESA, LA APP SE CIERRA A LOS 5 MINUTOS, ENTONCES ME PUEDEN EXPLICAR COMO LOS USUARIOS PUEDEN HACER. LO PEOR ES QUE AL BANCO NO LE INTERESA.",authenticity
667,"Quiero utilizar el app, y hasta para plinear 1 sol me pide la clave dinámica, que llega luego de 15 minutos cuando la sesión ya expiró. El banco últimamente esta cada vez peor será motivo para cambiarme de entidad financiera.",authenticity
668,"la clave dinamica llega despues de media hora, interbank eres un asco",authenticity
669,"no llego la clave de verificación no puedo hacer ningún cambio en configuración, había cambiado mi mínimo de compra de Plim a 100 soles sin clave y me pide por cualquier monto. muy mala",authenticity
670,no me deja plienar según que código y nunca llega,authenticity
671,Nunca funcionó,not_applicable
672,Terrible experiencia con esta aplicación no me da la clave dinámica.,authenticity
673,"no es amigable, complicado para ingresar",not_applicable
674,"Pésimo sistema, nunca funciona cuando quiero realizar plin o alguna transferencia. todo el tiempo dice lo sentimos y justo en momentos donde no tengo dinero en efectivo 😔",not_applicable
675,horrible el app no llega nunca la clave dinámica,authenticity
676,un fiasco el servicio de plin,not_applicable
677,"terrible, no me permite hacer movimientos, es incómodo que tenga que estar insistiendo varias veces, y no siempre uno tiene el tiempo que quiera la app... malísima",not_applicable
678,las 2 últimas actualizaciones que hice de la app igual de lentas y desesperantes si no fuera porque necesito llevar un control de mi cuenta eliminaría está app,not_applicable
679,"No sirve la aplicación, desde su actualización está pésimo, no llega la clave dinámica.",authenticity
680,"No funciona, hay un problema recurrente hace 2 semanas, no llega el código de verificación para hacer el pago, cada vez peor Interbank",authenticity
681,No están generando las claves dinámicas para los plineos!!!!!!,authenticity
682,esta muy lenta ... a veces no funciona el plin,not_applicable
683,"Pésima, pésima es demasiado lenta y tratar de pagar con Plin es una tortura. Así van a perder clientes",not_applicable
684,la clave dinámica nunca llega,authenticity
685,"Está horrible el sistema, no permite enviar dinero, no me genera el codigo de confirmación, terrible con esto.",authenticity
686,no me está funcionando al querer poner mi contraseña no abre así no puedo hacer ninguna transferencia de dinero ni pagar ni retirar tengo q usar otro banco.,authenticity
687,"La app no sirve, te pide a cada rato clave dinámica para pagar y no funciona, demora mucho. Pésimo servicio en serio.",authenticity
688,"hace tres semanas no puedo pagar con Plin o yape, nunca llega el código de validación, ya actualice volví a instalar. tres semanas sin poder usar el app",authenticity
689,muy mala no deja enviar dinero rápido la clave dinámica demora en llegar deberían habilitar opcion para que llegue la clave dinámica como mensaje de texto,authenticity
690,"En varias ocasiones estoy teniendo problemas con la clave dinámica, y no le dan soluciones, me gustaba tanto esta aplicación y ahora se me convirtió en un dolor de cabeza.",authenticity
691,"Tengo que instalarlo cada dos días aproximadamente, ya que apenas se abre la app se pone a cargar y se congela. Se vuelve inutilizable.",not_applicable
692,"horrible el aplicativo no sirve cuando se quiere realizar pagoossssssss, de verdad no la recomiendo",not_applicable
693,"esta horrible la aplicación, cada que entro a la app esta fallando y tengo que volver a instalarla para que entrar",not_applicable
694,"Desde un tiempo aquí no puedo hacer mis transacciones, la clave dinámica nunca llega, es un fastidio",authenticity
695,la peor app bancaria movil,not_applicable
696,"Horrible esta app! cuando quiero hacer una transferencia o plineo no me llega nunca el código de verificación. Si estuviera en una emergencia y tengo que pagar algo, no puedo hacerlo. y siempre es lo mismo. siempre!!! llamé, reclamé, pero nada. voy a tener que acercarme al banco y retirar mi dinero, y una vez ahí cerrar la cuenta definitivamente, porque no sirve para nada.",authenticity
697,"Ya van varias semanas que demora el envío de la clave dinámica, tengo que esperar más de 5 minutos para que al final llegue pero no es válido, lo único que te dicen es: ""debes actualizar tu app"", tuve ya varios inconvenientes para realizar pagos. ¡Solucionen!",authenticity
698,buenísimo,not_applicable
699,"ya tuve suficiente problemas , pago o plineo queda en espera y nunca llega , meto plata me descuentan que robo, lo único que saben decirle que demora 24 horas que esto que el otro desinstalado",integrity
700,"La app no sirve para nada, cada vez es peor. cada que quiero hacer un plin la clave dinámica nunca llega se demora horas en poder hacer las operaciones que uno quiete y eso es frustrante",authenticity
701,"Horrible actualización, la app SE CONGELA y no sirve, CAMBIO URGENTE! Junio 9!!!",not_applicable
702,desde la última actualización demora en llegar la clave dinámica y cuando llega es demasiado tarde ya que el app no permite ni transferir ni plinear,authenticity
703,"Pésima, desde la ultima actualizacion practicamente se volvio inservible",not_applicable
704,"nunca llega la clave dinámica , una porquería te deja en aprietos en pleno taxi",authenticity
705,"Plin es nefasto, nunca llega el codigo",authenticity
706,la clave dinámica no me llega desde la última actualización cuando me saldo después de cansarme de esperar unos minutos después llega,authenticity
707,"no puedo cambiar la contraseña, me pide foto pero no sé activa",authenticity
708,Una pena 😢,not_applicable
709,"terrible acabo de actualizar la App en un s24 ultra y no se despliega el teclado táctil para ingresar la clave de ingreso, no hay manera de usar la app",authenticity
710,"pésimo banco, pésima app, tarda una eternidad",not_applicable
711,una desgracia cada vez peor no puedo realizar las operaciones más importantes...,not_applicable
712,"una app inservible, ya que van 5 días que su verificación por foto no funciona y ya se aviso el banco y dice 6 días más para dar solución",authenticity
713,"Deberían actualizar más el sistema para utilizar Plin, por ejemplo yape los está ganando, haciendo préstamos personales desde su app",not_applicable
714,no funciona bien. a veces no deja hacer ni Plin ni Yape. Que pena !,not_applicable
715,problemas al intentar ingresar a la aplicación. solo funciona cuando desinstalo y vuelvo a instalar,not_applicable
716,"La clave dinámica nunca llega, no puedo hacer ningún movimiento de plin. Realmente una perdida de usuarios, no da ganas de tener guardado dinero en este banco, porque nunca funciona.",authenticity
717,"buen día, no sé usar solo deseo ver el número de mi cuenta millonaria. Gracias",not_applicable
718,No puedo transferir porque no me bota la clave dinámica,authenticity
719,"pésimo, no deja hacer pagos a yape o Plim en algunos números, creo q ue mejor me cambio de Banco-- ES UNA BASURA DE APP",not_applicable
720,"El app de Interbank no está funcionando, colocas bien la clave y sale que es incorrecto y después te sale acceso bloqueado, cambiar clave o esperar hasta mañana 😡😡😡 deben arreglar su aplicativo... Presenta demasiadas fallas",authenticity
721,"Para nada les recomiendo usar esta app para manejar dinero, siempre bota error y no deja ingresar, ya me ha malogrado otro que momento.",not_applicable
722,asco 🤮 no puedo ingresar,not_applicable
723,"Ahora hasta para plinear 5 soles te pide clave, que nunca llega y me quedo sin pagar o comprar algo, muy malo.",authenticity
724,"Pésimo, quiero entrar y me sale como si no tuviera Internet. Y si tengo.",not_applicable
725,"Hay un error, cuando quiero ver mis movimientos de mi tarjeta de crédito, el despliegue de los movimientos tiene un error, no deja visualizar los movimientos, la pantalla no lo permite. Arreglen ese detalle, es importante ver el detalle de nuestros gastos cono clientes.",accountability
726,Nunca funciona. La peor app de banco del Perú. la mitad del tiempo sale mensaje de que están actualizándola o algo. recomiendo tener siempre otro banco y otra app xq si dependen solo de esta van a pasar un mal rato.,not_applicable
727,"mala experiencia con el plin, la bendita clave dinámica no llega grrrr",authenticity
728,"Cada vez que intento ingresar el aplicativo dice ""en este momento no está disponible la app intente más tarde"" tengo que desinstalar y volver a hacerlo para que funcione. Deberían mejorar el aplicativo para el acceso sea en cualquier momento y sin trabas",not_applicable
729,"Basvra de app, hace varias horas que deseo hacer pagos por el aplicativo ya que ahí siempre cuento con mi dinero y la barbaridad de aplicativo no funciona, en más adelante o pronto me trasladare a otra banca financiera! 👎",not_applicable
730,la clave dinámica nunca llega,authenticity
731,"problemas con la clave dinamica, no estan llegando, no se puede hacer transferencias desde la app, sin las claves dinamicas, solucionen eso...",authenticity
732,"Estas últimas actualizaciones han malogrado la app esta recontra lento en el uso, y no permite realizar transacciones a cada rato se cae.",not_applicable
733,pésima app ... no puedo ingresar ni a ver mi estado de cuenta,not_applicable
734,"está de mal en peor , la app no me deja hacer transferencia ni plineos, la clave dinámica no me llega",authenticity
735,pésima actualización demora muchísimo en enviar claves dinámicas de 10 a 12 minutos,authenticity
736,"No se porque nunca me llega el código de activación cuando quiero pagar o enviar dinero. Y cuando me llega es después de media hora, cuando ya el código no es válido y eso que estoy con buena señal de red. Arreglen ese error lo mas pronto posible, me es imposible realizar mis transacciones.",authenticity
737,no manda mensajes a tiempo para usar el plin,authenticity
738,La contraseña no acepta caracteres especiales...cero seguridad,authenticity
739,"pésimo, desde que actualice no funciona mi app es una sonsera",not_applicable
740,la última actualización es pésima no me sale la clave dinámica para plinear,authenticity
741,horrible,not_applicable
742,Pésima app,not_applicable
743,Malísimo. demora mucho cada gestion de pago,not_applicable
744,"su app es una porquería! nunca llega la clave dinámica, uno necesita pagar rápido y nunca llega",authenticity
745,"Deberían quitar la clave dinámica la hace muy lenta a la hora de realizar los pagos , está malisima",authenticity
746,el app es una completa porquería,not_applicable
747,"Pésimo muy mal no puedo transferir mi dinero a yape o plin aparece una casilla de clave dinámica que jamas envían y ya más de 1 semana con este problema, antes esa clave dinámica no era necesaria para yape o plin ahora esta peor q nunca, pésimo me atrasé en mis pagos ,para q piden actualizar cada semana si no sirve su App",authenticity
748,"para mí funciona bien, siempre deben mejorar en cuanto la seguridad",not_applicable
749,muy mala falla su clave dinámica,authenticity
750,"Esta app es una desgracia, desde fines de diciembre NO puede plinear porque jamás llega la clave dinámica, esto es insostenible!!",authenticity
751,"Pésima las últimas actualizaciones, abres la app y se queda colgada. Ya he reinstalado 2 veces. 👎",not_applicable
752,las claves especiales demoran mucho ... cada vez es más ineficiente,authenticity
753,"de verdad q porquería de aplicación a cada rato se cuelga, hay q desinstalar y volver a instalar a cada rato",not_applicable
754,"nunca llega la clave dinámica que fastidio y encima es un sol lo que deseo pagar, para una urgencia nose puede!",authenticity
755,Es la peor aplicación...a quien contrataron ....a una sarta de incompetentes,not_applicable
756,no se puede acceder cada 6 horas es un problema de la nada no se puede ingresar,not_applicable
757,demora mucho para q llegue la clave dinámica,authenticity
758,De las cosas más absurdas transferencias internas Interbank a Interbank demoran en mostrarse efectivas de otros bancos a Interbank son de inmediatas y la mejor parte de Interbank a otros bancos también se reflejan de inmediato tienen que mejorar eso adicional que la app abra en notificaciones siempre es perdida de tiempo para el usuario.,accountability
759,una basura no deja hacer ni un plin de un sol ...eso que te llega el código nunca llega después de horas llega que horrible,authenticity
760,"una desgracia, la clave token llega muy lento y cuando lo ingresas ya caducó.",authenticity
761,Pésimo servicio El dinero esta en la cuenta de ahorro y no cargan la cuota vencida de la tarjeta teniendo la cuota vencida. El abono llegó el 3 de mayo y hasta el el 6/05 no lo cargan..,integrity
762,"hay problemas al momento de realizar las operacioness, es lento y no aparece el código para realizar las transacciones.",authenticity
763,"No reconoce la contraseña. desinstalo, instalo, entro, y al rato... no reconoce la contraseña de nuevo, desinstalo, instalo, entro, y al rato no reconoce, y así me la paso como un pelotudo. Qué hago? Me cambio de banco?",authenticity
764,"no me llega la clave dinámica cada que quiero hacer un pago, el app es prácticamente inútil, no puedo hacer ningún pago sin que llegue la clave dinámica",authenticity
765,"Porquería de aplicación, carga lento y lo que más me irrita es su plin con su clave dinámico. Encima de cargar una eternidad en cargar, cuando le aplicó la clave me sale que expiró por esperar demasiado, es el colmo",authenticity
766,la horrible clave dinámica que nunca carga dios... una quiere transferir o plinear dinero urgente y nunca llega esa dichosa clave .. siempre use BCP.. pero en mi trabajo lamentablemente solo pagan mediante este banco... horrible experiencia la verdad... prefiero otras bancas moviles,authenticity
767,no puedo plinear,not_applicable
768,no me deja hacer nada,not_applicable
769,una porquería se para cayendo,not_applicable
770,no me gusta,not_applicable
771,nunca llega el código de confirmación y es muy lenta no se que está pasando con esta última actualización,authenticity
772,poco amigable,not_applicable
773,la app falla mucho,not_applicable
774,"me pide actualizar pero no me deja total? mejoren su app, se supone que nos facilita las transacciones que necesitamos hacer para los que no tenemos el banco cerca es un problema que se genera cuando la app no funciona correctamente, dejen actualizar porfavor esta días así.",not_applicable
775,asco de aplicación la verdad con las claves dinámicas que ni llegan la notificación y cuando llegan sale que está vencida,authenticity
776,"fue buena, ahora no sirve, se cuelga a cada momento, no envía clave dinámica a tiempo y cuando la envía ya expiró la operación, los asesores no solucionan nada solo te indican que van a informar al servicio técnico, mientras tanto tengo que pagar por disponer de mi dinero en un agente bancario.",authenticity
777,"antes funcionaba muy bien, desde sus actualizaciones siempre tiene errores para ingresar, siempre aparecen alertas de tuvieron inconvenientes y no se puede abrir, y la he desinstalado varias veces y el problema persiste. realmente no se que está pasando con el banco de Interbank pero no está generando confianza .",authenticity
778,nunca llegan los mensajes de clave dinámica,authenticity
779,"dese la última actualización, la app no sirve para nada. para hacer una simple transferencia de Plin o yape te es imposible porque no te brindan la clave dinámica rápido me tomé una hora para poder hacerlo",authenticity
780,medio,not_applicable
781,"solo 1 semana usando el Plin de Interbank y pésima experiencia, la clave SMS solo llega cuando salgo de la operación...",authenticity
782,Me está dando mucho problema para ingresar y para hacer pagos.,not_applicable
783,"la verdad la app tiene problemas serios, sobretodo para el envío de la clave dinámica, demora tanto o nunca llega, al parecer el banco no hace nada por solucionar este problema, cambiaré de banco a la brevedad.",authenticity
784,"No llega la clave dinámica, y te la pide hasta para planear un sol",authenticity
785,malaso se queda colgado al segundo y tercer intento al entrar,not_applicable
786,"Es la peor aplicación bancaria, no se puede realizar ninguna operación por su maldita clave dinámica sin sentido que nunca lleva o se demora demasiado. Busquen otro banco porque este es una desgracia.",authenticity
787,"La última actualización no sirve,no permite ver los movimientos o sale ""no hay ningún movimiento"". De ser la mejor app, pasó a ser lo peor.",accountability
788,no funciona plineae. no llega el codigo sms,authenticity
789,"se habilita cuando quieren, piensa que la gente no necesita trabajar",not_applicable
790,No está funcionando desde anoche. Está poniendo en apuros hasta para pagar un taxi.,not_applicable
791,no carga la clave dinamica,authenticity
792,"desde que hackearon el banco interbank el app, tiene muchos problemas siempre que entro, dice no hemos podido realizar tu operación estamos trabajando para solucionar el inconveniente, llevo más de un día intentando de entrar al app y no me deja.",resistance
793,"Arreglen la app tiene muchos errores y son varias veces que me deja en vacío, cuando necesito pagar con mi billetera virtual. La clave dinámica se suele generar después de tiempo y luego que dice que el tiempo ya expiró",authenticity
794,"muchas veces cae para realizar el plin, 50% de veces no llega ma clave dinámica, 25% super lento en llegar, deben mejorar mucho en esa app",authenticity
795,la verdad....pésima.....no puedo realizar ninguna operación 100pre sale Lo sentimos en este momnto etc etc bla bla dsps d cguir todas las indikciones akba 100pre allí.....ni plinear ni nada....y eso q ya kmbié d klave komo pidió y aktualicé todo 3 vcs ya tmbn komo pidió.....1 porkería la verdad....x eso yo prefiero efektivo o dinero plástiko ....las apps c kuelgan.....no sirven......1 estupidez....desde q reformaron su sistema cgun para mejorar y modernizar y bla bla bla c ha ido todo al diablo,not_applicable
796,pésimo,not_applicable
797,la clave dinámica se demora demasiado en llegar o nunca llega,authenticity
798,"llevo semanas esperando la clave dinámica, fea app la verdad",authenticity
799,"No llega la clave dinámica, no se puede plinear. Pésimo servicio.",authenticity
800,demora demasiado su clave dinámica y a cada rato pide actualización,authenticity
801,La app esta pesima no llega nunca la clave dinamica,authenticity
802,un asco de app,not_applicable
803,la ultima actualización no permite realizar ningún pago ...,not_applicable
804,"Muy molestas las notificaciones que intentan venderte algo. Prefiero desactivar las notificaciones e ingresar a la app si necesito verificar algún pago por Plin. Le pondría 1/2 estrella.",not_applicable
805,"el app es terrible no se puede realizar ninguna operación, es totalmente inservible.",not_applicable
806,Se cuelga constantemente y no da respuesta,not_applicable
807,la anterior app era mucho mejor,not_applicable
808,La verdad cada fin de mes y 15 ka aplicacion no funciona bie a la ves tengo una cuenta en dolares q no se visualiza,accountability
809,Es normal que las claves dinámicas demoren demasiado en llegar ? o hay una variable que impida que llegue rápido,authenticity
810,esta fallando demora mucho tiempo en enviar código d verificación y es un tema eso debería de actualizar la app,authenticity
811,"Desde la última actualización no se puede hacer casi nada en la app, las claves dinámicas demoran en llegar aunque quieras plinear 1 bendito sol tienes que esperar que esa clave dinámica llegue pero nunca llega y si llega es después de 15 min cuando ya ni vale la clave.",authenticity
812,"Pésima app, demora en llegar la clave dinámica y hasta eso ya se paso el tiempo.",authenticity
813,"Pésima aplicación, varias veces no deja ingresar a la app, perjudicandonos como usuarios al momento de cancelar algun pago",authenticity
814,la clave dinámica nunca llega es una porquería la app,authenticity
815,"no puedo ingresar a la app hace varios días, asco",authenticity
816,"llevo exactamente 24 horas tratando de ingresar a ver sobre una institución y que van a solucionar ... en verdad un desastre! una App es para realizar movimientos rápidos y seguros, ahora prácticamente tengo que ir al banco a hacer los trámites, que mal",authenticity
817,"Terrible servicio, no me permite ingresar a mi cuenta, pese a instalarlo en varias oportunidades",authenticity
818,son varias veces donde la app no me funciona por dias,not_applicable
819,"Cuando quiero pagar mi préstamo el día de vencimiento por la noche, me sale siempre error. Se supone que por algo ponen fecha de vencimiento, no hora. No me deja pagar ese día y tengo que hacerlo al día siguiente, con su consiguiente mora. Pésimo!",integrity
820,interbank cada vez esta peor,not_applicable
821,el app es demaciado lento,not_applicable
822,pésima! el peor banco del Perú. La clave dinámica llega en 10 minutos y la app ya no la acepta por que el tiempo de sesión es largo. no tiene lógica. No puedo retirar mi dinero. Mañana mismo elimino mi cuenta. Interbank nunca más!!,authenticity
823,es una porquería de App. la clave dinámica nunca llega. no puedo hacer ninguna operación. si duda el Yape es mucho mejor y más amigable. no tiene tanta estupidez de calve dinámica que sirve para nada.,authenticity
824,casi nunca me llega la clave dinámica y es un dolor de cabeza deben mejorar su sistema,authenticity
825,Es una app que no ayuda en nada actualizan pero cada vez está peor no llega ningún código de confirmación y el plin no funciona.,authenticity
826,nivel de seguridad malísima y demora en hacer operaciones,authenticity
827,"Se va la señal a cada momento, no te permite ingresar tienes que estas descargando a cada momento la aplicación",not_applicable
828,"Desde las ultimas actualizaciones su funcionamiento deja mucho qur desear, realmente pésima app",not_applicable
829,muy mala,not_applicable
830,"Desde la última actualización no deja pagar, siempre aparece que esta en mantenimiento.",not_applicable
831,Muchas fallas en el plin,not_applicable
832,ineficiente. a cada rato falla el sistema y no se puede hacer transacciones,not_applicable
833,"cada vez que no puedas ingresar a tu cuenta x la APP, después que se restablece, el monto cambia por céntimos meno o soles menos. ojala vengan otros bancos que compitan y CRP se vaya al crj.",integrity
834,"Que pésima actualización, no permite hacer plin a otra entidad... solo sale INCONVENIENTES. YA no funciona tan bien como antes.",not_applicable
835,dejo de ser el mejor app de lo bueno a lo peor,not_applicable
836,Al usar Plin nunca llega la clave dinámica. Varias semanas que viene ocurriendo.,authenticity
837,no sirve,not_applicable
838,"Tiene demasiados problemas, a veces ni siquiera entra al aplicativo y te dice ""lo siento estamos solucionando un inconveniente"" o a veces tardan en mandar los códigos para hacer algún plin. Deben optimizar mejor su aplicativo. También debería haber la opción de colocar alguna descripción cuando se realiza un plin.",authenticity
839,nunca funciona,not_applicable
840,nose k pasa con el app de interbak pero no deja transferir a otros bancos ni pagar ni hacer recargas na de nada voy al agente me sale k mose puede retirar mi dinero k mrd ahora mi plata se kedo el banco,integrity
841,"La aplicación es cada vez peor, la clave dinámica demora horas en llegar y hay ocasiones que no llega es muy estresante.",authenticity
842,mucha actualialisacion del app. pesimo,not_applicable
843,Es una decepción la aplicación antes funciona bien y ahora se demora mucho la clave dinámica y no te deja plinear.,authenticity
844,"pésimo ,no puedo plinear xq me piden código dinámico y ese código me viene después de una hora , no puedo plinear a nadie x ese codigo se demora demasiado estoy angustiada xq no puedo realizar ningún pago xq se demora el código ,exigo un arreglo inmediato xq tengo q retirar ese dinero y no puedo x la demora del código cm es eso posible que esté pasando con una aplicación q es para uso del dinero",authenticity
845,"Muy deficiente la app, no genera la clave dinámica, no te permite hacer movimientos continuos, en mi opinión y según mi experiencia con esta última actualización no sirve",authenticity
846,"Siempre pasa que no me deja iniciar sesión que tienen inconvenientes, no comprendo porque con el dinero que tienen no le dan solución",authenticity
847,"anda fatal, el código para hacer las operaciones nunca llega, cada vez peor.",authenticity
848,"utilizo la app para los pagos del Cole y tengo ya un par de días que me sale su mensaje de error ""Lo Sentimos"" desde la última actualización la app no sirve para ningún tipo de pago.",not_applicable
849,muy mala la aplicación nunca llega la confirmación de la clave dinámica y luego dice mantenimiento de plin,authenticity
850,"Que terrible es su aplicación, siempre que lo necesito no abre.",not_applicable
851,nunca puedo hacer pago porque no me sale la clave dinámica,authenticity
852,"Hasta ahora no funciona el plin, sigue sin llegar la clave dinámica. Pésima app que genera atrasos",authenticity
853,malaaaa,not_applicable
854,siempre puedes confiar en que de la nada no te deje hacer ninguna operación,not_applicable
855,a cada nada me sale tenemos inconvenientes estamos trabajando en ello ya arta estar instalando a cada rato,not_applicable
856,"Sinceramente era muy buen aplicativo, pero últimamente falla en todo, para ingresar sobre todo, que fatal, cero estrellas",authenticity
857,"terrible hasta por un monto mínimo de 1 sol te pide la clave dinámica y nunca llega me hace pasar malos ratos, que sucede con los ing de sistemas terrible situación",authenticity
858,"Es pésima la recepción de las claves dinámicas. Mejoren y usen el mismo método que usa el YAPE ( token digita), ahí nunca he tenido problemas.",authenticity
859,la clave dinamita está pesima,authenticity
860,pésima,not_applicable
861,la clave dinámica nunca llega una stupides,authenticity
862,me aburre usarla ya pongo mi dni y dice error luego si llego a abrir no plineanes todo un caso,authenticity
863,Horrible no lo tengan no sirve,not_applicable
864,"Es una basura esta app, cada semana requiere actualizar... un desastre ya me esta llegando tener vinculo com este banco",not_applicable
865,no puedo plinear ya voy 2 dias q se demora en llegar la clave dinamica por favor arrglen eso,authenticity
866,nunca abre,not_applicable
867,Tengo que instalar y desinstalar para que funcione,not_applicable
868,"No se que pasa con el App, no puedo realizar los pagos, esta que funciona mal, deberían revisar",not_applicable
869,"No ejecuta la operación, indica que no se pudo , pero luego se hace la transferencia engañando al usuario, esto está TERRIBLEMENTE MAL !!!?",integrity
870,una porquería de la última actualización no sirve demora en llegar la clave de tranferencia deberían agregarlo,authenticity
871,"desde que me obligaron actualizar la cual no debería serlo, esta super lento cuando ingreso para seleccionar u operación demora en cargar y se cierra automáticamente después de un tiempo",not_applicable
872,"Terrible experiencia, no me manda la clave dinámica en más 10 minutos y cuando llega ya expiró el código, llevo más de 5 días así, no puedo usar mi dinero por plin, pésima aplicación",authenticity
873,Ha venido a menos,not_applicable
874,"NO LA Descarguen en el momento mas importante y urgente te pueden dejar sin sacar dinero, Gracias a ustedes perdi mi vuelo gracias basuras",not_applicable
875,no llega el codigo de seguridad a los mensajes al plinear,authenticity
876,Se transferió doble de mi alcancía a la cuenta principal y lo peor es que cuando plinee también lo hizo 2 veces el día hoy. Este bug es crítico. También recibí una notificación de transferencia que no es mía. Antes no pasaba esto.,integrity
877,una desgracia es esta app,not_applicable
878,"La aplicación es demasiado lenta, el código de verificación demora en llegar y cuando ya caducó. La última actualización sólo trajo problemas",authenticity
879,"porquería!! ,la clave dinamica nunca me llega y tengo que esperar a que plineen , se supone que es una app que maneja dinero, si seguirá así , me tendría que pasar a BBVA por plin .",authenticity
880,"cuando quiero entrar sale el mensaje e NO HEMOS PODIDO REALIZAR TU OPERACIÓN Estamos trabajando para solucionar el inconveniente, bastante seguido sale ese mensaje cuando quiero ingresar que pasa o que están haciendo con mi dinero ? si lo están trabajando no estoy recibiendo ninguna comisión que pasa , que se pronuncie RODRÍGUEZ PASTOR o será público en la TV y viral en las redes sociales ya que se denota una mala intención sin autorización de los usuarios",authenticity
881,"Pueden arreglar el problema de la clave dinámica porfavor, tengo es esperar demasiado tiempo para que aparezca dicha clave y es un fastidio, ya que necesito realizar operacion y no se puede hasta que me llegue la clave y para variar al esperar demasiado esa clave dinámica se expira y tengo que solicitarlo nuevamente pero está por demás ya que nuevamente se repite el tiempo de espera.",authenticity
882,"He estado intentando transferir dinero por seis horas, la clave siempre llega como cinco minutos después, es imposible.",authenticity
883,"todo el tiempo presenta inconvenientes, no carga, no plinea, está fallando demasiado",not_applicable
884,"Estoy incómodo y molesto, desde la última actualización la app la clave dinámica NUNCA LLEGA, NO PUEDO PLINEAR NI TRANSFERIR. siento que mi dinero está secuestrado, no es la única vez que pasa esto.",authenticity
885,siempre hay errores en el app y no dan una solución rapida,not_applicable
886,"No puedo entrar a la app, me dice que están trabajando en el inconveniente",not_applicable
887,siempre hay problemas con el aplicativo y siempre pide codigo de verificación,authenticity
888,La última actualización la hizo muy lenta.,not_applicable
889,"no sé que está pasando con la App pero hace una semana me esta fallando, no abre lo he desinstalado y sigue igual",not_applicable
890,Casi nunca se puede plinear o transferir. si no te hubiera dinero también en otro banco no se como haría.,not_applicable
891,"pésimo servicio! me dan asco como banco, me han hecho perder el tiempo he tratado de comprar en Zara con mi tarjeta pero su basura no sirve ni para el caldo de perro",not_applicable
892,"pésima app nunca me llega la clave dinámica, tengo que ir al cajero obligatoriamente",authenticity
893,La clave dinámica jamás llega.,authenticity
894,la aplicación se cae constantemente lo que no me permite hacer pagos con plin y estoy insatisfecho con la optimizacion de la app,not_applicable
895,No sirve ... arreglen esta app no se puede hacer ninguna operación se supone que la app esta para eso no? pero no sirve ... 000000000 estrellas,not_applicable
896,no hay opción de ponerle CERO!?? la verdad que sienpre anda caída y cuando quieres hacer uso de tu dinero no puedes por qué nunca te llega el pin de validación.,authenticity
897,"Justo cuando se necesita la app no funciona. Pide actualización a cada rato y en lugar de mejorar, solo empeora. La clave dinámica nunca llega o lo hace media hora después de solicitarlo. Con tantas fallas, pone en duda el tema de seguridad y utilidad en casos de emergencia.",authenticity
898,pésimo,not_applicable
899,que basura no puedo plinear estoy pagando y qu do en ridículo por su estupida app,not_applicable
900,el sistema de plin se cae a cadarato de noche o que esta pasando nesecito aser mis operaciones y no puedo,not_applicable
901,Excelente APP,not_applicable
902,"hasta ahora no arreglan la deficiencia de la aplicación, sigue dando qué decir",not_applicable
903,La clave dinámica nunca llega para transferir de igual manera al momento de plinear ni 5 soles deja hacerlo sin la clave que nunca llega hice mi reclamo en sus oficinas no solucionan hice reclamo por WhatsApp seguí los pasos que me decían lo mismo de siempre pésimo servicio.,authenticity
904,muy mal,not_applicable
905,"muchas veces no termina de cargar y a cada rato sale el mensaje de lo sentimos inténtalo más tarde, por lo tanto no he podido hacer pagos a tiempo",not_applicable
906,"Ni entiendo que continuamente estén actualizando aplicaciones sin ningún motivo, jamás! de ven mejoras y solo hacen que ocupar más memoria de los móviles, celulares, computadoras, cada vez vamos a peor, hasta que ya los usuarios nos cansemos de tanta idiotez... luego de quién será la culpa?",not_applicable
907,"siguen fallas en plin, en transferencias, con claves dinámicas no llegan",authenticity
908,no puedo hacer nada ni yapear ni transferir,not_applicable
909,Peor que pésima app. No llega la clave dinámica por lo que es inservible. Y desde su soporte técnico no dan ninguna solución. Mejor manejar el dinero con otros bancos.,authenticity
910,no sirve está aplicación,not_applicable
