id,comentario,clasificacion_ISO_25010,banco
3336,"Ojalá puedan actualizar la aplicación, colocando algún dígito o algo así para que cuando vas a depositar no se vea el monto principal del dinero que se tiene en la cuenta.. Gracias 😘 bendiciones",confidentiality,BN
3369,"Pésima aplicativo, por este medio fui víctima de una estafa de un préstamo no solicitado y lo, peor no me dieron solución dejándome 2 meses en observación para decirme la culpa fue mia , el banco nunca pierde, ahi su personal me dijeron que este aplicativo es el mas inseguro y tienen muchos problemas por eso , no se lo bajen es un peligro ese aplicativo .",resistance,BN
3394,"Fatal, hice transferencia a celular y salió constancia pero no llego el dinero a los destinarios ni yape ni plin, hice reclamo dijeron 15 días y hasta ahora pasaron 35 días y no hay devolución ni respuesta al reclamo,un asco la app Desactivare la app",integrity,BN
3401,"Tiene error con generar la clave, es una perdida de tiempo esta app mediocre",authenticity,BN
3406,"No abre mi aplicación, podrían revisarlo, Porfavor ojalá no me estén robando.... :(",confidentiality,BN
3411,"Que esta pasando con ésta última actualización, no se puede compartir el baucher de tranferencia. Antes sí se podía con toda normalidad.",non_repudiation,BN
3417,"Por favor qusiera ayuda eh realizado una Transacción y su sistema se paralizo eh hizo una tranferencia sin mi permiso, necesito la devolución de mi dinero.",integrity,BN
3420,"Deberian darnos la opción de visualizar mas movimientos, y también la opcion de enviar movimientos a nuestro correo, es importante controlar y verificar nuestros movimientos.",non_repudiation,BN
3425,"La reinstalé porque volví a tener actividad en este banco pero resulta que la actualización de la aplicación está peor que la anterior. Todo iba bien hasta que me dijo que traté de ingresar 3 veces incorrectamente, lo cual no sucedió (por lo menos no de mi parte) y nunca más pude volver a entrar. Me salía error, en estos momentos no podemos atender su solicitud, una y otra vez en varios días así que la desintalé de nuevo. No sé si les importa pero están haciendo un PÉSIMO trabajo",authenticity,BN
3426,"MAL ESTA APLICACIÓN, (por más que la actualizo) Y es que; 1 vez al mes o cada 2 meses, en mi primer intento(y sin equivocar clave internet); me advierte un texto que Yo, ""ya hice 3 intentos errados"" y por ESO no podré ingresar a mi cuenta. Y esperar 24 horas a más tal vez. Demasiado mal. Y peor siendo en estás fechas cuando uno lo necesita más. Luego cuando llamo a informar o reclamar al banco, simplemente te contestan ""que no pueden ayudarte"" o que tal vez no lo use correctamente. Solo en b/n.",authenticity,BN
3429,"Utilizar esta aplicación del BN, es una verdadera tortura, pero es menos insufrible que ir al mismo banco. De tanto en tanto, indica que se ha ingresado 3 veces la clave de manera incorrecta, cuando en realidad se ingresó bien y una sola vez; parecería que los delincuentes están tanteando a ver si les liga. Y las más de las veces, simplemente es imposible acceder a la aplicación por algún error o imposibilidad del mismo sistema. En fin, si no fuese necesario este banco, estaría quebrado.",authenticity,BN
3434,"Esta actualización me parece pésima, se me venció mi tocken, fui a ventanilla y dicen q ahora es por msj de texto. No se puede abrir la app sin antes realizar la actualización de datos, llega la clave de ms y sale el bendito anuncio que en estos momentos no podemos atender la actualización de datos. Señores BN, realicen una app para facilitarnos las operaciones.",authenticity,BN
3435,"Una pésima experiencia desde que ingresas a la app. Para que crean una aplicación si lo único que van a permitir realizar es ver tu saldo!!!. No se puede hacer transferencias, pagos, giros ni nada. Hasta ahora no activan el token digital, y cuando te das la molestia de ir al banco para activarlo, te dicen que no está disponible. Realmente la utilidad de la app es casi nula!. Un asco de aplicación.",authenticity,BN
3436,"está app se va de mal en peor, no abre, sale que está fallando, que cuando ingreso la clave que ya ingresé tres veces seguidas y erróneas, demora en abrir, cuando transfieres no llega la clave, si pusieran un poco mas de atención a la app seria bueno, pero no hacen nada por arreglarlo, y estás fallas son de meses.",authenticity,BN
3438,"Tengo una cuenta en este banco por una cuestión circunstancial, la mantuve x ser consecuente con la banca del estado, y quizá aprovechar los pagos de servicios, de tramitaciones de licencias, etc, pero al querer activar el token dijital, su aplicación de pésima calidad, siempre sale el mensaje que están teniendo problemas que lo intente más tarde, etc terrible la verdad",authenticity,BN
3439,"Esta aplicación es muy mala. Se demora mucho para abrir y cuando lo hace te dice ""intenta más tarde"", en otra ""no se puede realizar en estos momentos tu transacción""y sino, ""intentaste tres veces y no puedes ingresar."" Deben actualizar bien la aplicación. Es una pérdida de tiempo. No agiliza nada.",authenticity,BN
3443,"Tienen que mejoras muchas cosas, una de ellas y que me saca de mis casillas es que ingreso mi clave de internet y me aparece que ya realice 3 intentos fallidos, !¿cómo puede ser eso sí recién estoy abriendo la app?! Y la segunda que la opción de Transferencia directa siempre me aparece en mantenimiento, me pregunto ¿porque? es que acaso se les dió por dejarlo asi, o se les olvidó de terminar el dichoso mantenimiento",authenticity,BN
3444,"En la última actualización por defecto te pide que ingreses el código o clave de token, resulta innecesario este requisito puesto que puede ser confirmado con un SMS del titular de la cuenta por telefono, además que resulta imposible para aquellos que perdieron o dejaron de utilizar el token por algún. Deberían con mejor criterio lógico e intuitivo desarrollar el apk, resulta frustrante recurrir a un apk de un banco que tiene tan largas colas y no poder realizar lo que con la competencia lo hace",authenticity,BN
3445,"Muchas veces no funciona la app, quiero saber mi saldo y aparece que no se ha podido procesar la operación y otras veces que ingresé mi clave erróneamente 3 veces y no me permite entrar hasta el día siguiente. Para variar, ya no se puede revisar el saldo ni movimientos desde la web. Cada vez peor el BN, me genera más problemas que antes.",authenticity,BN
3447,"Pésimo realmente, no solo por qué demora en ingresar, sino que además, aún y cuando ingreso la clave correcta, me dice que está mal y en el primer intento me bloquea por completo, diciendo que hice 3 intentos errados, afectando así la posibilidad de hacer operaciones hasta en el cajero.",authenticity,BN
3450,"Hace un par de meses atrás la app empezó a fallar al ingresar decía que no podía atender mi solicitud, luego al querer colocar mi clave decía que ya hubo varios intentos fallidos cuando recién estaba entrando, al momento de hacer las transferencias sale que no se puede la página se pone en blanco y se congela.",authenticity,BN
3451,"Llevo meses con el mismo problema, me pide actualizar datos pongo la clave token y una vez q coloco aceptar se reinicia y vuelvo al inicio, cambie a clave SMS y lo mismo, desinstale y volví a instalar la aplicación y siempre es lo mismo me pide actualizar datos una vez q pongo la clave se vuelve a cerrar la aplicación y al final no puedo hacer nada, ¡¡PÉSIMA APP!! ¿Cómo justifican su sueldo los programadores si no corrigen este error en meses? Pff",authenticity,BN
3452,"Presento mi queja: Actualice la app, y al colocar mi clave me dice ""Ud. ha errado su clave 3 veces seguidas"" y así sucesivamente no me deja ingresar para realizar operaciones, pésimo servicio, obliga a recurrir a los agentes físicos y exponerse. Espero solucionen pronto las fallas de la app. y no tener que migrar a mi Banca Principal ...",authenticity,BN
3454,"Desde hace días que constantemente no me permite ingresar a la app, me aparece que no se ha podido procesar la operación. Llamo y me dicen que están en proceso de mantenimiento de la app, pero desde hace 4 días que sigue así la app. Tampoco me permite realizar operaciones como transferencia indicándome que active mi Token digital, pese a tenerlo ya activo. Por favor, solucionen estos inconvenientes. Necesito realizar operaciones y pagos.",authenticity,BN
3455,"Su actualización no sirvió... Sigue con las mismas fallas... Que se encuentran en mantenimiento... Que en estos momentos no es posible atenderlos... Que no se puede realizar transferencias interbancarias ni inmediatas, ni diferidas... Encima se pierde tiempo tener que abrir mensajes para ver el código y anotarlo... Por favor corrijan y que los códigos se inserten en la transacción que uno está realizando. Gracias.",authenticity,BN
3456,"Al momento de ingresar a la app me sale que he realizado 3 intentos errados de clave cuando recién estaba ingresando para realizar una transferencia. Esto sucedió después de haber activado la clave sms. Veo que este problema le sucede a muchos usuarios y es necesario que lo arreglen. Ir al banco es un fastidio, se pierde tiempo, es peligroso y sobre todo uno se expone al contagio. ARREGLENLO YA para que uno pueda permanecer en casa y realizar sus pagos tranquilo.",authenticity,BN
3457,"Dejo de funcionar el aplicativo, la app se queda congelada y no deja colocar ningún dato, solucionen este error rápidamente, como yo tienes muchos clientes con el mismo problema. Las claves dinámicas también. Dejaron de funcionar y no tenemos el tiempo para formar largas colas por volver a gestionar la clave otra vez. Que falta grave de atención.",authenticity,BN
3458,"Está aplicación está cada vez peor, no permite ingresar y cuando reinicio mi equipo se desactiva el token digital, hay que acudir al banco, cuando no hay tiempo de estar haciendo largas colas para solucionar este problema, deberían permitir que uno mismo pueda activarlo en cajero al menos así como es en otros bancos. Ojalá lean los comentarios de los usuarios y tomen en cuenta la inconformidad de todos",authenticity,BN
3463,"La aplicación al abrir, notifica que el servicio no está disponible. Al registrar los datos de la tarjeta, y ingresar la clave correcta, la app notifica que es claves errada, intento otra vez, y persiste con al notificación. Cierro la app y vuelto a realizar el login, y recién lo acepta. El aplicativo contiene muchos errores en la capacitación de respuesta.",authenticity,BN
3464,"Acabo de actualizar la app y no puedo ingresar porque sale ""en este momento no hemos podido procesar la operación"" o si logro entrar aparece otro mensaje donde dice que ya hice 3 intentos con mi clave. He tenido el mismo problema durante todo este año, antes tambien pasaba pero al menos era muy temporalmente, últimamente es demasiado frecuente.",authenticity,BN
3468,"Desde el año pasado la aplicación falla, ya no se puede hacer transferencias interbancarias directas solo diferidas. Ahora la última novedad es que no reconoce el token, dice que pones la clave mal cuando la estas poniendo bien y se bloquea, me cambie al sistema SMS y ahora solo dice que no se puede atender la solicitud y asi todo el dia. No se porque una entidad del estado de aventura a hacer cosas que no puede mantener, dicen que facilitan las cosas para no ir al banco y lo empeoran todo.",authenticity,BN
3471,"Anteriormente estuvo funcionando bien, y ahora no vale para hacer transferencias, recargas, giros, retiros, etc. hace pocos días me afilié a la clave dinámica y ahora de vuelta me pide que me acerque al banco, muy mala... demasiado mala. Sugiero que mejoren para trabajar sin dificultades y necesitamos para cualquier emergencia. No para adorno...que mala.",authenticity,BN
3474,"Con la última actualización no puedo hacer nada. Me piden actualizar datos, para ello piden digitar la token, lo hago y me rebota, sale ""operación no procesada"", repito los pasos y sigue sin funcionar. Luego deseo hacer transferencia a otro banco, en el horario correcto, coloco toda la información y el monto, y cuando hago clic en SIGUIENTE, sale un anuncio de que el servicio no está disponible. Entonces la app no me sirve para nada. Solo sirve para ver cuánto dinero tienes y tus movimientos.",authenticity,BN
3480,"Pésimo servicio, al momento de actualizar el app piden reiteradas veces colocar el token digital para actualizar los datos y nunca se puede ingresar a ver ninguna transacción o verificar saldo, no se puede hacer absolutamente nada en conclusión, una tontería... Lo peor es que una no se puede comunicar con el banco porque sus canales de atención no sirven.",authenticity,BN
3481,"Espero que solucionen el problema. Muchos usuarios estamos siendo afectados, y veo en los comentarios que es hace tiempo. En mi caso hace 5 días quiero entrar a la aplicación, en diferentes horarios durante el día, pero me piden actualizar datos y cuando ingreso el código que llega al celular. Dice: ""no puede En estos momentos no pueden atender la solicitud"" 🙄",authenticity,BN
3482,Es horrible. Muchas veces sale que he ingresado erróneamente 3 veces y en otras ni carga o solo aparece que no se ha podido procesar la operación cuando ni siquiera uno a ingresado. Ahora me pide nuevamente que actualice mi información pero para eso me pide un código el cual no puede ser enviado por cierto problema. Es de lo peor. 0 estrellas.,authenticity,BN
3483,"Es la peor de las app de banco que tengo (tengo otras 3), muchas veces no abre, algunas otras veces sale que ingrese mal mi clave 3 veces cuando solo ingresé 1 vez, y bien ingresada. Solo tiene para pagar algunos servicios. No se permiten hacer transferencias después de las 4, ni los sábados ni domingos. No permite agregar números frecuentes.",authenticity,BN
3485,"Pésima aplicación no sirve para nada, desde agosto que se actualizo y no puedo hacer ninguna transferencia, tengo que retirar y depositarme a mis otras cuentas de bcp, no me permite ingresar ningún dato, y la clave token se desactiva, cuando ya lo autorice, muy mala aplicación, espero que vuelva a ser como estaba antes de agosto. 🤦🏻‍♀️ Y no se merece ninguna estrella, solo le pongo una para publicar mi opinión.",authenticity,BN
3487,"Pésima aplicación, se desafilió sola la clave digital y al momento de ingresar otra vez me sale un mensaje para afiliar mi teléfono al token digital, ingreso ahí, me mandan un código y al momento de ingresarlo me aparece siempre el mismo mensaje: ""En este momento no podemos atender su solicitud"" ¿Entonces para que proponen éstas opciones si su App no es lo suficientemente buena y no va a funcionar correctamente? He instalado muchas veces y hasta me han bloqueado la cuenta y no me solucionan nada",authenticity,BN
3488,"No se puede ingresar, me sale que ya hice varios intentos de ingresar y que pase lo permitido, pero yo no he ingresado apenas era la primera vez en semanas, y siempre que quiero entrar pasa ese problema, inviertan un poco en sus programadores por favor... Se trata de dinero, no debería tener fallas de este tipo...",authenticity,BN
3489,"Al parecer no soy el único que tiene el inconveniente de sin haber entrado a la app, me sale bloqueada con el mensaje de 3 intentos fallidos, pensaba que posiblemente habrian ladrones ciberneticos intentando ingresar por la poca seguridad que ofrece esta app y falta de eficiencia de los programadores de esta app, ya que es un error que se repite y se repite, aparte que las funciones que tiene la app, son limitadas y en muchos casos no sirven y para lo único que entro es para ver movimientos.",resistance,BN
3491,"La aplicación nunca funciona, los movimientos que hago no figuran todos en la plataforma y tampoco me cuenta el saldo que debería, además de que me descuentan dinero que supuestamente gasté de más cuando es ilógico y de todas maneras no eh hecho tal movimiento, cuando quiero entrar a la app, no me deja, constantemente sale que mi clave está mal cuando es la correcta, todo mal.",integrity,BN
3499,"La peor aplicación me ha pedido actualización 2 veces en la primera me pedía la clave token, lo digitaba y regresaba a la pagina inicial. Ahora en la segunda actualización me dice token errado o usado en el ultimo minuto, y eso es mentira porque he intentado varias veces y de manera correcta. Incluso en la aplicación me salio que de tanto intentar bloquearon mi token. Un porquería de app!",authenticity,BN
3504,"La app me pide actualizar mis datos, pero en cuanto coloco mi clave SMS se cierra de repente. Lo desinstalé y lo he querido volver a instalar, pero la descarga se detiene cuando llega al 90%. Intenté ingresar a través de la web y cuando lo hago me aparece un mensaje que señala que ha ocurrido un error y que lo intente nuevamente y hasta ahora no he podido acceder de ninguna forma. Pésimo servicio. Espero que se pueda solucionar pronto este inconveniente.",authenticity,BN
3508,"Que basura de aplicación, de vez en cuando me sale el mensaje de que hubo 3 ingresos errados, y no, no estaba mal, pero sigue diciendo lo mismo. Además la aplicación siempre está en mantenimiento o algo así. Esta lenta y fatal, lo peor de todo es del estado.",authenticity,BN
3510,"😡😡😡La aplicación es una porquería, no le pusiera mada de estrella. Cada que quiero ingresar a realizar alguna transferencia o ver mis movimientos, me dice que ya realice 3 intentos, si en ningún momento andaba entrabdo ni intentando nada, y lo otro es que también al ingresar nunca carga me dice que estan solucionando un problema 😡😡😡 por eso ya no utilizaré, es un asco esta aplicación deberían de arreglar eso.",authenticity,BN
3511,Verdaderamente nefasto. Me tienen cansado con su actualización de datos. Lo peor es que puse mi token 3 veces seguidas correctamente y su página web lo detectó como erróneo y me bloqueó el token. Ahora debo hacer una cola de 2 horas para entrar a ventanilla por ineptitud de su sistema.,authenticity,BN
3512,"La verdad no se que está pasando con esta aplicación deberían actualizar esta aplicación, para dar mejor atención a los usuarios, me sale tres veces la clave errada con el primer intento de tal manera que no puedo ingresar, desinstalé la app y volví a instalarlo y me sale lo mismo, es un caos lo siento pero NO los recomiendo, es un cero a la izquierda.",authenticity,BN
3514,"Siempre presenta fallos mostrando el mensaje ""en estos momentos no podemos atender su solicitud"" en cualquier momento del dia, dificultando a los usuarios verificar las operaciones que realizan, y también me sale en ocasiones que mi tarjeta ha sido bloqueada por número de intentos fallidos sin haber intentado ingresar a la cuenta😬",authenticity,BN
3515,"La aplicación no funciona, no puedo hacer ninguna operación, me dice que no tengo mi toquen digital activado cuando realmente está activado, otras ovaciones sale que ya hice 3 intentos errados cuando solo intenté una vez...¿Podrán hacer que funcione bien?...realmente es un fastidio, porquería de aplicación.",authenticity,BN
3517,"Pésimo!! Desde la última actualización no se puede realizar ningún movimiento ya que pide actualizacion de datos con token(eso ya no se usa hace tiempo) ya deberían anular su uso, ahora se realizan los pagos o cualquier actualización con el token digital por favor BANCO DE LA NACIÓN si se actualizan en ese aspecto... GRACIAS",authenticity,BN
3518,"Realmente esta app se supone que deberia ayudar a verificar en que se ah gastado el dinero pero no lo hace , por que resulta que poco a poco mi dinero se desvanece y yo no utilice mi tarjeta en dichas fechas , todo el tiempo pide actualizacion, no se puede abrir por que sale NO HEMOS PODIDO PROCESAR LA INFORMACION, tambien deberia de tener la opcion de poder utilizar dos tarjetas y no la tiene , tomen como ejemplo a BCP que ellos si tienen esa opcion y su sistema no se cae como la de esta.",integrity,BN
3519,Es un asco la aplicación con esta última actualización 😡 no me permite realizar mis pagos y aparte de eso me sale que que ya realicé 3 intentos y se bloquea por 48 h y eso que ni siquiera yo realice los intentos pareciera que otra persona aya intentado entrar pero no ua que vivo solo y solo yo utilizo mi teléfono. La versión más anterior era mejor.,authenticity,BN
3523,"No sé porque tiene el problema de ingresar la contraseña como si hubiese fallado, pero ahora ya está todo normal, solo que con lo que experimenté del problema, ya bastaría decir que la atención al sistema de la banca es muy mala. La atención que le ponen en verificar al usuario es en ocasiones muy terrible en esta aplicación.",authenticity,BN
3525,Pesima actualizacion no me reconoce la clave digital ingrese 3 veces y como que la bloqueo...quise cambiar la clave segui los pasos y me salia QUE INGRESE 3 VECES INCORRECTAMENTE LA CLAVE. Desinstale la app y volvi a instalar y sigue en lo mismo. Me sale un aviso de que por el momento no se puede o no se encuentra activo el servicio. Es un caos...espero poder ingresar desde la web... necesito hacer pagos.,authenticity,BN
3526,"La aplicación es muy pésima, ahora me sale que tuve 3 intentos errados a mi app, cuando no entre hace días deja mucho que pensar 😒 Para colmo la opción de retiro sin tarjeta ni funciona porque cada que quiero usar me sale ""En estos momentos no está disponible"" mi pregunta es: para que implementan más opciones cuando nisiquiera se podrá utiliza.😤😤",authenticity,BN
3527,"Premio a la ineptitud, ineficiencia, incompetencia, el peor banco en atención precencial y la aplicación una tontería completa, no me deja ingresar desde hace días, solo sale que he hecho 3 intentos de mi clave, y nunca ha sucedido eso, nadie da solución, y por la web igual no puedo ingresar, entonces si necesito hacer una operación urgente por si tontería de app no puedo, por la web tampoco y nadie da solución que se puede hacer? Asco de entidad",authenticity,BN
3528,"Veo que a algunos usuarios les pasa lo mismo que a mi, cada vez que intento abrir el aplicativo con mi contraseña aparece un mensaje que dice que he ingresado 3 veces una contraseña equivocada lo cual es falso, exijo una explicación y solución de este problema porque no me permite acceder a la información de mi cuenta",authenticity,BN
3529,"Al principio entre normal al siguiente día, trato de ingresar y me dice que utilizado mi clave 3 veces, cuando no es así, trato de cambiar clave lleno toda la información, para la nueva clave, y cuando voy a dar aceptar ultimo tramo, me sale de nuevo ese aviso, que ya utile 3 veces la clave, esta mal está app, no me siento que esta seguro mi dinero, es frustante, y llamo central, y nadie contesta, solo la música y espere y espere, que mal servicio, y siendo banco del estado debía ser, de primera",authenticity,BN
3530,Realmente una decepción total en estos tiempos en que una no puede salir de casa que la aplicación no funcione como es debido que abra cuando quiera y que toda la vida salga un aviso de SINCRONIZAR SU TOKEN es un abuso. Sobre todo por que ya fui al Banco actualice mis datos pedí que revisarán mi token me dijeron que todo está bien y sigue saliendo el aviso que lo sincronice llamé a los números incados y nadie contesta realmente muy malo el servicio.,authenticity,BN
3531,"Una aplicación pésima, pude descargar después de varios días de intentos fallidos, auna vez instalado no reconoce mi clave y me dice que ingresé pornterecera vez una clave errada cuando no es así. Corrijan esos errores y suban un aplicativo terminado y validado.",authenticity,BN
3533,"Primero que ponen un horario para las transferencias, hacen madrugar porque una necesita hacer la transferencia, ponen un límite? Y a la hora la aplicación decidió nunca abrir, entonces apara que el horario en primer lugar? No tiene sentido, además muchas veces me ha pasado de o poder ingresar a mi cuenta porque ingresé mal mi contraseña?? Si en esa semana ni intente ingresar",authenticity,BN
3534,"Parece que con esta app todo son contras, todas las veces que entro me dice que ud hizo 3 intentos y se bloqueo el acceso a tu banca por 48 horas, como si alguien agarrara mi celular e intentara entrar ai banca, pero no es así, nadie agarra mi celular aparte de mi, y siempre hay problemas al inicio de sesión, cuando presiono el icono de la app, se demora 5 minutos en cargar para que salga los números para escribir tu clave y todo para que me diga que hay errores como si no tuviera Internet",authenticity,BN
3535,Definitivamente está aplicación es peor que ir al mismo Banco. Aparte que nunca funciona y el bendito mensaje de ingreso más de 3 veces clave errada; cuando eso no sucedió. Debería de modernizarlo para poder ver los verdaderos cambios. De nada sirve actualizarlo y seguir con los mismos errores de lo mismo.,authenticity,BN
3538,"Más de un mes que entró al aplicativo ahora ingreso mi clave , me dice que hice tres intentos , género cambio de clave me dice que igual hice 3 intentos enserio que fea aplicación que uno no puede entrar a cualquier hora una solución o den de baja a este aplicativo y así también bloquear la tarjeta eh irme a un banco que realmente trabaje bien , esto no es que me pasa recién esto es desde el momento que descargue la app sale que intente ahora como repito no entro más de un mes y tengo 3 intento",authenticity,BN
3539,"Desde hace varios años, que contamos con la tarjeta, realizó el retiro de dinero por cajero, quedando saldo en soles, la cual no entiendo bajo que política el banco lo desaparece, para lo cual cuento con los baucher, de saldos así como también tome fotos desde este aplicativo, solicito una explicación y la devolución de los soles retenidos mensuales gracias.",integrity,BN
3543,"La aplicación no me deja ingresar a la cuenta. Me sale un anuncio que pide actualizar datos, lo acepto, me mandan el código, lo ingreso y se actualiza la aplicación, cerrando la sesión. Es decir, me pide actualizar los datos pero no me lo permite y por consecuente tampoco puedo ingresar a la cuenta.",authenticity,BN
3545,"Pésimo servicio. Constantemente sale ""usted hizo tres intentos incorrectos"" o ""en estos momentos no podemos responder a su solicitud, inténtelo más tarde"". Y, para activar el token digital demora una eternidad el mensaje de confirmación al celular.",authenticity,BN
3547,"Despidan al programados que hizo esta k-gada de aplicación. Te registra 3 intentos cuando no la haz usado, funciona solo por horas diciendo que no puede procesar tu operación, en la noche se desactiva sin poder usarse, no permite transferencias interbancarias, es una PORQUERÍA.",authenticity,BN
3548,"Enserio, no lo creo, para lo único que uso esta app es para ver los movimientos de mi tarjeta, nada más, solo la uso yo, pero desde ya hace una semana me sale 3 intentos fallidos, he llamado para que me solucionen y literalmente he esperado una hora hasta que me responda una persona que al parecer no le gusta su trabajo y me diga ya lo vamos a solucionar, pero al final no solucionaron nada, entonces me preguntó yo,¿que función tiene una app que me para saltando avisos que no se puede usar?",authenticity,BN
3549,Pésima. Debería ser como la app del BCP porque llevo días y no puedo hacer una transferencia a otra cuenta del mismo BN. Ahora que debemos evitar salir hacen estos experimentos y nos complican más la vida. Si no tienen una app bien programada entreguen token físico porque los mensajes del token virtual llegan con retraso no se puede realizar las operaciones. Ojalá solucionen pronto porque es una pena que el Banco de todos los peruanos de un pésimo servicio,authenticity,BN
3551,Una pésima aplicación yo no la recomiendo a nadie ahora que la eh actualizado me pide colocar token para actualizar datos y se cierra automáticamente generando su propio error aprenda hacer una buena aplicación ni para eso son buenos aparte de que siempre están fuera de linea para hacer transferencia u otras transacciones.,authenticity,BN
3552,No pasa nada con esta aplicación deberían mejorarlo todo cada ves que quiero ingresar solo aparece banco de la nación y después dice que no puede ingresar y sale a inicio otra ves es pésima está aplicación no entiendo por qué no lo actualizan bien cada ves una actualización es pésima es más cuando me depositan y quiero ver el saldo y no quiere entrar aunque ponga la contraseña correcta dice que es incorrecta,authenticity,BN
3554,"Cada vez está peor, a cada rato sale que has ingresado 3 veces tu contraseña y no permite hacer ningún movimiento o consulta. Además la tarjeta multired cada vez que pasa en algún comercio sale inválido. Hay q estar rogando q acceda al sistema sin problemas.",authenticity,BN
3557,Esta muy pecima la app. Pide actualizar datos...y al momento de hacerlo pide el token pero.. Ingresa el token y sale es incorrecto.. Inténtelo otra Ve.. Lo intentado muchas veces y no hay resultados... Lo peor es que no permite realizar ningún movimiento,authenticity,BN
3558,"Pésima aplicación, a la hora de ingresar pongo mi clave digital y sale que es incorrecta cuando no es a si y veo que muchos tienen el mismo problema, es algo aburrido e incómodo tener tal inconveniente y que después tanto tiempo no solucionen dicho error. Pésimo.",authenticity,BN
3560,"Muy pésima mi experiencia a comparación de cualquier otra app de cualquier otro banco, cada vez que ingreso me hace cerrar el aplicativo y ahora me sale el mensaje de que ya intenté 3 veces siento que es la primera vez y la clave es correcta, por favor cambien de desarrolladores de la app están haciendo un pésimo trabajo.",authenticity,BN
3561,Crei que era algun problema con mi cuenta o que algo hice mal... espere mas de una semana que el problema se solucione y nada... me sale que intente colocar la clave mas de 3 veces o solo carga y no llega abrir la aplicación.... solucionen el funcionamiento de la aplicacion.,authenticity,BN
3562,"Pésima app , tenía que ser del Estado nunca funciona !!!! Nunca logro entrar a la primera tengo que intentar hasta 10 veces !! Encima te dicen que tú clave es incorrecta y se cierra la aplicación , deben actualizarla para que sea más fácil acceder .para el usuario",authenticity,BN
3564,"varias veces se BLOQUEA hasta el día siguiente y dice que intente 3 veces errado cuando no fue así...por qué? o hay tantos intentos de hacker? .. otra cosa las transacciones lentas, la inmediata no me acepta más que la diferida, hmm deben mejorar no estoy muy seguro con el de empeño de la app",resistance,BN
3566,"Si hubiese menos1000 ⭐ pondría esa opción. La app está cada vez peor. Intento y recontra intento ingresar para ver el saldo de mi papá y no me cogw el sistema.. me dicen clave errónea por más que la he cambiado 100 veces. Al igual con mi tarjeta, quiero revisar par ver la pensión de mi hij@ y no coge ni nada! Que en serio esta malísima.",authenticity,BN
3567,"Una porquería total, primero lo de la clave y los 3 intentos y ahora sale que tengo que activar la clave digital, ayer y antesdeayer fui al banco por eso, y la aplicación sigue igual no me permite hacer transferencias ni ningún pago. Una porquería el Banco de la nación realmente y no solo en la app, en presencial igual. Lamentable.",authenticity,BN
3572,"He actualizado la app, tal como me pidieron, pero al momento de ingresar me salió que no tenía clave virtual. Ingresé a Generar clave pero me salió su clave es incorrecta. La misma app se contradice. Ahora no puedo hacer nada porque superé 3 intentos. Antes no tuve ningún problema con la app",authenticity,BN
3574,Siempre ponen una objeción sin haberlo.pir ejemplo.ahoriata me dice que ingrese mal mi clave 3 veces lo.cual no es real.y no puedo ingresar y la puedo probar que el ingreso es correcto y no se pir que dice que es erróneo y esto no es la primera vez Por favor mi opinion es real yo puedo demostrarles que ingreso correctamente mi clave y No. De tsrjeta y en la pantalla sale QUE ES INCORRECTO NO UNA SOLA VEZ SINO MUCHAS VECES YO DOGO LA VETDAD Y REPITO PUEDO CONFRONTAR CON LAS GRAVACIONES QUE TENGO,authenticity,BN
3576,"La aplicación cada vez está peor, aparte que no puedo desde hace 2 años hacer transferencias directas, no se puede hacer ninguna transacción fuera del horario de oficina, me dice que ya ingresé 3 veces y me bloquea el acceso hasta el siguiente día y desde hace días ya no puedo ni pagar mis servicios porque el servicio no está disponible. Es terrible realmente.",authenticity,BN
3578,"Es demasiado pésima esta app espero que pronto lo mejoren porque no sirve de nada tener una app como la del banco de la nación. Porque al momento de pagar servicios me bloqueo la clave dinamica, tuve que ir a una agencia del banco para que lo solucionen y luego ya me bloqueo la clave de acceso a la aplicación... espero que solucionen todos los inconvenientes que viene generando a los usuarios que hacen uso de este aplicativo",authenticity,BN
3579,"Pésimo; no puedo transferir, no puedo realizar pagos, no puedo depositar, siempre sale en este momento el servicio se encuentra restringido. En resumen no sirve para nada. Edit: sigue siendo pesimo ahora ni me deja ingresar a mi cuenta, me sale usted hizo 3 intentos fallidos de ingresar, que tontería a penas hice un intento y con mi clave correcta, va de mal en peor.",authenticity,BN
3581,"La verdad que una aplicación prácticamente inservible, no me deja entrar diciéndome que he intentado entrar 3 veces sin éxito cuando nunca lo hice. Lo otro es que simplemente no permite que ingrese a consultar porque ""en estos momentos no se puede"". Arreglen eso que es una tomadura de pelo constante!!!",authenticity,BN
3582,"A inicios me funcionaba bien, pero con el paso del tiempo siempre me aparece que no puedo ingresar a la app, me sale mensajes como "" no hemos podido procesar tu transacción"" "" contraseña equivocada "" cuando no he realizado ninguna operación.",authenticity,BN
3583,"Pésima aplicación. Siempre que la abro me sale que no está disponible que intente nuevamente. Se queda colgada y nunca carga o te sale que ya has ingresado 3 veces incorrecta tu clave, cuando ni siquiera puedes ingresar. Si pudiera ponerle 0 se lo pondría. No sirve",authenticity,BN
