id,comentario,Clasificacion_ISO_25010
689,"la app deja de funcionar todo el tiempo, y mas en horarios nocturnos, lo que vuelve muy dificil que mis clientes realicen pagos por este medio, e incluso, no es capas de leer codigos QR correctamente, no se cuando van a solucionar ese problema, que ya lleva bastante tiempo. Sin duda un pesimo servicio",not_applicable
690,"no se puede comprar nada en gaming se queda morado la pantalla, lo intento varias veces igual.",not_applicable
691,no suena o no hay la opción cambiar sonido de notificación del yape en Android 14,not_applicable
692,"La aplicación tiene un gran problema de validación del DNI físico, solo acepta el DNI azul y no el electrónico blanco. Tuve que buscar el DNI viejo de mi mamá para que pueda validarlo, ya que ella es una persona mayor y tiene el electrónico desde hace años que no caduca.",authenticity
693,"cuando voy a pagar de repente no me lo permite, porque tengo que actualizar y en muchas ocaciones es realmente tedioso y una gran perdida de tiempo",not_applicable
694,"Totalmente insatisfecha, quiero ingresar a mi cuenta, realizo todo lo que me pide para que al final diga ERROR, lo he intentado como díez veces y nada.",not_applicable
695,Pondría 5 pero es una molestia que no sirva de madrugada cuando uno necesita dinero virtual.,not_applicable
696,"Han habido ocasiones en las que la aplicación se cuelga o no me ha permitido pagar algo que estaba comprando. Por otro lado deberían crear una opción en yape que te permita guardar pagos favoritos y nombrarlos, sobre todo a los número que no agregamos como contacto, así podríamos agilizar el pago para ciertos comercios como por ejemplo: panaderias, lavanderías, lavacarros, bodegas, ferreterías, etc.",not_applicable
697,"Tengo problema con la aplicación, quiero usar yape para pagar algunas compras, no quiere abrír se queda congelado en logo, espero como 5 minutos y sale ups algo salió mal, cierre la aplicación y vuelve a intenterlo. Lo intento y sigue igual congelado no quiere abrir para poner mi contraseña, ya tengo 2 días intentandolo. Por favor alguna solución al respecto, gracias.",not_applicable
698,"Muy buen aplicativo como medio de pago, ya que agiliza la forma de compra y venta de los productos; sin embargo, recientemente presenta un problema importante el cual es que se genera un doble pago o 'yapeo' sin darse uno cuenta. Ya me van pasando 3 veces y por ello ya pienso desistir de usar Yape. Pues a veces el segundo yapeo erroneo no aparece al instante sino después y eso es muy molesto, pues es perdida de dinero.",integrity
699,Mejoro bastante con las ultimas actualizaciones.,not_applicable
700,Excelente me facilita la vida el problema que a veces se atora se atrampa es pesado el app y no me gusta que deba poner GPS me siento vigilado,confidentiality
701,"De vez en cuando la app se queda. No se puede ver saldo, ni hacer transacciones...",not_applicable
702,"siempre se cae, no se porque ahora te pide ubicación??? y tiene una contraseña solo de números, super básico para hackeos",confidentiality
703,"Antes sabía quién me hacía pagos con solo escuchar el sonido, después dejo de funcionar, y solo lo veía con la notificación de yape, ahora ni eso me sale ahora, tengo q ingresar y es una perdida de tiempo estar en ese proceso ya q ni la notificación aparece, estoy demasiado descontenta con cada actualización.",not_applicable
704,Excelente aplicación para recibir y enviar dinero de la manera más segura rápido y fácil Es muy útil y necesario de ahorrar tiempo y dinero,not_applicable
705,"Es realmente molesto que alguien diga. OCURRIÓ UN INCONVENIENTE, INTÉNTALO EN UNOD MINUTOS, #yape tiene que ser, és cada vez más decepcionante que en cada actualización, supuestamente para ""mejoras"", resulte siendo molesto y con pérdida de tiempo para algunos usuarios. No se si es solo a mi, pero esta fallando con más frecuencia. Revisen. Por favor. Gracias",not_applicable
706,Me parece un fastidio gigante que a las 6 am no haya yape si tengo mi dinero ahí es porque confío pero la verdad que molesto no poder yapear mi pasaje,not_applicable
707,buenas porke ya no sale el sonido yape cuando me yapean me dan una solución porfavor,not_applicable
708,muy sencillo de manejar pero a la vez muy contradictorio y abusivo al momento del interés en préstamos,not_applicable
709,"últimamente se para actualizando o estando en mantenimiento, me disgusto que hagan eso a cada rato",not_applicable
710,La última actualización se puso como Interbank Plim ahora no puedo escribir el número de teléfono por qué salen letras no pueden arreglar un bug que les hace perder clientes,not_applicable
711,Todo muy bien con la actualizacion . Quisiera saber porque en mi dispositivo se elimino el BCP y no me aparece para instalar.,not_applicable
712,intento ingresar ye dice que cierre la aplicación y vuelva a ingresar y no puedo ingresar,not_applicable
713,"Hay un gran problema al tratar de crear una cuenta, ya sea con RUC, con pasaporte o CE, simplemente te saca del aplicativo y no te deja hacer el registro, pero cuando intentas con DNI allí si te deja, converse con atención al cliente y simplemente no me dieron solución, y es lamentable ya que yo como usuario requiero tener este aplicativo para pagar y recibir pagos de mis clientes, mal, muy mal de verdad!!!!!",authenticity
714,buenos días cuando activan la opción para cambiar dólares. dice bajo pero no está activo,not_applicable
715,"Desde hace algun tiempo, Yape (en teléfonos Android) muestra un error cuando se ingresa un número que no está en la agenda. Sale un mensaje de consultas máximas y no se puede hacer el trámite. Sin embargo, cuando se guarda el número, el proceso funciona sin problemas. Por favor corrijan ese problema, ya que es bastante molesto tener estar guardando números. Esto no pasa con la competencia directa.",not_applicable
716,"Al principio funcionó muy bien y de verdad es una manera muy fácil de realizar las transacciones. Ahora que se enlaza con el banco directamente no hace las operaciones como debe o presenta fallos en los envíos. Ha dejado de ser eficiente de hace unos días para acá. Me parece que en vez de agilizar todo, lo que está haciendo es enrollaras las cosas",not_applicable
717,"EL SISTEMA CAE CADA RATO!!! Y AHY HRS: EN LAS CUALES NO SE PUEDE RETIRAR EFECTIVO. falta mejorar mucho! X otro LADO : SI, TE EKIBOCAS YAPEANDO no hay, forma, de cancelar el yape NECESITAN PONERLE ESA, OPCIÓN URGENTE OSEA AL, MENOS, K, TENGAS UNA, SEMANA, PA, CANCELAR UN, YAPE QUÉ ISISTE X CASUALIDAD O TE EKIBOKASTE DE NRO :",non_repudiation
718,Ami no me permite ingreses me quedo en donde se pone el sirculo con la cámara i pues la verdad mo hay para en ningun lado poder presionar para tomar la foto .,authenticity
719,"A veces se cuelga así tengas buen internet.no puedes pagar o dice reintente .luego te fijas que ya enviaste el monto cometiendo doble envío .si a un desconocido no devuelve pero a veces un conocido es consiente.espero que mejoren.traten de tener otro app de pagos para no quedar colgado.bien yape se sigue colgando .hay internet ilimitado y no entiendo por qué se bloquea.acualizo se corrige,pero cuando hago una operación sigue colgando desde que se actualizo hace un año vienen los problemas.",integrity
720,"tengo dudas ,xq cuando la instale me apareció q no me recomienda descargar la aplicación xq tienen muchas denuncias y luego me apareció dos opciones una era desinstalarlo la aplicación y la otra era mantener la aplicación en el teléfono xq?",not_applicable
721,"Que le paso a yape, ahora quiero poner un número de corrido y no deja tengo que ponerlo lentamente, y si quiero escribir un nombre igual letra por letra antes tu ponías y al tq reconocía ahora, quita tiempo y fastidia",not_applicable
722,"Al principio funcionó muy bien. Luego no podía hacer ni un yapeo, me decía que el banco con el que me había registrado tenía inconvenientes. Cuando quise hacerlo solo con DNI, no me permitía escoger la tarjeta, ya que también presentaba inconvenientes. Leo los comentarios y no soy la única, deben dar una solución pronto.",not_applicable
723,"Yape estaba ok hasta haces unos días pero estas últimas 48 horas me aparece un mensaje ""Ups, Yape no responde...... ocurrió un error inténtalo en unos minutos"" y la verdad nada de responder. Creo que deberían revisar y ver cuál es el error. Porque no es posible realizar un Yape y no hay forma de que salve de apuros. Por eso solo le calificare con una estrellita. Debe mejorar ese extremo de los errores que son del mismo apps.",not_applicable
724,"La experiencia dentro de la app me pareció buena, pero YAPE tiene un gran problema. Tuve un problema con una transferencia de Yape a Plin, llamé de inmediato y lo que hicieron fue pasearme x 4 semanas para que al final me digan que el dinero no es reconocido porque fue mandado a una cuenta plin. Tienen un grave problema de seguridad, en caso de que por ejemplo te roben el celular y transfieran todo tu dinero al plin, Yape prácticamente no va a hacer nada. Si tienen la posibilidad borren YAPE.",accountability
725,"Renové mi cuenta de yape al momento que me enviaron un porcentaje de dinero alto, el saldo no aparece, pero si llega la confirmación del yapeo 🤌",integrity
726,"La app fue muy util para mi persona , pero ultimamente e tenido errores como evitarme el acceso a mi cuenta de yape , diciendome que es un error y que debo ingresar más tarde , pero cuando cierro y quiero abrirla más tarde conforme me dice la aplicación , otra vez sale con lo mismo , y a finales ya la aplicacion en difinitiva me a negado el ingreso , y me a incomodado por el hecho de que en mi cuenta tenia dinero , entonces con esto quiere decir que perdi mi dinero por confiar en la app.",accountability
727,"Hay un error hace 1 mes está asi. La casilla donde se busca o se coloca el número para pagar, s hizo un poco más ancha o alta. Y cuando coloco un número no se digita todo. Si que tengo que colocar un número y esperar 1 segundo y colocar otro número y así hasta poner los 9 números. Eso demora bastante. Un abez lo solucioné reinstalado el app. Pero ahora ya no puedo solucionar más.",not_applicable
728,"Transferir dinero, perfecto. La tienda, ese es un gran problema. Llevo días(sino es que semanas) tratando de ingresar a la tienda pero no funciona. Siempre sale un ""TUVIMOS UN INCONVENIENTE"". Acabo de borrar la caché. Desinstale e instale la aplicación y nada funciona.",not_applicable
729,"Encuentro un detalle y es muy muy mala, sucede que cuando recargo a mi operador ya sea bitel, claro, etc. No me llega la recarga completo, por ejemplo : cuando recargo de 5 soles me llega 3.20 de saldo y no 5 de saldo como debería de ser, osea ahí me están robando 😠😠😠ya es muchas veces y exijo una explicación 😠.",integrity
730,"Bueno la app es entre buena y aceptable, siempre y cuando no bloqueen el acceso (a veces ni te informan a q se debe o el porqué) xq ahora mismo me impiden el ingreso y en vez d aligerar las cosas me hablan de horas para q la app vuelva a funcionar o puedan realizar verificaciones o validaciones. Así las cosas lamentablemente NO SIRVE""; xq era necesario en el momento y justo hoy debo esperar 24 horas o más...Vaya h...!!!""",accountability
731,la app está muy lento no me brinda una buena inf. para realizar mis movimientos del yape sería tan amable de poder dar una buena solución se le agradecería mucho,not_applicable
732,le daria 5 estrellas si hubiese hecho una reseña asé 15 días .pero solo le doy 3 por que desde hace unos días no se me permite ingresar a yape por que algo salió mal,not_applicable
733,malo pésimo justo cuando vas a pagar de emergencia te sale actualizar y lo peor que ni se puede actualizar x q hay lugares que no hay internetaña aplicación,not_applicable
734,Ya no tiene el sonido caracteristo que suena YAPEEEE. Ya esta activada las notificaciones pero igual no tiene el sonido catacteristico,not_applicable
735,Hola Yape! Tu aplicación es muy buena y muy fácil solo pido que deberían añadir una tarjeta virtual porfavor. 🙏,not_applicable
736,está buena la app ayuda bastante pero demasiadas fallas en su sistema ya son 3 veces que necesito yapear de manera urgente y no puedo yapear porque su sistema falla,not_applicable
737,como es eso de que a la hora de compartir aparece imagen incompatible y justo en los momentos que estoy apurado.,not_applicable
738,"muchas veces no abre la aplicación yape, tengo que apagar y reiniciar mi celular ahí recién se abre",not_applicable
739,"buenas tardes no puedo ingresar a la aplicación, desde la ultima actualización, me sale una notificación. yape sigue detenida. que puedo hacer?",not_applicable
740,"cuando se les da la gana funciona , cuando es importante pagar un servicio es cuando se va el sistema o tienen problemas en el aplicativo",not_applicable
741,"recibo notificaciones pero ya no sale el sonido que dice yapee, solo un ring ton aparece. como lo soluciono porque antes si me salía el sonido de yape",not_applicable
742,"he estado teniendo fallas, algunas veces aparece con en esperar a la app o cerrar, incluso si está ya la cerré me sigue apareciendo ese anuncio.",not_applicable
743,le doy dos estrellas porque me aparesen demasiados anuncios a cada rato y eso es etresante,not_applicable
744,"Pésima, solo se permite número de Perú (soy de república dominicana) y es algo injusto que solo se pueda con un chip de Perú.",not_applicable
745,Ahora con la actualización esta muy lenta ca vez compartió el yapeado se demora en cargar y parte siempre sale solo morado y no se ve nada,not_applicable
746,"Me quise instalar Yape y es muy incómodo registrarse, al principio no me llagaba el código de verificación, después de varios intentos me llegaron varios códigos a la vez, cuando solo debería llegar una. El problema es que solo te dan 20 segundos para validarlo y se hace tedioso, lo he intentado más de 6 veces y ahora sale intentélo más tarde, al día siguiente quise hacer lo mismo y me salio el mismo mensaje. Ni siquiera lo he usado y ya me está dando problemas pésima ap espero solucionen eso.",authenticity
747,a cada rato pide actualización y más pesado en almacenamiento. la vez pasada borre una o dos aplicaciones y nuevamente lo mismo. es un fas tidio,not_applicable
748,deben de corregir el error a veces uno necesita yapear a. horas de la noche y sale que ocurrió un inconveniente y luego de esperar tanto daa yape,not_applicable
749,intento abrír la aplicación y me dice (UPS! algo salió mal)...desde hace buen rato. ya lo desintale y lo volví a instalar y aún así no abre.,not_applicable
750,últimamente lo veo Espesa la app Se paraliza cada cierto tiempo. a veces uno quiere pagar rápido y nada se queda pegao cargando🤨,not_aplicable
751,Hay dos cosas que mejorar. Una es que siempre se actualiza.. La otra es que si te equivocaste no Puedes cancelar el yape y eso tienen que arreglar. Porque hay muchos casos que esta pasando deberían tener 24 oras para sustentar cualquier error o reclamo de hambas partes. O 5 minutos. Mínimo.,non_repudiation
752,no me gusta actualizar a cada momento molesta ahora necesito yapear y me pone actualizar y no habré eso es molestoso,not_applicable
753,no sé que hicieron pero nada de práctico tiene que después de yapear te mandé a notificaciones y para poder ver tu saldo o enviar otro yape se demora un montón,not_applicable
754,Demasiado lento el yape muy lento,not_applicable
755,"es una mrd la nueva actualización que le han metido, yapeas una vez y luego sale una ventana horrible que no sirve para nada y si quieres salir se congela horrible",not_applicable
756,Sufro mucho para yapear en buscar en la lupa los contactos pones el nombre y nada se queda ahí con la primera letra y no cambia ni busca.,not_applicable
757,"Está fallando en este momento, ya es reiterativo... Tienen demasiados usuarios que no pueden controlar",not_applicable
758,todo bien pero para registrarte es un asco mejorar eso seria mejor demoras mucho en hacerlo,not_applicable
759,estaba bien no tenía problemas con está nueva actualización se empeoró ahora no abre sale algo salió mal cerrar la aplicación o intentar más tarde por favor arreglar para confiar en está aplicación,not_applicable
760,pésima aplicación falla todas la noches para que ponen si no va funcionar,not_applicable
761,Era buena ahora ya no sirve p A cada momento se sierra y se pone lenta,not_applicable
762,no me deja entrar a la app de yape y no me gusta se queda en la pantalla de carga,not_applicable
763,No funciona el reconocimiento facial en honor Magic 70x pueden solucionar ese problema señores del bcp por favor,authenticity
764,ingreso al app de yape pongo cambie de número de celular sigo todos los pasos y me sale ocurrió un inconveniente por favor inténtalo mas tarde por favor solucionar mi problema gracias,not_applicable
765,"Actualicen bien su servicio, da rabia que se necesite internet para usar la app, solo debería funcionar con los datos activos, pero su servicio requiere internet, antes eso no era así.",not_applicable
766,"Todo muy bien, pero desde hace unos meses no puedo acceder yape tienda, me sale disculpe estamos teniendo inconvenientes... Quisiera que solucionen eso por favor",not_applicable
767,"Antes podía entrar a yape y yapear sin tener datos, ahora no me permite ni entrar a la app. No me sirve nada ahora si estoy fuera de casa y quiero pagar algo",not_applicable
768,"muy buena aplicación pero su publicidad en otras aplicaciones que hacen que se habrá directamente el aplicativo, es un práctica cuestionable y que genera incertidumbre de quienes lo hacen y riesgo de usar yape ahora",not_aplicable
769,"en estos ultimos dias no me permite escribir rapido los numeros de telefono en el recuerdo, aparecen de forma lenta y no entiendo el porque.?!",not_applicable
770,"te sale un mensaje de ""no sé ha procesado el pago, intente nuevamente"" y te cobra el doble. La app no se hace responsable en ningún momento. una basura",integrity
771,"Arreglen el reconocimiento facial, no reconoce y se bloquea después de 3 intentos.",authenticity
772,Abrir la aplicación de yape esta siendo muy lento y tengo q reiniciar mi teléfono para poder abrir sino no logro ver el yape,not_applicable
773,"Arregla tus fallos pe yape, hoy día quise yapear a cineplanet para unas entradas y un combo y al escanear el QR me salía error , no pudimos leer el QR en estos momentos",not_applicable
774,"Cuando quiero poner monto alto de transacción no se puede, pide mi correo. Pongo el mismo que está registrado en yape y dice que no es😖",authenticity
775,"En la nueva actualización el diseño de los boucher está feo , pero feo mal ,muy soso el modelo lo hicieron con Word o paint?",not_applicable
776,Yape. está todo bien. Pero debería haber una opción donde se pueda actualizar nuestros datos sin estar yendo a una agencia de BCP,not_applicable
777,estába yape tan bien usándolo y hasta que hoy me yapearon en partes primero 20 y yo yapeo 10 y de por ley me debe de queda 10 pues y luego me yapean 10 más y ya tenía 20 y vuelvo a yapear 10 y entonces me debería de quedar 10 y ahora no tengo mis 10 soles nunca me había pasado basura de aplicación,integrity
778,No entiendo porque no me carga el yape... se me queda pegada la pantalla principal... y eso me preocupa porque necesito hacer pagos con Yape... por favor necesito una solución. Gracias,not_applicable
779,el problema es de noche creo que no funciona ya varias veces he intentado yapear de noche y no me deja ni entrar a la app,not_applicable
780,está aplicación es súper mejor cn la nueva actualización y tienes grandes beneficios q nos ahorra tiempo al realizar diferentes pagos ala vez,not_applicable
781,la app es genial pero no me deja cambiar el modo biometrico y tampoco hay una consulta que ayude con eso en todo lo demás es increíble,authenticity
782,"No puedo realizar transferencia de YAPE, no abre y vuelvo a instalar y no funciona la app ""YAPE continúa fallando""",not_applicable
783,Por qué no puedo escanear la parte posterior de mi DNI electrónico para crear mi cuenta de Yape ? Es el tercer día que lo intento y nada 😵,authenticity
784,"Aumenten el tamaño de los números al yapear, no se ve cuando mi cliente me muestra su yapeo, a comparación de antes",not_applicable
785,"Si quieren perder su tiempo con un app que es una porquería, descarguen esto, les garantizo que solo les traerá dolores de cabez",not_applicable
786,"No tengo cuenta de ahorros ni tarjeta de ningún tipo, se puede aun crear yape con solo DNI, o ya no esta disponible",not_applicable
787,"actualizan mucho a cada rato , no me agrada que en menos de un mes tenga q actualizar 2 veces @!",not_applicable
788,"buenas tardes, muy buena app, hasta hoy que me pidió que actualice, lo actualice pero ahora no abre, se cierra. que fue lo que paso",not_applicable
789,Porfavor quiero que suene la notificación cuando me llega un yapeo no suena y tampoco aparece las notificaciones mejoren esooo,not_applicable
790,deberían mejorar sus sistemas y corregir errores que son demasiados normalmente no tiene buen soporte técnico,not_applicable
791,la APP está teniendo fallas en mi celular y me manda mensajes a cerrar la app o a esperar. solución por favor,not_aplicable
792,falta mejorar el sistema de devolución al equivocarse al momento de realizar un yape a nro incorrecto,non_repudiation
793,"hola buen día, fuera bueno que cuando por equivocación yapeas a otra persona nos ayudarán a detener el pago yo hice una vez por error undeposito y no me dieron solución me dijeron que cuando es por aplicativo no pueden ayudar solo te ayudan a sacar los datos de la persona que le rapeaste por error ,pero eso más bien ayuda a lertar a la persona que le yapeas, devén tener una protección también, porque al final el dinero está en su banco. gracias",non_repudiation
794,No es la primera vez que me sale que no puedo abrir yape y no me sale ninguna actualización para hacerla y tengo q estar desintalando e instalando de nuevo,not_applicable
795,"aplicación poca confiable ya como hace 5 horas hice una recarga para un juego, y hasta ahora no a llegado y solo me dice que llegara en breve, les recomiendo usar otras aplicaciones",integrity
796,"la última actualización está un asco, se demora un montón para poder yapear , para buscar en contactos peor le pongo un 0 y recomiendo no actualizar",not_applicable
797,Estoy muy ocupado para actualizar cada 7 días. Y es molesto y lo peor si no les gusta la calificación es peor y es falso en adelante me voy a plin.,not_applicable
798,deben actualizar y poner la camara trasera a la hora de registrarse porque varias personas sufren problemas con la camara frontal y deben agregar las dos opciones,authenticity
799,"está funcionando el tema de las recargas, me aparece que no puedo realizar y que lo intente más tarde, pero ya pasó 1hr y nada😣",not_applicable
800,"Terrible la nueva actualización, después de yapear se cuelga y tengo q cerrar el aplicativo cada rato.",not_applicable
801,"Desde hace mucho no puedo acceder a la opción de Promos, me sale activa tu ubicación, al darle continuar, solo se queda cargando...",not_applicable
802,"Cada vez peor, se cuelga con muchos contactos Sigue sin funcionar bien, las correcciones no son las adecuadas.",not_applicable
803,a cada rato actualización???? ya he actualizado varias veces y vuelven con lo mismo que pesados son.....😡😡,not_applicable
804,estuve pagando puntual todos mis créditos y nunca me eh atrasado en ninguno de los pagos y de la nada me lo quitaron :/,accountability
805,está siendo muy lento para abrir la aplicación,not_applicable
806,"pésimo, es lento para escribir, se traba el teclado nose que paso en ves de ser eficiente se pone cada día Peor, cambiare de yape a plin..",not_applicable
807,"una app muy útil no lo vamos a negar, demasiado pesada hace esperar para hacer una gestión y no carga promociones.",not_applicable
808,"No me deja actualizar la app, siempre me obliga a desinstalar y nuevamente tengo que colocar mis datos y es incómodo hacerlo cada vez tengo que pagar. Y otra cosa: no veo la necesidad de que se tenga actualizar cada mes, es realmente incómodo, sin solucionan eso dejaré solo una estrella, y en el peor de los casos cambiarme a plin u otra app.",not_applicable
809,"Yo siempre he utilizado Yape, es más, hablo bien del aplicativo con todos mis contactos destacando su rapidez y eficacia, pero con la nueva actualización, no he podido volver a entrar, no me aparecen los números para la contraseña de acceso. Quito el internet y lo vuelvo a poner, y ni así, se queda cargando.",authenticity
810,"Pesima actualización, llevo 3 dias tratando de actualizar la app y no se puede realizar, teniendo espacion libre en mi tarjeta de memoria. Más de las veces la mayoria de usuarios tenemos problemas con las actualizaciones y en cada actualización hacen descuentos, los que llevamos contabilidad de nuestros ingresos, nos hemos dado cuenta y más aun que presentamos reclaro alguno por la mensajería de Facebook de yape y no hacen nada. Que tal robo la de YAPE. 😡😡😡",integrity
811,"No me parece que cada corto tiempo me pidan estar actualizando, si a las finales siempre observo las mismas funcionalidades y no hay nada novedoso, esa situacion(actualización) me pone de mal humor, bueno fuera que perdiera unos minutos por actualizarla, sino que me pide que elimine algunas App para crear espacio en el dispositivo y poder actualizar dicha App(Yape) y eso si que me pone mal humorado.",not_applicable
812,se requiere actualizar varias veces el cual incomoda por qué aveces quiero yapear rápido pero tengo que esperar hasta que se vuelva a actualizar...,not_applicable
813,"Todo bien con la app. Pero hoy (23-1-23) me salio q hay una actualización y no puedo usar la app si no actualizo. Pero cuando entro aqui para actualizar no aparece el boton para actualizar la app. Solo aparece ""instalar en otros dispositivos"" y yo no tengo otros dispositivos para eso. Sin eso no me deja usarlo. Basicamente es ""si no instalas en otro dispositivo, no usaras la app"". Muy mal",not_applicable
814,"Casi siempre tiene fallas, voy a pagar y me dice que no tengo saldo o que no he activado las compras por internet aunque cumpla con estos requisitos. Y por cierto, ya me comuniqué con BCP por su canal de WhatsApp y no me ayudaron, me dijeron que cierre y vuelva a abrir cuando esto pasa. Simplemente la app no funciona correctamente y no solo me pasa a mí, varios de mis amigos tienen este problema ocasionalmente",not_applicable
815,"Pero qué está pasando, llevo más de una hora esperando a que se actualice y nada, gira y gira la carga... ni con datos propios, ni conectado a una red WiFi, que terrible -.- . La aplicación en sí es muy buena, pero este tipo de cosas que suceden de vez en cuando, hacen aburrir, porque no debería ser así, se supone que uno escoge esto para una rápida acción de pagos o beneficios recibidos, espero que puedan solucionarlo lo más pronto posible, aunque no quisiera pensar que es solo con mi Yape. Ty",not_applicable
816,"Es buena opción pero desde el dos de junio no se puede abrir,me sale error que debo de hacer?",not_applicable
817,"pueden retirar el molestoso mensaje solicitud de presicion de ubicacion, es muy molestoso.",not_applicable
818,"Tengo una Custom ROM, porque mi celular es viejito y quería darle una nueva vida, y ya por eso el Yape deja de funcionar, que tontería.",not_applicable
819,basura de app se me para bloqueando en mi propio teléfono a pesar de que no entro y cuando lo necesito lo encuentro bloqueado total basura.,accountability
820,"La aplicación últimamente está teniendo fallas, no se si sea solo mi caso pero cuando quiero yapear o hacer una recarga a mi celular no me permite y se sale de la aplicación automáticamente. Me parece un poco teidoso ya que lo desinstale y lo volví a instalar y me sigue pasando lo mismo. Espero que me ayuden por que en este aplicativo manejo todos los días mis transacciones y no puedo seguir con este problema.",not_applicable
821,"Me resulta practico su uso para realizar pagos, pero de un momento a otro cada vez que quiero abrir la aplicación me sale ERROR INTENTELO MÁS TARDE es fastidioso que tenga fallas y que cada vez que lo quiera usar, tengo que eliminarlo y volverlo a descargar, si no lo hago no funciona. ¡¡¡ya lo he tenido que descargar más de 20 veces!!!!😠😠.",not_applicable
822,"Desde hace algunos meses no he podido realizar ni un solo yapeo, cada vez que lo intento me dice que ha ocurrido un error inesperado y que debo intentar más tarde! Al principio pensé que era una falla a nivel general, pero he visto que otros si pueden yapear sin problemas y yo aún no puedo.. Siempre que intento yapear me sale lo mismo y no veo solución alguna, por favor mejoren esa parte.. Incluso cuando quiero ver mi saldo disponible, me sigue diciendo error inesperado.",not_applicable
823,"Me gustaría que lo pudiéramos usar los extranjeros, con su cedula, también necesitamos una app para pagar acá en peru",not_applicable
824,"La nueva versión 3.0.4 está mega horrible, no le pongo menos estrellas nomás porque sirve y pues es una herramienta. Pero asu, está última versión está feisisma, háganse un favor y no actualicen. Es más, los números esos para poner los seis dígitos ya no se mueven. HAGAN ACTUALIZACION YAPE, SOLO QUIERO LA VERSION ANTERIOR!!",authenticity
825,"Un asco de aplicación, 0 estrellas. Recién me instale la app, me cree una cuenta y cerré la app. Volví a entrar para realizar un depósito y no me dejaba entrar, salía un mensaje de ""solo se permite una sola cuenta con un solo número, 'ponga' en ingresar"" ponía en ingresar y nada, todo se repetía. Ahora tengo una cuenta que no puedo utilizar. Pésimo servicio",accountability
826,"Desde la última actualización en la aplicación me sale error cuando realizó alguna operación, además el tamaño de las letras ha aumentado y no funciona con datos móviles solo con wi-fi. Un problema que me viene pasando desde hace un mes, por ello ya no la tengo instalada en mi celular por temas de seguridad.",confidentiality
827,"Hola, no me llegan las notificaciones de yape. Ya he revisado la configuración de permisos de notificaciones y todo esta activado, he vuelto a instalar y nada sigue igual! Las notificaciones me dejaron de llegar de la nada y si área de soporte por WhatsApp es PÉSIMA! ninguna solución dan. ¿A qué se debe que ya no me lleguen las notificaciones de yape?",not_applicable
828,"Intentaba yapear y me parecería no podía realizarnos en esos momentos y que lo intente luego; pero revisando los movimientos de mi tarjeta en efecto yape había extraído los montos, pero en el historial yape aun no sale que se efectuó el yapeo. Al final pagué un servicio tres veces más de su costo. Muy mal, una aplicación de este tipo no puede tener estos errores. Quién me devuelve mi plata? Ni siquiera hay un número para reportar o comunicar este incidente en la aplicación.",integrity
829,"Estoy desconforme con la aplicación ,ya que de mi cuenta hubo un descuento sin mi autorización de un monto elevado,diciendo que me han yapeado doble ,y yo tengo la contabilidad de toda mi cuenta y mis movimientos de todo el año , en ningún momento me figura un yapeo doble , y hasta ahora estoy esperando la devolución de ese dinero ,que no es posible que la aplicación quite dinero así nada más y sin pruebas ,espero una respuesta . No recomiendo esta aplicación",integrity
830,"Pésima aplicación, presenta errores. Intenté ingresar y solo aparecía ""error"" 😡",not_applicable
831,"Mi tarjeta expiró y para actualizar mis datos yape pone muchos peros con los procesos, intente volverme a inscribir como 5 veces por que siempre en el último paso del reconocimiento facial se reiniciaba y ahora me bloquearon los intentos por 48 horas, es una total pérdida de tiempo y burla para nosotros los usuarios, en lugar de hacer los trámites más rápido y fácil para los usuarios, con cada actualización es más difícil instalar yape",authenticity
832,"Es muy tedioso estar volviendo atrás solo por qué la aplicación no reconoce el rostro y sale error, vuelve a intentarlo más tarde, ya son varias las veces que intento y no reconoce, ando sin yape por qué la misma aplicación cerró mi cuenta de la nada y que hubo un error de conexión, intento otra vez, pongo mi rostro y nada. Ya quiten eso, con solo los datos nesecarios es suficiente, que pereza estar así la verdad",authenticity
833,"Con la nueva actualización de validar por foto, me han bloqueado el registro por superar el límite de intentos de validación facial. Me comuniqué por teléfono y por el Messenger, pero solo me dicen que es imposible que pueda registrarme. Deberían corregirlo, porque veo que no soy el único con ese problema y a muchos nos es útil para nuestros negocios, pero con restricciones como esta, nos obligan a usar otras Billeteras. Deben quitar el límite de montos, para todos los tipos de registro.",authenticity
834,El reconocimiento facial de esta app esta pesimo y me bloquearon 24 para volver a intentarlo Que arreglen eso !!! No se puede validar los datos solo porque en la foto no me reconoce la foto de mi dni es de ase unos años y ahora mi rosto a cambiado un poco y por ese motivo pido que lo arreglen lo antes posible ya que causa incomonidades no soy la primera a kien le sucede algo parecido y no tiene solucion,authenticity
835,"Siempre he usado Yape y me ha sido muy útil para mis compras diarias, he depositado mucha confianza en esta aplicación ya que este me permitía pagar en cualquier lugar y momento siempre que no dispongo dinero fisico. Sin embargo desde la última actualización esto ya no es posible puesto que no tengo un plan de datos contratado y la aplicación se me hace ""inutil"" me están forzando a pagar las ""recargas"" para poder usarlo y nisiquiera se puede recargar desde la misma app. Espero una solución.",not_applicable
836,"Esta nueva actualización me disgusta mucho. No me permite el modo oscuro y no puedo ingresar a la app cuando estoy en la calle, porque no cuento con un plan de datos, y antes sí permitía. Además que cuando quiero yapear sale que ocurrió un error, es un desastre, pasa muy seguido.",not_applicable
