ID,Comentario,Clasificacion_ISO25010
2205,"No sirve para nada, quiero hacer un pago de servicio y siempre sale que a sucedido un error, la aplicación anterior nunca tuve ese problema, quiero a ser una transferencia y tengo que intentarlo como 10 veces para que recién se haga la transferencia, pesimo todo",not_applicable
2206,Pésima pésima..! Muy mala no pude hacer ninguna transferencia peor lo domingo se cae por completo ...! Y te genera demasiado estres con su msj en automático: ( TENEMOS UB PROBLEMA CON EL SERVIDOR INTENTA EN UNOS MINUTOS ) no la descargen solo es una perdida de Tiempo..!,not_applicable
2207,"Quiero hacer transferencias y la aplicación ni abre, solo al colocar la contraseña sale ""hubo un error inténtelo de nuevo"" y en verdad me urge que solucionen y vuelvan a actualizar el App, ya que está última ""actualización, fué desactualizar todo. 👎🏻",authenticity
2208,Este actualización es una perdida de tiempo y dinero ya que no permite usar el app en mi actual dispositivo. Ahora tengo que comprar otro celular y para colmo ir al banco perder tiempo a ver caras molestas de todos los que trabajan allí y ver si me pueden atender. Una pena.,not_applicable
2209,"Demasiadooo lento, horrible!!!, es demasiado el tiempo de espera, para entrar a la app cargar un montón, para poder poner mi clave y que cargue la tecla segura carga otra vez, para acceder a mis datos otra carga, para todooooo, demasiado lento arreglen eso porfavor que estresaaa!! , bbva no es así, es super rápido 😠",not_applicable
2210,"No se puede avanzar con los depósitos, siempre sale el mensaje ocurrió un error, la anterior aplicación generaba menos problemas y te envía mensaje comunicate con soporte técnico y no hay un numero para llamar por las fallas estresaaaaaaa",not_applicable
2211,Pesimo. La actualizacion ha malogrado la funcionabilidad. Ya no es practico. No tiene logica cambiar interfase o agregar dibujos y sacrificar lo practico que era. Encima se cuelga ya no ingresa o te realiza doble operaciones. Pesimo todo,integrity
2212,"Hola tengo problemas con esta app, quiero abrir y me sale ocurrio un problema, y es lamentable que suceda esto con una empresa tan grande y no puedan darle solusión veo que no soy el único con este problema. Antes era la incopatibilidad del android compre un teléfono con una version de android reciente para activar la app y ahora surge este problema. ¿Qué pasa BCP no hay tecnologia suficiente para darle la solusión rápida e instantanea?",not_applicable
2213,No se merece ni siquiera 1 estrella. Una porquería esta app. Si van a realizar una actualización por lo menos contraten a personal capacitado para este proceso. No se puede realizar ningun tipo de consulta. Llevo 2 días tratando de ingresar y nada de nada. PÉSIMA Muy mal por el BCP.,not_applicable
2214,"Pésima APP. Ingresas y te sale el mensaje: ""Ocurrió un problema, nuestro equipo está trabajando..."". Luego por suerte puedes ingresar, colocas la cuenta y no carga el botón aceptar; sales de la operación, vuelves a entrar; y una vez más la pantalla en blanco indicándote: ""ocurrió un problema, nuestro equipo está trabajando..."". Grande BCP.",not_applicable
2215,"Es una app de porquería, se para sola, sale que hay problemas y que trabajan para solucionarlo, cosa que no es cierto y para colmo te hacen ir hasta el mismo bcp donde no te resuelven nada sin mencionar las colas que se hacen para recibir una atención paupérrima por parte los asesores tanto telefónicos y presenciales. Es un asco el servicio y ni hablar de su app.",not_applicable
2216,"La actualizacion es pésima. Ahora cada vez que quiero entrar a la aplicacion tengo que reinstalar porque me indica que mi tarjeta esta bloqueada. Y cuando entro y me pide verificación de datos, el mensaje que envia el codigo de verificación nunca llega. Una porquería esta actualización",authenticity
2217,"En estos tiempos en los que todo se maneja vía online que ustedes hagan esto es con ánimos de perder clientes. ¿Será que pueden volver a la antigua versión que si funcionaba? Para que llegue el código de verificación son unos 40 min y si te llega, una vez que válidas y cierras la app hasta ahí funciono. Porque intentas nuevamente y se cierra. Chévere que se quieran actualizar, pero a que costo?",authenticity
2218,"Pésima. Para poder ingresar me dice que enviará un código a mi correo pero nunca llega, he tratado de todo, desinstalar y volver a instalar y nada. Una pérdida total de tiempo, un banco tan grande debería contratar a los mejores, con todo lo que nos cobran. Mejor es Scotiabank. Les daría cero estrellas pero no es posible.",authenticity
