id,comentario,etiqueta
885,Horrible está última semana no puedo ingresar ni a ver el saldo de la cuenta. La banca por Internet está fallando. Estoy fuera del país y no se puede hacer nada con este banco pésimo servicio.,not_applicable
886,Por favor dejar de hacer las actualizaciones que no sirven de nada más bien joden al momento que uno necesita la aplicación para pagar o transferir dinero y peor aún si uno tiene un celular de poco almacenamiento obligan a borrar todo para que dentre la aplicación que está tan pesada que no sirve para nada. Mas seriedad bcp.,not_applicable
887,"Muy mal. Hace días que no se puede abrir. Reinicio de movil, desinstalar y volver a instalar pero el problema vuelve. No deben lanzar aplicaciones que no estén bien desarrolladas. Es un maltrato usar a los clientes como conejillos de indias para corregir los fallos en su aplicación. No le concedería ninguna estrella pero el sistema no permite publicar quejas si al menos no se concede una estrella.",not_applicable
888,"En líneas generales ya funciona un poco mejor, pero al seleccionar los pagos para Claro Postpago por DNI se frena por un error con el token. Dice ""ocurrió un error al establecer conexión con Token Digital"". No procesa ese pago. De ahí la luz, el agua y la internet se pueden pagar normal. Aún no me facturan el gas, pero con versiones anteriores de la app no he tenido problemas. El envío de dinero a otras cuentas también va bien. Sin embargo, se puede usar Yape como alternativa de pago.",authenticity
889,"La app actualizada no es mejor que la versión anterior, deberían realizar más pruebas antes de lanzarlo oficialmente al público. En mi caso observo lentitud en varias opciones de la app. Por otra parte no me están llegando la notificaciones por correo. Tampoco puede ver la información del titular del servicio cuando realizo un pago. Urge solucionar pronto este y otros inconvenientes.",accountability
890,"Pésimo, antes era más práctico. Ahora se cuelga demasiado, no carga, aparece error a pesar de haberme llegado la notificación para actualizarla en la fecha que ellos pidieron. Y un punto menos es porque le quitaron la opcion de ponerle un alias a cada cuenta. Para poder distribuir mejor el dinero para cada concepto.",not_applicable
891,"ya voy varios días que no puedo utilizar la banca y necesito hacer movimientos, pero si me andan mandando promociones de pago y de sorteos, como hago eso sí no funciona al app...solucionen rápido eso",not_applicable
892,"Simplemente NO ME GUSTA, creo que la anterior versión la distribución y la visualización de las secciones era mil veces mejor, lo que es la tarjeta de crédito me sale primero lo consumido y ya no mi disponible, tengo que entrar al detalle para recién verlo, cuando el orden debería ser al revés como estaba antes, cuestión de acostumbrarse ahora, que nos queda, la CAGARON!!!",not_applicable
893,"Con las últimas actualizaciones la App presenta muchos errores y mensajes de error, como por ejemplo al tratar de pagar un servicio o no mostrar información de las cuentas o al ingresar a una opción se queda procesando eternamente. Antes la interfaz era más sencilla y operativa y no presentaba estos errores.",not_applicable
894,"el app no sirve , quiero hacer depósitos a otras cuentas y nunca funciona . deberías desaparecer el app si nunca va a funcionar correctamente",not_applicable
895,"Terrible experiencia, me indica que ha ocurrido un error cuando quiero hacer uso de la app, luego de reintentar me informa que la sesión a expirado y se muestra ERROR M-0006, app actualizada y ocurre lo mismo. Pésimo, no me deja hacer mis operaciones normalmente, un asco de servicio. Año 2022 y una vez más, su aplicación sigue mostrando problemas y no me permite realizar ningún pago. A pesar que hoy me pidieron actualizar la aplicación, desastre!",not_applicable
896,"Tengo un Xiaomi redmi5 y a partir de la actualización que hicieron ya no me deja usar su app en mi celular!!!!, arreglen su compatibilidad con dispositivos móviles!!! Y no vengan con la tontera de que es imposible hacerlo, porque las apps de los bancos de su competencia funcionan sin ningún problema alguno, solo su bendita app de BCP es la única que mágicamente ""ya no es compatible""......",not_applicable
897,Tengo varios días sin poder ingresar al app. Perdí la cuenta de las veces que he tenido q desinstalar y volver a instalar el app después de tanto no funciona solo aparece el mensaje q ocurrió un problema y están trabajando en ello. Su personal en agencias no sabe nada solo admite q el app tiene problema. Señores BCP exigimos una solución ya!,not_applicable
898,"Es una pésima actualización, la versión anterior estaba mejor, esta nueva actualización envés de facilitar el acceso a la banca móvil crea más dificultades porque tarda en cargar o aveces no puedes ingresar y aparece reintentar, se supone que una actualización es algo mejor y no al contrario, cambien eso y mejoren la app. Gracias",not_applicable
899,"Muy insatisfactoria. Ya no envían automáticamente los mensajes de confirmación al correo electrónico luego de que se ha efectuado una operación. Pésimo!. Estoy de acuerdo en que era mejor y más segura la versión anterior, que obligaba a ingresar el número de tarjeta cada vez que se utilizaba la app. Es urgente que mejoren esos aspectos en esta nueva versión.",accountability
900,"La nueva actualización está muy confusa, yo tengo 2 tarjetas de débito para diferentes cuentas con diferentes claves para internet y antes de la actualización podía escoger con que tarjeta entrar y poner la respectiva clave... ahora no me sale para escoger y solo está grabada como predeterminada una de ellas y si quiero cambiarla es todo un proceso de borrar una y volver a afiliar la otra. Tienen q corregir eso urgente y además la opción q la tarjeta se quede grabada por defecto si o si. Gracias",authenticity
