id,comentario,etiqueta
1290,"La peor actualización que han lanzado no reconoce el token digital que ya estaba activado en la versión anterior. No funciona el reconocimiento biometrico, creo que deberían validar mejor una versión antes de su lanzamiento, equipo BCP tienen mucho que mejorar en la próxima versión.",authenticity
1291,Luego de la última actualización de la aplicación si bien se ve muy interesante está muy lenta y algunas operaciones como los pagos de servicios están pésimos y no se pueden realizar. Siempre sale ERROR.. Antes era más fácil realizar operaciones. Ahora está terrible. Una estrella a su nueva app 👎🏻👎🏻👎🏻,not_applicable
1292,"La nueva versión tiene una interfaz mejor pero por lo que veo, tiene muchas fallas. Yo uso diariamente el pago móvil con el celular y antes funcionaba bien, ahora debo reintentar ya que sale error de conexión, la transacción ya no es rápida y es incómoda. Por favor corrijan eso.",not_applicable
1293,"Pésima actualización. Hasta el momento no puedo realizar ninguna transacción. He tenido que cambiar de operador para mejorar la reactividad pero sigue igual y solo me dicen que es ese el motivo. Pero eso no sucede con Interbank y Scotiabank. Solucione lo ya, INDECOPI debería de oficio en salvaguarda de los usuarios accionar y así como nos cobran los abusivos intereses al no pagar a tiempo, que también se le sancione por no poder realizar transacciones con nuestro propio dinero.",not_applicable
1294,"Muy mala, la nueva interfaz se puede ver muy bonita, pero para que sirve eso si lo primordial, que es un buen funcionamiento de la aplicacion no se da y ahora que cambié de celular de nuevo me pide ingresar los datos, me sale que hay un problema y me manda a la página del bcp. Espero que mejoren.",not_applicable
1295,No entiendo la razón de que la app no sea compatible con mi equipo (Google Pixel 7). He tratado de reinstalar y reiniciar muchas veces pero sigue sin levantar la app. Imagino se debe a la última actualización de su appa pues hasta hace un par de semanas estuvo funcionando bien.,not_applicable
1296,"La app es responsable de un 20-30% del drenado de la batería estando activa en 2do plano. Así esté cerrada y no la haya usado en varios días o una semana, siempre aparece ese ranking ya sea en las últimas horas o últimos días, seguida de otras con 1% o menos. He tenido que aplicar suspensión profunda. Uso Samsung Galaxy S22 Ultra. Por favor corregir.",resistance
1297,"Realmente un desperdicio, con la anterior me resultaba bien todo era rapido y no tenia problemas, en la de ahora que se actualizo no se puede ingresar siempre sale OCURRIO UN ERROR, nunca se puede ingresar, cuando logras ingresar visualizas una nueva presentacion hay q buscar lo que quieres hacer, en la anterior todo estaba ala mano, muy mala esta actualizacion, solucionen esto lo antes posible, porq veo q no les intereza hay imnunerables reclamos y parece ser q no tienen intesion de solucionar,",not_applicable
1298,Mala actualisacion no me permite usar el token digital sale me pude actualisar fecha y hora la cual estan bien en mi dispoditivo. No me permite pagar por la app No me permite hacer transferencias a otros bancos. Solo lo uso para ver mi saldo . En realidad no se merece ni 1 estrella. Q mal equipo de desarrolladores tienen aprendan del scotiabank tiene una excelente aplicacion.,authenticity
1299,"Pésima ‼️ La app me dice que tengo bloqueada mi tarjeta y algo más grave pasa,cuando intento quitar mi tarjeta anterior; La aplicación se cierra automáticamente después de pulsar sobre el icono de la personita en la pantalla de INICIO DE LA APP.. tengo que decir que intente con otros móviles y es lo mismo.. la banca Telefónica no me da solución .. hice un reclamo y me dijeron que eso pasó con otros y no pueden hacer nada.. que espere‼️😠😡 .. pésima.. pésima. ME CAMBIO A INTERBANK‼️‼️",authenticity
1300,"Desde hace 6 meses tengo problemas con la transferencia interbancaria, me repite el mensaje ""la sincronización de tu token digital falló"", aunque mi token digital es visible, he realizado las indicaciones que me dieron los operadores del banco, he instalado y vuelto a instalar la app y sigo con el mismo problema, en el banco me dijeron que llame al número de atención, me vuelven a dar las mismas indicaciones, sin embargo, no corrigen el problema aún.",authenticity
