ID,Comentario,Clasificacion_ISO_25010
1885,"Desde el día de ayer la app no funciona, sale mensaje de que tienen"" Iconvenientes en este momento "" llamé a banca por teléfono y no dan ninguna solución ,justo cuando es fin de mes y se necesitan realizar transacciones ocurre esto,solucionen lo más pronto posible, por lo demás es un app aceptable, sólo corrijan el error por favor!!!",not_applicable
1886,"Ya no funciona para nada, tengo dinero en dólares y no me deja cambiarlo nuevamente a soles, no me deja hacer pagos de servicios, lo único que pone constantemente es un letrero de error, conclusión voy a vaciar la cuenta y cerrarla. No veo la más mínima opinión por parte de Interbank de las reseñas aquí explicadas y eso deja mucho que desear.",not_applicable
1887,"La nueva actualización, no me funciona , la app no abre en mi dispositivo , hice una transferencia interbancaria hace 8 horas y no llega la transferencias, llamo al número de interbank y no contestan demoran demasiado , señores cuando uno usa una app es por que es más rápido ahora que pase estas cosas nos limita demasiado perjudicando cualquier pago .",not_applicable
1888,"El formato o estructura nuevos después de hacer una transferencia causan que en lugar de darle compartir termines dando clic a ""beneficios"" y luego toca esperar el correo de confirmación, pero ya con la rabia de haber perdido el inmediato. Lo otro es que su ruleta millonaria ya no da nada bueno entre las opciones, como antes que podías sacar al menos 10 soles mensuales",not_applicable
1889,"No puedo abrir la aplicación después de actualización, hace unos días normal he utilizado la aplicación, ahora cuando quiero ingresar se abre y se cierra al instante el aplicativo. Entonces procedí a verificar actualización y lo actualice pensando en poner utilizar la aplicación. Pero sigue igual abre y cierra al instante la aplicación. Desde mi Xiaomi redmi3",not_applicable
1890,Muy mal. Decepcionada de interbank. Hice una compra por internet que ofrecía pago en 12 cuotas con algunos bancos incluido éste y a los dias me han suspendido la tarjeta según y que por seguridad por exceso de compras. Cuando tenia apenas un consumo del 20% aproximadamente del limite de la tarjeta de crédito y estando al día con mis pagos. Desilusion total. No los recomiendo.,resistance
1891,"Segunda vez en una semana que me pide reinstalar la app y tengo que hacer malabares para usar el plin mientras que la persona que me brindó el servicio o el producto espera el pago con impaciencia. Mínimo 20 minutos mientras que baja la app en la calle, comprueban que eres tu, y otorgas los permisos para que funcione con corrección, mientras vas vendiendo tu alma porque le das sí a todas las ventanas para que arranque la app y puedas pagar de una maldita vez",not_applicable
1892,"Que ha pasado con la app? Ahora constantemente pide que se vuelva a descargar la app de la Play Store, cuando no debería pasar, en un día tuve que desinstalar e instalar 3 veces la app. Que fatal con su actualización. Deben corregirla o caso contrario se verán los usuarios en la necesidad de cambiar a otras app y bancos",not_applicable
1893,"La verdad es un suplicio pagar con plin si no hay Qr, colocar o agregar el numero al que vas a plinear es un demora eterna y encima te sugiere si quieres esperar o salir. Ademas, que cuando eliges usar plin no te permita retroceder para corregir un nombre o monto. Siendo un gran banco extraño que nadie del área correspondiente se de cuenta de esta falla en el app.",not_applicable
1894,"La Applicacion malisima, no dan información de tus movimientos a detalles, acaban de retenerme un dinero y no se sabe porque, si no visualizo un dia antes mi saldo, al siguiente dia ni cuenta me doy, encima llamas al banco y solo te dicen que bloquees tu tarjeta, añadiendome un costo mas, sin darme mas explicaciones, asi es mejor cambiarse de banco malisima experiencia",accountability
1895,"Con la última actualización ya no me permite ingresar a la app. Con cada actualización, la app en vez de mejorar empeora. Urge contratar personal competente y hacer todas las pruebas pertinentes antes de lanzar una actualización a fin de evitar estos problemas que por lo que veo han afectado a muchas personas en estos días",not_applicable
1896,"Vengo presentando de manera reiterada problemas que estoy teniendo con la app, la respuesta del banco es que no ven problemas, pero me sigue. Saliendo el aviso de error, vengo desinstalando e instalando el app como 16 veces y me sigue saliendo el error. Ya me estoy aburriendo que me salga constantemente ese error para entrar a la app y no poder hacer mis operaciones o revisiones de movimientos con tranquilidad y normalidad.",not_applicable
1897,"tengo problemas hace más de 1 año, uno de los mejores bancos, pesima app. muchos usuarios tenemos mil problemas para realizar transacciones, demora en abrir, en encontrar contactos, hay q estar pidiendo número de cuenta porque hacer plin, es un martirio, siempre te bota si el número no está en tus contactos, pero tbn te bota si el plin es tu ctc. los inteligentes de sistemas, desde que actualizaron la app, la volvieron súper lenta, nada funcional. A los dueños, solucionen esto inmediatamente.",not_applicable
1898,"Pésimo, las 2 últimas actualizaciones que le hicieron al app la han vuelto súper lenta y poco funcional. ¡Más de 1 min para poder pagar por Plin!! y la navegación ahora satura mucho en imágenes. Cuando era más simple visualmente era mucho más práctica.",not_applicable
1899,"La aplicación está muy mal , se cierra automáticamente, sale un mensaje que la app no responde . Y una recomendación es que hagan una app de plin afuera de esta app, un ejemplo es yape . No tiene sentido que el plin esté en la app del mismo Interbank , pudiendo hacer una transferencia aveces mas rápida que usando el plin . Arreglen la app está pésima.",not_applicable
1900,"Estuve muy contenta con la app interbank, porque es de gran ayuda para realizar pagos, etc. Pero en septiembre me comenzó a funcionar mal, libere dinero de mi alcancia para realizar una compra, me descontó mi dinero ya que la cuenta es débito, luego me fijo que la compra esta en proceso, y si vuelvo a retirar diero de la alcancia me vuelve a descontar el monto que indica en proceso. Desde el 23 de septiembre estoy reclamando y no veo una solución. Pésimo servicio de parte de interbank.",integrity
1901,"Para cuando sacan el ""modo oscuro"" para ahorrar batería y no molestar la vista con el color blanco, cuando quieres pagar por Plin muy lento y se cuelga, debe de haber la opción de descargar varios estados de cuenta a vez ó poder seleccionar lo que se requieren. Muchos errores y fallas tiene su app deforma consecutiva y lo peor que no avisan cuando realizan sus actualizaciones internas",not_applicable
