ID,Comentario,Clasificacion_ISO_25010
1785,"Deberían regresar al antiguo diseño, y por favor al momento de ingresar pedir también el número de tarjeta, ayuda mucho con la seguridad, ya que hace falta la tarjeta física para poder acceder y/o al menos saberla de memoria. Ayudaría al posibles robos virtuales, al momento que te roben el celular. Antes pedían el número de tarjeta, no sé por qué eliminaron esa solicitud de dato.",resistance
1786,"Cuando se actualizo el app se borró todos mis datos, fue un dolor de cabeza volver a configurar y ahora no me permite pagar cuentas de otros bancos, me aparece un mensaje indicando que no cuento con una cuenta activa. Llamo a su banca telefónica y me dice ""que raro, si debería y eso es todo"" mi calificación es por su poca proactividad en la solución del problema y en lo tedioso que resulta la actualización del app.",not_applicable
1787,"El sistema es un asco, las transferencias tardan una eternidad. Tengo que actualizar tres veces la clave dinámica para que recién se envíe. La actualizé, la desinstalé y la volví a instalar. Ni siquiera en los agentes te resuelven el problema de la clave dinámica. Tampoco el plin funciona bien. Una decepción, desde antier me sale que no puedo hacer ningun retiro o transferencia, que van a resolver el problema y sigue igual. Siempre dice tener un problema de conexión.Pésimo servicio de interbank.",authenticity
1788,"Desde hace un mes presenta problemas para ingresar, ni con huella digital, ni clave. Es rarisimo que entre normal y no esté lento. Siempre actualizo a las últimas versiones y no mejora, tengo un celular de gama alta con Internet 5g y es el único app que falla siempre. Consulto con otros compañeros y no presentan problemas tan seguidos como yo en otras apps de bancos. Genera demasiado malestar. Ya he desinstalado la app varias veces por si mejora, pero nada",authenticity
1789,"No merece ni 1 estrella, que asco de aplicativo. Al ingresar lo primero que ocupa la mitad de la pantalla es su publicidad. Y ahora no permite captura de pantalla, eso es por seguridad vaya pretexto de mier... para hacer la captura me manda a un explorador, ustedes son unos genios no puedo hacer la captura de pantalla en su App pero si quiero hacerlo tengo que iniciar sesion en un explorador web",not_applicable
1790,"Malograron la APP. La anterior versión era más dinámica. Por otro lado, la nueva versión necesita una mayor velocidad de Internet para funcionar. Por ejemplo en Iquitos donde el Internet es malísimo (el peor del Perú) la versión anterior entraba sin ningún problema y las veces que querías, sin embargo, esta nueva de 10 intentos solo 1 vez",not_applicable
1791,"Estoy teniendo problemas con la app, no quiere abrir, después de múltiples intentos logra abrir pero se ralentiza, queda cargando buen tiempo y para cualquier movimiento que quiera hacer, pasa lo mismo, a veces queda congelada, no puedo ver saldos, movimientos, nada...😣 O la mejoran o perderán clientes, entre ellos, yo.",not_applicable
1792,"Cero estrellas. Visualizo en mi estado de cuenta dobles cobros por un monto por una compra en más de una, ahora no sé si en verdad se hizo el cobro doble por dichas operaciones o es que está fallando el app, hay otros cobros que no salen en mi estado de cuenta... No cuadra mi saldo con los últimos depósitos hechos a mi cuenta como si me estuvieran extrayendo dinero. Llamo y espero y espero y nunca me atienden... Estoy muy molesta, al parecer poco les importa.",integrity
1793,"Buena app, muy útil. Recomendaría que se puedan nombrar las transacciones y así poder tener una referencia del concepto del gasto. También pediría que los retiros por agente IBK se puedan visualizar en los gastos de Mis Finanzas y así poder ver una fiable adherencia a mi presupuesto. 31/03/2023: Pésima actualización, la interfaz no es intuitiva, muchos pasos para mandar dinero a la alcancía, antes solo bastaba con poner el monto y deslizar. Debería haber la opción de etiquetar el plineo.",not_applicable
1794,"También me gustaría que le añadan las agencia de viajes igual que yape para poder comprar desde el aplicativo los pasajes. También después de la actualización comenzaron a salir mensajes de error y de que plin dejo de funcionar deben solucionar eso ahora, aplicación no es tan rápida como antes por favor arregle esas cosas y añanda la función de comprar los pasajes de viaje en el aplicación. Gracias 🙂",not_applicable
1795,"Intento abrir el aplicativo y me pide cambio de clave y para ello debo tomarme una foto, trato de hacerlo y se cierra solo y todo vuelve a iniciar, encima aparece que ya superé los intentos y que se bloqueó por mi seguridad. Yo sé mi clave, pero esta actualización es mala y se cierra cuando se intenta completar los pasos solicitados. Muy mal por parte del grupo interbank. Estoy perdiendo un día por el bloqueo automático del App.",authenticity
1796,"A los desarrolladores, la clave digital me llega después de dos horas, ya reinstale la aplicación como 5 veces , borre el caché y la memoria pero aún así nada, llame al banco y me indicaron que era problema del proveedor del sistema y que lo solucionarían en 24 horas y nada , no puedo hacer ninguna transacción transferencia ni ver mi clave de tarjeta, ya que la clave digital no llega al instante como suele pasar con Yape o BBVA, que sus claves llegan en segundos,si toman importancia en el caso.",authenticity
1797,"La nueva Actualización demora una eternidad en abrir, cuando está en la página principal para colocar la contraseña se cierra el aplicativo. He tenido que instalar y desinstalar 4 veces sin éxito alguno. Ahora me dicen que van a corregir esos errores con una nueva actualización, pero no tienen fecha exacta. Osea que para usar el app hasta la nueva actualización, tengo que desinstalar e instalar en cada operación que quiero hacer!!!",not_applicable
1798,Acaban de actualizar y está peor que la porquería anterior. ES UN ASCO Y SE VOLVIÓ INÚTIL. Antes no era buena pero ahora definitivamente es peor. Hay que entrar a la web para ver los consumos hechos en las tarjetas pues esta basura de app no los muestra. El boton del cerdo estorba. El deslizamiento invertido es muy confuso y bastante molesto. Regresen las cosas como estaban!!!,accountability
1799,"La aplicación funcionaba bien pero hace 3 días no me permite ingresar, cada vez que hago el intento me sale error de la aplicación y me hace cerrarla, lo peor que ne la banca por Internet solo esta habilitado el modo transferencia. Llamo al canal telefónico y lo único que me dicen es que recetearon mi aplicación y nada.",not_applicable
1800,"Al inicio excelente, hacia todos mis pagos desde la app, pero este año 2021 me está andando muy mal, no me reconoce el código de suministro diciendo que no hay deuda cuando si la hay y habiendo llegado la factura hace más de 5 días, también para recargar mi celular a veces no hay sistema, y para varios pagos más dice que a ocurrido un error. Espero lo solucionen por qué antes me iba de maravilla y ahora me deja mucho que desear... Gracias",not_applicable
1801,"Una reverenda porquería! No puedo ingresar a ver mis cuentas porque te manda directo al play store a desinstalar y volver a instalar la app. Es una pérdida de tiempo. Aparte, que es demasiado lentaaaa. De mal en peor. Solucionen de inmediato con todo lo que cobran, pueden contratar alguien capacitado.",not_applicable
